Gene = Tbrg1
index = 1061
Annotated 5SS: [ 315 2291 3097 4280 4698 6023 6364 7282]
Annotated 3SS: [2219 2875 4142 4550 5924 6252 7138 7808]
SMsplice 5SS: [ 315 2291 3097 4280 6023 6364 7282]
SMsplice 3SS: [2219 2950 4142 5924 6252 7138 7808]
top_k =  100
Partition function (log Z): 11.033918789140541

Sorted 5' Splice Sites (High to Low Probability):
Position 6023: 0.9958490607694221
Position 2291: 0.986965246690616
Position 4280: 0.9785940639754845
Position 3097: 0.9592390584298067
Position 315: 0.9303804335592745
Position 6364: 0.9012653243427428
Position 7282: 0.8444202706021192
Position 4698: 0.42894109726781415
Position 4414: 0.11491857377737348
Position 6528: 0.08111944626690089
Position 3454: 0.07338827011500572
Position 1967: 0.04525705050785799
Position 2658: 0.042719618454449826
Position 6391: 0.03889818721667649
Position 2714: 0.03717678676138053
Position 4904: 0.02758591574998545
Position 309: 0.027119579042718733
Position 8080: 0.02412815890256658
Position 7498: 0.013330441848045802
Position 263: 0.012192766899446941
Position 1835: 0.010863401737754063
Position 275: 0.010421999458836751
Position 827: 0.010140138465911419
Position 331: 0.009804044473162608
Position 6837: 0.009408039250259868
Position 5142: 0.008443254614204658
Position 3706: 0.008194668230323774
Position 325: 0.005448491095341351
Position 3474: 0.005399963189801622
Position 6470: 0.003329539519489734
Position 853: 0.003204686485676007
Position 160: 0.0031480338943845453
Position 2747: 0.003084772944640877
Position 1398: 0.0013428053967918516
Position 6118: 0.001314844047232712
Position 1055: 0.001209705269722238
Position 1043: 0.001065660389666875
Position 3341: 0.001024077265249477
Position 6063: 0.0009450097585624226
Position 6180: 0.0009283894650630986
Position 1858: 0.0008368977344507389
Position 311: 0.0008119938897141701
Position 1133: 0.000728704038000123
Position 42: 0.00036810312113016904
Position 4262: 0.00023214692227753315
Position 6068: 0.0002239480982433947
Position 92: 0.00021726582455911948
Position 4254: 0.00015827053645238283
Position 4182: 0.00013681128736773324
Position 66: 0.00011155791650121082
Position 36: 3.909917407825445e-05
Position 2318: 1.9304612838316295e-05
Position 111: 1.594639492599531e-05
Position 29: 1.587140534566568e-05
Position 319: 2.3290438524039825e-06
Position 385: 2.2513255168700174e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4142: 0.9929907271335227
Position 2219: 0.9736017314961809
Position 6252: 0.9664623464132961
Position 5924: 0.847001329709496
Position 7138: 0.756621233536726
Position 2950: 0.5455723773573481
Position 7808: 0.43663992547945124
Position 8152: 0.3850426001798839
Position 4550: 0.20715979981886334
Position 2875: 0.1922781804609269
Position 4612: 0.14474884757799034
Position 3002: 0.11936072427665788
Position 4357: 0.11352730666529678
Position 7174: 0.11140995901004733
Position 2983: 0.09212664189598062
Position 5943: 0.09031089831519477
Position 2586: 0.05044103018596603
Position 7420: 0.04678436769284943
Position 5979: 0.04298441699486927
Position 3353: 0.04184878670860001
Position 3207: 0.03551032333333906
Position 2632: 0.03128643545704969
Position 4434: 0.030629205738114538
Position 4786: 0.027585915749985448
Position 7350: 0.02210039230775618
Position 7861: 0.020793874077654418
Position 7927: 0.020245844870693204
Position 1834: 0.020197917784235558
Position 7077: 0.01953170673921864
Position 4413: 0.01944963132404539
Position 6221: 0.019099078785524543
Position 1725: 0.017359700487759724
Position 7455: 0.015840287582583885
Position 6433: 0.014115828166097792
Position 6692: 0.013820782315745288
Position 6904: 0.013566385658499486
Position 6394: 0.011119308421665246
Position 6490: 0.010387868425327731
Position 1768: 0.010180833847274057
Position 4929: 0.008443254614204658
Position 5787: 0.007881251077353922
Position 8350: 0.007849100228441437
Position 1887: 0.00779213690945051
Position 5954: 0.006786923928950616
Position 8177: 0.006781678142130958
Position 4472: 0.005984488969588665
Position 2068: 0.005914486756570334
Position 750: 0.005492254105476329
Position 8474: 0.004808532016010369
Position 2956: 0.004587392184124697
Position 8453: 0.004492396287826083
Position 3539: 0.004455565814629378
Position 2192: 0.004423251678318144
Position 728: 0.0042898690117025885
Position 4531: 0.0038823415308094945
Position 5673: 0.0037464006391651323
Position 984: 0.003004069697389242
Position 8078: 0.0025847891837136147
Position 6523: 0.002481856048141709
Position 3363: 0.0024532005281177193
Position 4129: 0.0023661377705696133
Position 2657: 0.0021001092710304504
Position 6254: 0.0019981827628705413
Position 2108: 0.0017742765067026685
Position 694: 0.0017060344803801592
Position 3481: 0.0016397004633006604
Position 2930: 0.0014778231727807986
Position 1864: 0.0014460197089047858
Position 3512: 0.0013178084856752864
Position 6202: 0.0013174610302166914
Position 639: 0.0011907579878746596
Position 2274: 0.0011757564822089948
Position 3016: 0.0011610703322045496
Position 4387: 0.0009305787498528366
Position 2811: 0.000880213772258418
Position 1243: 0.0007998768259066715
Position 3557: 0.0007815934667184486
Position 217: 0.0007656758849431698
Position 4150: 0.0005582285265571558
Position 6109: 0.0005507661656090758
Position 2789: 0.0005490125659787838
Position 1269: 0.0005429285708851788
Position 4223: 0.00034701585056567475
Position 2641: 0.0003396076049433987
Position 4518: 0.00017301891185988864
Position 4491: 8.207779807694397e-05
Position 2258: 6.34522193283327e-05
Position 4398: 5.938662396478964e-05
Position 4670: 4.6026175377594496e-05
Position 2900: 4.151661692903264e-05
Position 4418: 3.6233039779523754e-05
Position 2731: 1.8101436098561558e-05
Position 2279: 1.2337406582970176e-05
Position 3926: 9.911561933424235e-06
Position 6334: 2.840036873979549e-06
Position 5653: 4.7857439401091846e-08
