Gene = 4930558K02Rik
index = 56
Annotated 5SS: [  151 11726 14815 22544 27037 30053]
Annotated 3SS: [11639 14729 22459 26968 29993 37100]
SMsplice 5SS: [  151 11726 20598 22584 27037 27507 37243]
SMsplice 3SS: [11639 20472 22459 26968 27388 37155 37394]
top_k =  100
Partition function (log Z): -16.353078409163

Sorted 5' Splice Sites (High to Low Probability):
Position 151: 0.9999907146153654
Position 11726: 0.9991913580860667
Position 22584: 0.7753063832244619
Position 22544: 0.11754363746315885
Position 22568: 0.08404779051413373
Position 1052: 0.00019419749219885859
Position 2240: 3.7262816116193834e-05
Position 1076: 1.6710073747883652e-05
Position 45: 3.493783692850068e-06
Position 460: 2.743650311320789e-06
Position 80: 9.871099435517882e-07
Position 212: 9.87555541641205e-08
Position 3: 7.40045104245438e-08
Position 947: 7.02676511882618e-08
Position 271: 6.832789545516924e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11639: 0.9995395371673835
Position 22459: 0.9989702287494953
Position 26300: 0.6274427727705344
Position 27388: 0.14065311091375832
Position 26173: 0.12385438475761276
Position 23658: 0.0238319131304086
Position 24045: 0.023499407192396255
Position 23826: 0.022437363411726148
Position 22733: 0.015178859025320391
Position 12256: 0.00022112933657201375
Position 2484: 0.00013059585086045664
Position 946: 9.028671294451206e-05
Position 932: 5.848491253960277e-05
Position 1015: 5.062705183029918e-05
Position 2154: 4.618759879539975e-05
Position 6755: 4.560906884081588e-05
Position 8062: 3.754206066185452e-05
Position 3372: 3.112309845704542e-05
Position 7139: 2.6696011055000445e-05
Position 3512: 2.3696967250073488e-05
Position 8176: 2.3469214802714842e-05
Position 3142: 2.0017848011898727e-05
Position 5241: 2.000014277078534e-05
Position 1581: 1.4678172842503831e-05
Position 5781: 9.104925848930958e-06
Position 3183: 8.530538594590845e-06
Position 4549: 7.89301514052227e-06
Position 961: 7.796425786749366e-06
Position 1435: 7.7178851949024e-06
Position 5391: 6.479670621119744e-06
Position 844: 6.154191339048159e-06
Position 4199: 4.9098651003954935e-06
Position 966: 4.721639874907691e-06
Position 4323: 3.885105061584824e-06
Position 4118: 3.8460902321348625e-06
Position 3740: 3.1157962297301217e-06
Position 3202: 2.8954016783553716e-06
Position 2729: 2.8922358132102817e-06
Position 1654: 1.941924564624298e-06
Position 585: 1.6882002317134248e-06
Position 555: 1.0490413889036404e-06
Position 439: 9.198476147192671e-07
Position 2169: 7.843512856913941e-07
Position 800: 3.405755093220711e-07
Position 2030: 2.853732887500555e-07
Position 974: 2.1333338007194552e-07
Position 851: 1.565176366988342e-07
Position 1998: 1.3994837086062105e-07
Position 864: 1.2617884554593714e-07
Position 988: 1.24279811654104e-07
Position 888: 1.0504453026815187e-07
Position 691: 3.2879910241239846e-08
Position 994: 9.919374581756996e-09
Position 1020: 6.752536193859897e-09
Position 718: 2.063147313994665e-09
