Gene = Lin37
index = 634
Annotated 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
Annotated 3SS: [1687 1969 2351 2460 2621 3656 3884 4037]
SMsplice 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
SMsplice 3SS: [1687 1969 2215 2485 2621 3656 3884 4037]
top_k =  100
Partition function (log Z): 12.56594058720659

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9983158773411895
Position 2547: 0.9301619159050544
Position 2789: 0.9222034867272024
Position 1764: 0.9178551899870354
Position 205: 0.8480592934452011
Position 2382: 0.7664117012616123
Position 3798: 0.7442332267547478
Position 2021: 0.7062720902715014
Position 3802: 0.19482219210306437
Position 906: 0.18308348084898948
Position 2064: 0.18150395431175637
Position 3407: 0.11693650648677047
Position 180: 0.097976321761198
Position 1270: 0.03358568561059604
Position 3781: 0.030035071195095502
Position 1797: 0.027323491268563628
Position 186: 0.02065568895255704
Position 2059: 0.01426346176726981
Position 1308: 0.011354370374000415
Position 1775: 0.008294262058323456
Position 705: 0.007930787146962524
Position 253: 0.00481661489908829
Position 437: 0.004766090380360183
Position 3361: 0.0043388208221794644
Position 3367: 0.0036349282644274543
Position 3069: 0.003317326554995476
Position 3062: 0.003219215481917536
Position 3259: 0.002474621290616305
Position 2387: 0.0022528318050230372
Position 546: 0.0019868728464280437
Position 634: 0.0015044349694610178
Position 2551: 0.0014924449194298108
Position 854: 0.0012757759127621144
Position 917: 0.0012726177720029797
Position 1869: 0.00107511447369238
Position 3027: 0.000673948540779987
Position 2824: 0.0006634265877703432
Position 2905: 0.0006604273207683362
Position 2147: 0.0006296481280920533
Position 4104: 0.00030385905345980426
Position 1839: 0.00024500226224129104
Position 4082: 0.00016357022860295637
Position 4116: 1.803336384791644e-05
Position 3963: 1.179207560028228e-05
Position 620: 1.3762140210735515e-06
Position 64: 6.366706651924041e-07
Position 192: 4.508455837699217e-07
Position 133: 1.6342115993320636e-07
Position 61: 4.296412481646958e-08
Position 3965: 3.0401800288707393e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4037: 0.9991567475316147
Position 3884: 0.9893571565297143
Position 3656: 0.9019708363148747
Position 1687: 0.8964651620922962
Position 1969: 0.896137605311637
Position 2621: 0.8807398911071609
Position 2215: 0.43958557282147304
Position 2485: 0.4390526541329859
Position 2351: 0.3666141238421192
Position 2460: 0.34875542421344946
Position 752: 0.16154618643108595
Position 3227: 0.09321469050261097
Position 3714: 0.07400796963704014
Position 2253: 0.06077860861418443
Position 1561: 0.04447197483595442
Position 2374: 0.04038695645096926
Position 1185: 0.03278635028281846
Position 3256: 0.019614077809892938
Position 2668: 0.016170558728815218
Position 1944: 0.0089871677092126
Position 3322: 0.008856082590185525
Position 1661: 0.008074874418444974
Position 736: 0.0077518881283944185
Position 1689: 0.006711232980266908
Position 2931: 0.0051554980082425365
Position 1189: 0.005149246958330078
Position 2638: 0.005044449871015894
Position 3176: 0.004931932160952094
Position 1122: 0.0046085806286509795
Position 2300: 0.004457814421194141
Position 2721: 0.003914145224556043
Position 2652: 0.003557159913815046
Position 2729: 0.0035291829233330945
Position 1902: 0.0024063039916108406
Position 3663: 0.0022263685117842064
Position 341: 0.0021314021762207057
Position 2976: 0.00205499256945046
Position 2103: 0.0015444788646785815
Position 273: 0.0013163267728266495
Position 1948: 0.0010117870770773492
Position 1067: 0.0009716942216519074
Position 3117: 0.0007680938003521785
Position 2323: 0.0007544782998029548
Position 2190: 0.0006950616899718385
Position 697: 0.0006695833848423404
Position 1914: 0.0006104559523968764
Position 791: 0.000566878391281532
Position 583: 0.0004962118348573027
Position 1213: 0.00043477485143037436
Position 4172: 0.0003372753425501541
Position 1734: 0.0002887353143245068
Position 4065: 0.00027053094416557027
Position 1534: 0.0002248588690501185
Position 4044: 0.00019468038744577005
Position 4191: 0.00017838067474788485
Position 4078: 0.00015117828478140565
Position 1951: 6.227165651424252e-05
Position 4128: 5.250099707102851e-05
Position 766: 2.9464939779651534e-05
Position 1168: 1.9483619295726225e-05
Position 412: 1.4211899586178937e-05
Position 285: 1.0592880076700993e-05
Position 452: 9.928183048144871e-06
Position 810: 8.090542632333509e-06
Position 786: 8.01312693274574e-06
Position 299: 6.881762371058348e-06
Position 678: 6.85331628262916e-06
Position 831: 3.5184297896682938e-06
