Gene = Aimp1
index = 104
Annotated 5SS: [   92  6880  9136  9920 11906 16500]
Annotated 3SS: [ 6745  9021  9754 11696 16330 23142]
SMsplice 5SS: [   92  6629  6880  9136  9920 11824 16500]
SMsplice 3SS: [ 6515  6745  8963  9754 11696 16330 23142]
top_k =  100
Partition function (log Z): 0.3330778390899374

Sorted 5' Splice Sites (High to Low Probability):
Position 9136: 0.9957257767154039
Position 6880: 0.9903663693074362
Position 11824: 0.9543992715338064
Position 92: 0.9415522907321358
Position 9920: 0.8997458728640145
Position 6629: 0.583763751521632
Position 521: 0.547103034023537
Position 13489: 0.4405775773523962
Position 7534: 0.3444131016877578
Position 2692: 0.2350563008995436
Position 13755: 0.180033430350724
Position 10147: 0.15948658388744494
Position 14034: 0.14018042455537547
Position 13759: 0.13412238805460602
Position 526: 0.10731477633328973
Position 12760: 0.08378855812040593
Position 5155: 0.06475877593576983
Position 418: 0.03780564948021488
Position 9965: 0.037187465637455765
Position 10102: 0.03133970083476252
Position 9895: 0.026189616552399965
Position 10156: 0.020011368277004903
Position 11906: 0.0192615427456546
Position 10206: 0.018897922112724178
Position 10408: 0.017067849560150932
Position 14162: 0.013249039962999599
Position 2857: 0.013003300329806823
Position 13991: 0.010704302363702244
Position 11435: 0.009645582446617673
Position 6855: 0.009633630692562633
Position 683: 0.008992203076309789
Position 265: 0.0027283099559036266
Position 74: 0.0013640502755014087
Position 190: 0.0008070796104007189
Position 293: 0.0006723039089325289
Position 96: 0.00036998103720278205
Position 2567: 0.00026644372549566354
Position 321: 0.00021166279440305196
Position 157: 0.00019502073815784953
Position 2632: 0.00018683175828962734
Position 172: 0.00015416047360896826
Position 154: 0.00012289359506102845
Position 98: 8.734039607576542e-05
Position 79: 5.5207456191804454e-05
Position 230: 5.505230833064671e-05
Position 111: 1.6809968114991765e-06
Position 160: 1.6626488105330808e-06
Position 213: 1.2037469315890965e-06
Position 152: 9.214171583235196e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11696: 1.0000000000000002
Position 6745: 0.9631216894961072
Position 14555: 0.8876494778296717
Position 6515: 0.583763751521632
Position 293: 0.4797401201943468
Position 9754: 0.44956830811411025
Position 8963: 0.4317096856799796
Position 13287: 0.4288695895004899
Position 13576: 0.3539895626678548
Position 9716: 0.28750300470457796
Position 9021: 0.28194367408234405
Position 9029: 0.2625854479479865
Position 7401: 0.2195672227444559
Position 2479: 0.21227355550315208
Position 10052: 0.17916006619915012
Position 13884: 0.16413376688207723
Position 365: 0.13328228918000284
Position 9792: 0.13297905752648553
Position 7445: 0.12407305678884199
Position 12576: 0.09171893700934569
Position 4916: 0.06475877593576981
Position 9815: 0.055101017516264186
Position 6717: 0.03687831050389159
Position 405: 0.031447595696864436
Position 10025: 0.027596698686241282
Position 13422: 0.02477724194189867
Position 2446: 0.023236020880176823
Position 9995: 0.022978810226545108
Position 8933: 0.01948696900509382
Position 9865: 0.01934925451452907
Position 10270: 0.017067849560150925
Position 13030: 0.0159289617898098
Position 2777: 0.013003300329806827
Position 9825: 0.01121997522330503
Position 11222: 0.009645582446617652
Position 9671: 0.007402337454598158
Position 11905: 0.006270355037516575
Position 11900: 0.0029786423810061542
Position 586: 0.0016548470800859302
Position 614: 0.00157749916095745
Position 7329: 0.0007728221544599527
Position 213: 0.0004963598867218902
Position 590: 0.00046951854150448685
Position 329: 0.00033968591412259657
Position 315: 0.0003010517026483575
Position 297: 0.00028751764771545987
