Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [ 34 511 935]
SMsplice 3SS: [ 381  851 1891]
top_k =  100
Partition function (log Z): -3.6322199174081575

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.9709861850384645
Position 34: 0.7981790893998972
Position 2050: 0.3404517685913294
Position 526: 0.2940566106150127
Position 704: 0.2086604248617559
Position 417: 0.20207004113608154
Position 454: 0.18130297668480969
Position 486: 0.15394597915584124
Position 220: 0.10248990834202024
Position 1679: 0.03410589467573396
Position 178: 0.02877896693012806
Position 119: 0.02714206017835005
Position 400: 0.017528091073308882
Position 2070: 0.016864381522915323
Position 87: 0.010902902381482088
Position 515: 0.010073686895385535
Position 993: 0.006591352390804226
Position 434: 0.004991927759830837
Position 1797: 0.004272784015852629
Position 1687: 0.004099235457964992
Position 46: 0.0036925696500550286
Position 1977: 0.003435835356693994
Position 625: 0.003405583987729788
Position 223: 0.002280358550589592
Position 717: 0.0020125942663106935
Position 96: 0.0019521572840303129
Position 916: 0.0018701315222907004
Position 2317: 0.0012718450036733459
Position 275: 0.0009452999315237409
Position 61: 0.0007879670805535202
Position 307: 0.0007240083162554188
Position 1611: 0.0006595303115917184
Position 74: 0.00039402473526725055
Position 122: 0.0002670081020958124
Position 256: 0.0002497238240020471
Position 126: 0.00017748955050028817
Position 137: 7.672121832664466e-05
Position 131: 2.788839550678375e-05
Position 20: 2.579259371995361e-05
Position 38: 2.452282786352688e-05
Position 40: 2.3685307358450507e-05
Position 311: 1.0055977358018198e-05
Position 149: 8.931111449252553e-06
Position 142: 5.88391499513171e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.9510787539815192
Position 851: 0.8499726262298939
Position 1891: 0.6265421457139051
Position 2211: 0.5006569079526665
Position 610: 0.10749119463430386
Position 2183: 0.09062357902799723
Position 834: 0.08079525557906722
Position 1548: 0.06878405460048548
Position 802: 0.029052747224139377
Position 2225: 0.021525003458156368
Position 781: 0.013205673967229154
Position 1572: 0.01202796211382934
Position 2400: 0.01136762418035995
Position 1644: 0.010574332295080013
Position 1948: 0.007754996969105956
Position 2007: 0.007240207075261153
Position 1869: 0.006851436098888784
Position 796: 0.006492129527291815
Position 2049: 0.005331212439272177
Position 1851: 0.00520768291255621
Position 1796: 0.004928807487758972
Position 1449: 0.004486547193376563
Position 1478: 0.003194578727456124
Position 1352: 0.0029272342516533803
Position 1495: 0.0025780702038957167
Position 560: 0.002271562870682738
Position 623: 0.0017937243760378736
Position 1326: 0.0015597466649694164
Position 1161: 0.0012892258529116542
Position 318: 0.0011485103528924383
Position 1893: 0.0008161918582786888
Position 510: 0.0007470352208293618
Position 1550: 0.0007027280140373397
Position 108: 0.00043961177248383885
Position 295: 0.00027425101181488077
Position 122: 3.076954704011913e-05
Position 191: 2.0066522824243653e-05
Position 286: 1.188238641004139e-05
Position 280: 1.1870950468397712e-05
Position 399: 8.97500675215745e-06
Position 173: 6.242567764490705e-06
Position 215: 6.58005444201354e-07
Position 302: 5.9099916997458236e-08
