Gene = Psmd13
index = 866
Annotated 5SS: [  599  1611  4455  4599  4878  5138  7509  8444  8653 12576 15530 15757]
Annotated 3SS: [ 1531  4419  4542  4833  5050  7336  8363  8526 12512 15448 15639 16224]
SMsplice 5SS: [  599  1611  4878  5138  7509  8216  8444  8653 12576 15530 15757]
SMsplice 3SS: [ 1531  4833  5050  7336  8122  8363  8526 12512 15448 15639 16224]
top_k =  100
Partition function (log Z): 7.568879028217462

Sorted 5' Splice Sites (High to Low Probability):
Position 8653: 0.9999999999999996
Position 5138: 0.9993746429927971
Position 7509: 0.9950684672981299
Position 1611: 0.9027607590796215
Position 12576: 0.902412384628246
Position 15530: 0.8986490889580814
Position 4878: 0.7685481145393204
Position 15757: 0.7564328079993257
Position 599: 0.6880961748108482
Position 8444: 0.6821166649423104
Position 8216: 0.6307040172587187
Position 2386: 0.4716422458435777
Position 426: 0.3494514920300062
Position 4455: 0.32286440857516924
Position 2557: 0.3070827700377238
Position 9793: 0.25230282551059546
Position 4599: 0.19792244210799217
Position 12099: 0.19744128794213897
Position 257: 0.19688929729794835
Position 9343: 0.18455879015786616
Position 4971: 0.15986828748732262
Position 4247: 0.12895900518584835
Position 9838: 0.12290900473883186
Position 153: 0.10512719520182859
Position 9388: 0.09234390010481279
Position 7028: 0.07971995079662356
Position 14142: 0.06761657643114288
Position 8247: 0.06056590900736906
Position 10087: 0.05621256021800246
Position 374: 0.034082332912514265
Position 8091: 0.029093930111216443
Position 13988: 0.02289301177155032
Position 5358: 0.022204137747132025
Position 4439: 0.022087782464010296
Position 145: 0.021949137532346414
Position 9894: 0.0178678314437125
Position 442: 0.012240497132245011
Position 417: 0.011609874057970123
Position 4640: 0.010469134989578651
Position 8313: 0.007254762066505041
Position 3850: 0.006545308692968358
Position 250: 0.006351719922530593
Position 7891: 0.005227387114241242
Position 49: 0.002670226355142826
Position 89: 0.0022341079135532126
Position 230: 0.0019769796967093116
Position 459: 0.0016413585917581257
Position 261: 0.0007451206944624112
Position 271: 0.0003566247140554868
Position 4998: 0.00034218785974948
Position 24: 0.00028428004172346516
Position 70: 0.00021579158542419478
Position 214: 0.00019862718212166797
Position 1111: 0.00015115886806686552
Position 5148: 5.304887106168437e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 8526: 0.999999999999999
Position 15448: 0.999267987660252
Position 5050: 0.9857722253311629
Position 4833: 0.9379142637924596
Position 12512: 0.9026203403430586
Position 1531: 0.7581043433489048
Position 7336: 0.7247662139246074
Position 8363: 0.6754273393229193
Position 15639: 0.643299236004607
Position 16224: 0.5805790103118985
Position 2295: 0.5496634990886123
Position 8122: 0.4856664363064048
Position 4419: 0.460684528477558
Position 9676: 0.3767058522811851
Position 530: 0.32170763964441695
Position 15919: 0.3068084026882861
Position 7419: 0.21078592459253434
Position 2465: 0.20669151708139444
Position 8012: 0.20019529452376553
Position 9248: 0.1818686615191571
Position 11995: 0.17112301526094872
Position 4048: 0.14610550732789573
Position 1500: 0.11335749161435073
Position 13867: 0.0811204653020869
Position 6895: 0.07971995079662356
Position 491: 0.06934970827179794
Position 4542: 0.062108479401666035
Position 7398: 0.05951632878098807
Position 9204: 0.053612525673822985
Position 16192: 0.04457213301852015
Position 533: 0.03989181571398922
Position 7943: 0.03456791658915626
Position 15627: 0.03360621368777499
Position 9964: 0.029232281821133875
Position 12019: 0.026318272681190205
Position 2241: 0.021041157257014897
Position 9201: 0.019436884306433387
Position 5345: 0.018990899592018974
Position 9208: 0.016850967885576586
Position 9792: 0.016373809411954692
Position 16127: 0.015574325248566247
Position 9998: 0.014434721403696695
Position 7983: 0.013878296643873795
Position 1248: 0.013680218755774664
Position 4116: 0.013404258115478795
Position 16338: 0.013298319901333212
Position 10028: 0.012545556993171898
Position 1574: 0.012179893579901678
Position 13900: 0.009389122900606318
Position 15855: 0.008453034090119578
Position 3742: 0.0065453086929683595
Position 509: 0.006239680996315045
Position 7733: 0.00522738711424124
Position 9198: 0.005133650877688918
Position 4945: 0.004499792626628642
Position 16071: 0.0040776807244038895
Position 15806: 0.0033867445081082687
Position 5241: 0.0032132381551130515
Position 1431: 0.0024901701860975843
Position 473: 0.0018806346412620597
Position 16522: 0.001426796773788922
Position 2246: 0.0013288424542794496
Position 12704: 0.0005240566249343815
Position 986: 8.487710151187156e-05
Position 1022: 4.1854541225161506e-05
Position 1077: 2.4427225329832574e-05
