Gene = 1700019A02Rik
index = 12
Annotated 5SS: [   83  2422  5142  5794  9867 17249 17399 24411]
Annotated 3SS: [ 2345  5091  5740  9808 17177 17375 24390 28847]
SMsplice 5SS: [  83 2422]
SMsplice 3SS: [2345 6206]
top_k =  100
Partition function (log Z): -14.323390537417943

Sorted 5' Splice Sites (High to Low Probability):
Position 83: 0.9879190904018893
Position 2422: 0.9727333550418003
Position 309: 0.5151168705185305
Position 5142: 0.1861440510563397
Position 2635: 0.07162956009409237
Position 2640: 0.07128135794787786
Position 2914: 0.010819948562653845
Position 815: 0.008020210565717589
Position 5798: 0.007731872179499419
Position 7034: 0.006690989358214037
Position 1182: 0.004107668128166906
Position 1410: 0.00211640342605518
Position 368: 0.0019479566099262682
Position 322: 0.0012904812719873246
Position 151: 0.00047856211456459216
Position 2436: 0.0003902697589060261
Position 128: 0.0002545592525775285
Position 782: 0.000249978949744957
Position 95: 0.00019465201368504842
Position 836: 0.00017886367297425342
Position 117: 1.8689023375759807e-05
Position 404: 8.282344635525371e-07
Position 376: 4.542504818235552e-07
Position 264: 4.232597420031416e-07
Position 278: 2.2138751125824208e-07
Position 242: 4.7199017245715e-08
Position 179: 4.9618344378156034e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2345: 0.973586122985028
Position 6206: 0.4033086093596948
Position 177: 0.3729168836255246
Position 2521: 0.2760094259678113
Position 6965: 0.21462578299675736
Position 231: 0.13297984763462858
Position 5058: 0.10846813748387793
Position 5740: 0.09369918069884253
Position 7101: 0.06074488973516294
Position 5091: 0.03519559402371884
Position 4854: 0.03245014402882242
Position 4971: 0.027670146809866458
Position 4732: 0.016433749851846275
Position 4644: 0.013560894891356782
Position 2791: 0.01288272312166689
Position 6090: 0.012079848606310513
Position 6301: 0.011923111741159877
Position 4780: 0.008955111071625454
Position 2307: 0.008049067372750292
Position 661: 0.0061859847211331994
Position 4018: 0.005083373826301921
Position 3740: 0.003583467147255802
Position 4139: 0.003464851221163904
Position 506: 0.0033421136076738217
Position 193: 0.0028585136395674524
Position 978: 0.0024422208336556685
Position 2561: 0.0021170987215471332
Position 1002: 0.0016654472945112297
Position 1262: 0.0012713082915234645
Position 1213: 0.0008450951345317165
Position 692: 0.0006826607460772145
Position 2113: 7.75602377911133e-05
Position 539: 7.642015338454208e-05
Position 2097: 6.269774377787814e-05
Position 2525: 1.3423570155849296e-05
Position 233: 2.272619269358689e-06
Position 199: 2.214543000409008e-06
Position 297: 9.993363792138126e-07
Position 208: 3.0260730695031803e-07
Position 150: 6.632695268798703e-08
