Gene = Vxn
index = 1183
Annotated 5SS: [  452  5831 12276 18699 21486]
Annotated 3SS: [ 5774 12112 18636 21393 23513]
SMsplice 5SS: [  452 10576 12276 17371]
SMsplice 3SS: [10511 12112 17247 18890]
top_k =  100
Partition function (log Z): -7.830492420624422

Sorted 5' Splice Sites (High to Low Probability):
Position 10576: 0.9793041646170639
Position 12276: 0.9092612086994247
Position 17371: 0.8728659185259721
Position 452: 0.6752789825058989
Position 5831: 0.3245246451395057
Position 18699: 0.2793661850819483
Position 12531: 0.2105555660833914
Position 153: 0.20243350372522784
Position 536: 0.15827413853816852
Position 12495: 0.1411551215643512
Position 19000: 0.09068043914373866
Position 12192: 0.08496410422031281
Position 235: 0.07437256756957196
Position 2742: 0.07231968817937798
Position 15124: 0.05680158517837416
Position 5720: 0.05142898857925799
Position 17694: 0.04979461350757565
Position 14223: 0.04409974276763264
Position 436: 0.04398801423263937
Position 1964: 0.03821995587637132
Position 19013: 0.029325867857721344
Position 11468: 0.018468124888880208
Position 103: 0.0026923263179607095
Position 12414: 0.0022280429666358256
Position 12299: 0.0014133763632361088
Position 12174: 0.0007732634804329292
Position 26: 0.0003819028594920793
Position 98: 0.0003171819545381784
Position 141: 0.0001348398706242536
Position 13: 0.00013453425954419246
Position 12280: 6.422175705390102e-05
Position 169: 1.7151237037152397e-05
Position 139: 1.1256576661928638e-05
Position 43: 7.519856231405485e-06
Position 226: 7.214020191859395e-06
Position 243: 6.662579201817696e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12112: 0.9986695372181282
Position 10511: 0.9793041646170642
Position 17247: 0.8908640572849708
Position 18890: 0.7126642527208737
Position 5774: 0.29420993765751946
Position 18636: 0.28769662045066025
Position 19782: 0.2597271288920803
Position 12487: 0.1607645110286272
Position 367: 0.1413806994691962
Position 12440: 0.11808887997898966
Position 12371: 0.10090089048315098
Position 5629: 0.08174369606124421
Position 2643: 0.07231968817937798
Position 15001: 0.06022243696208323
Position 17580: 0.04979461350757558
Position 13915: 0.04051415976082802
Position 14032: 0.03825592519383323
Position 17882: 0.03557321943718659
Position 1866: 0.019540527566631057
Position 1837: 0.018679428309740266
Position 11111: 0.018468124888880208
Position 20442: 0.018128414032405553
Position 450: 0.01530491333247461
Position 295: 0.0013202487768756899
Position 12147: 0.0007815323478318659
Position 12029: 0.00035010914264471866
Position 14071: 0.00031029022793769954
Position 12446: 3.0781015226062214e-05
Position 335: 2.8059541738106042e-05
Position 372: 2.3874982704355748e-05
Position 12270: 1.1897512768222553e-05
