Gene = Lrpap1
index = 644
Annotated 5SS: [  288  3372  6610  7614  8236  9791 10917]
Annotated 3SS: [ 3226  6487  7492  8076  9707 10739 12379]
SMsplice 5SS: [ 288 1496 5866 6610 7614 8236 9791]
SMsplice 3SS: [1417 5720 6487 7492 8076 9707 9876]
top_k =  100
Partition function (log Z): 2.5159381060783454

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9801761038909536
Position 6610: 0.9776460021839504
Position 5866: 0.9330452585259489
Position 9791: 0.9159311125032421
Position 8236: 0.7953550722063598
Position 7614: 0.6947542904915606
Position 10917: 0.6737464987374326
Position 1496: 0.5321140325872171
Position 3372: 0.38468288207982826
Position 7377: 0.23539817970972537
Position 2586: 0.21085857183405787
Position 8205: 0.2046449277936401
Position 7826: 0.10153711447858413
Position 7639: 0.09700107318648449
Position 2305: 0.08875685918618498
Position 10314: 0.0653599352006603
Position 3471: 0.05998553036937214
Position 9589: 0.05898402186324171
Position 3675: 0.04819586020527891
Position 10019: 0.045207789750522316
Position 7628: 0.0449869858980415
Position 13242: 0.0207636579325606
Position 7057: 0.01934968703958359
Position 6877: 0.017868589342670747
Position 621: 0.011268808409002727
Position 432: 0.010162222188646876
Position 6845: 0.009461157898623963
Position 12530: 0.006538293368217068
Position 6776: 0.006328898332714268
Position 2273: 0.004935876777288172
Position 327: 0.0035398279698342153
Position 1597: 0.0032071992247413674
Position 336: 0.0026639589991157633
Position 780: 0.0005143984443490256
Position 48: 0.00038204006116498957
Position 820: 0.00020078015070051884
Position 96: 0.00018610930046107809
Position 6882: 3.7179038926968465e-05
Position 28: 6.9113594815500694e-06
Position 242: 3.950460426925506e-06
Position 43: 3.2697717555779388e-06
Position 230: 2.1497481544677857e-06
Position 52: 1.9318482860192364e-06
Position 185: 4.279268366914718e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8076: 0.9683362407218126
Position 5720: 0.933045258525949
Position 6487: 0.8997646838456569
Position 7492: 0.8797433805143332
Position 9707: 0.8225296417794375
Position 10739: 0.5422139302241755
Position 1417: 0.5219024218812826
Position 3226: 0.34451805325057716
Position 9876: 0.3140071665869743
Position 11348: 0.20516082860391516
Position 7263: 0.20493933722363464
Position 2450: 0.18731790045249738
Position 12379: 0.14633578875440176
Position 10814: 0.14131296933936222
Position 13816: 0.11097905282582209
Position 9686: 0.08708582451462953
Position 13443: 0.08210791422799328
Position 3391: 0.07956525320087347
Position 13086: 0.07914775445267216
Position 9538: 0.07161571855994704
Position 7742: 0.05837050270375614
Position 6349: 0.05348493140575199
Position 11795: 0.0516010445879481
Position 10168: 0.0422813580980227
Position 2189: 0.03978815032797191
Position 3158: 0.03961823475111418
Position 12363: 0.03691686146382904
Position 2169: 0.03590222991196486
Position 8079: 0.03166375927818888
Position 7236: 0.030624423322671776
Position 6706: 0.029966676611413907
Position 3246: 0.029162731451914566
Position 12097: 0.02506020114114084
Position 6500: 0.0243963869325415
Position 2506: 0.023540671381560466
Position 11660: 0.01811757122453392
Position 2134: 0.014698204626049616
Position 6934: 0.014627063325925099
Position 11007: 0.01005768297107145
Position 1381: 0.009412201665965715
Position 7038: 0.004722623713658498
Position 431: 0.00414527351382333
Position 6761: 0.0037291480015220367
Position 1461: 0.0027667388333897755
Position 2251: 0.0020596447866148425
Position 520: 0.0016677071687200402
Position 2152: 0.0012445063108719487
Position 1539: 0.0009351743695322981
Position 565: 0.0008468498824627731
Position 471: 0.0005954969896376848
Position 161: 0.0005413730331724619
Position 501: 0.0003486295130249587
Position 529: 0.0002813675219405464
Position 413: 0.00026935457218491866
Position 699: 0.00016365100835748626
Position 657: 8.414776888382872e-05
Position 1121: 8.043499988415568e-05
Position 1465: 7.895395438556677e-05
Position 1274: 7.601545112379188e-05
Position 1300: 6.929065639479508e-05
Position 589: 6.824301145716729e-05
Position 168: 2.016955703882636e-05
Position 461: 1.946153844997941e-05
Position 171: 1.7910480235517148e-05
Position 603: 1.5581105739176274e-05
Position 540: 1.1591766213453255e-05
Position 480: 9.264812632155272e-06
Position 463: 6.817285195158647e-06
