Gene = AC163616.1
index = 86
Annotated 5SS: [  216   706  3421  3679  5748  5897  9029 10346 11651]
Annotated 3SS: [  603  3302  3624  5580  5837  8733 10304 11520 12605]
SMsplice 5SS: [ 216  706 3421 5748]
SMsplice 3SS: [ 603 3302 5580 5837]
top_k =  100
Partition function (log Z): -7.470814647197354

Sorted 5' Splice Sites (High to Low Probability):
Position 5748: 0.9669759178905865
Position 216: 0.90394206762376
Position 706: 0.8262262355800029
Position 3421: 0.7444527192976987
Position 5946: 0.37790134980159196
Position 3679: 0.16491575053842325
Position 726: 0.08231516110295233
Position 9451: 0.06284646896087108
Position 406: 0.04853518087500277
Position 10346: 0.042702327698101325
Position 5851: 0.028595016985406577
Position 3696: 0.027027497290869177
Position 357: 0.021198427977560493
Position 604: 0.01805028981476024
Position 5626: 0.010888147038833569
Position 6975: 0.010236913679960609
Position 5897: 0.01008278832855601
Position 129: 0.006909493497938398
Position 195: 0.006788963639333497
Position 203: 0.006780476924960499
Position 1259: 0.006081330484544712
Position 163: 0.0008778888447686039
Position 160: 0.0006573445216898616
Position 547: 0.0002523579645595666
Position 256: 1.6338238845887264e-05
Position 186: 7.947318250871594e-06
Position 180: 4.525756674362653e-06
Position 119: 2.9961353615517135e-06
Position 302: 2.6119973718178332e-06
Position 69: 3.460195151152301e-07
Position 189: 2.45792566380511e-07
Position 44: 2.2336423135782907e-07
Position 131: 2.2254217656304528e-07
Position 250: 1.0260855013569411e-07
Position 241: 1.0113486676848764e-07
Position 363: 2.1899268706870878e-08
Position 155: 7.442103522221557e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5837: 0.881116316111646
Position 5580: 0.8398254324959995
Position 603: 0.7136199800177591
Position 3302: 0.6317216144434429
Position 9609: 0.21266097464565586
Position 3624: 0.18310354455086503
Position 7457: 0.14341158979235358
Position 5652: 0.13970252791640098
Position 9331: 0.09628542196019617
Position 3337: 0.08214798726128833
Position 487: 0.07720187883263221
Position 432: 0.07071475700448196
Position 12605: 0.04270232769810127
Position 10176: 0.04228940297620918
Position 8733: 0.02723829349687968
Position 321: 0.025190096588690945
Position 6901: 0.02254781749469216
Position 10304: 0.02251113862255805
Position 3261: 0.021468788140052257
Position 8244: 0.020293117371437883
Position 463: 0.014084375630945922
Position 633: 0.013825619517219596
Position 10038: 0.012431607223650462
Position 3375: 0.009976384000561203
Position 3221: 0.006888555219154597
Position 1180: 0.006081330484544704
Position 8697: 0.005514126927534125
Position 688: 0.0045743736129634305
Position 508: 0.00287157766319344
Position 3646: 0.002266808084007746
Position 808: 0.0005211210782116798
Position 290: 0.00022835863026355747
Position 366: 0.00017627083952125827
Position 665: 6.730356582022907e-05
Position 287: 1.4418134672417486e-05
Position 370: 3.06430047749554e-07
Position 271: 2.5545096732011433e-07
