Gene = Izumo1
index = 598
Annotated 5SS: [ 190 1221 1558 2411 2872 3199 3412 3885 4471]
Annotated 3SS: [ 910 1482 2323 2850 3117 3310 3730 4211 5216]
SMsplice 5SS: [ 190 2411 2680 3199 3885]
SMsplice 3SS: [2323 2526 3117 3766 4211]
top_k =  100
Partition function (log Z): -3.9351527670335322

Sorted 5' Splice Sites (High to Low Probability):
Position 3199: 0.9332348444134259
Position 2411: 0.8771763680356837
Position 190: 0.7943768735764501
Position 3885: 0.7000333342826315
Position 1221: 0.5934278670847437
Position 2680: 0.5596557487791965
Position 1558: 0.46172991001870434
Position 2684: 0.17490239703520802
Position 2872: 0.1712074156345305
Position 254: 0.10491990705488721
Position 1771: 0.07645556504381745
Position 2429: 0.07227569121695691
Position 2421: 0.028440823443974497
Position 369: 0.025503616991336017
Position 1869: 0.02346215797139689
Position 652: 0.011936197433589183
Position 3325: 0.01060390838365707
Position 783: 0.009446534621149168
Position 305: 0.00691939715058631
Position 4801: 0.005902854291297193
Position 702: 0.004990838587878933
Position 1166: 0.004487653386534953
Position 1234: 0.0042690366479934475
Position 10: 0.004042724112082021
Position 1154: 0.003952709164184668
Position 740: 0.003801438636362301
Position 22: 0.0030686799438512428
Position 1217: 0.002753176756967416
Position 2222: 0.002560075285367604
Position 1142: 0.002521532068408651
Position 2114: 0.0019402372454017135
Position 311: 0.0019261482422727049
Position 1755: 0.0011615732190317354
Position 938: 0.000902754840022757
Position 380: 0.00017435115129206497
Position 128: 0.00012113666302501193
Position 83: 3.9241910759908766e-05
Position 91: 2.807120484884494e-05
Position 80: 1.4014021242313603e-05
Position 178: 8.185121771683962e-06
Position 384: 2.570315242845274e-06
Position 211: 1.585891587332364e-06
Position 476: 1.4897002765982344e-06
Position 26: 4.986230222937224e-07
Position 215: 4.208671630861979e-07
Position 364: 3.821979094927996e-07
Position 333: 3.772909088021777e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3117: 0.9963580577753403
Position 2323: 0.9812158864713998
Position 2526: 0.6905256184763775
Position 1482: 0.45163682622729817
Position 1016: 0.34722676226960053
Position 3730: 0.3300057316949192
Position 4211: 0.3151697420746879
Position 5216: 0.25200312183612755
Position 3766: 0.16829462424824798
Position 4300: 0.15775428640453334
Position 2747: 0.1433438830030694
Position 3836: 0.12521244761185152
Position 1673: 0.09359791097986728
Position 1076: 0.0930888134636096
Position 1040: 0.08146795451900053
Position 3310: 0.06527992004863278
Position 4622: 0.0540893532918708
Position 5231: 0.0536391226698352
Position 3527: 0.053279462146905765
Position 2488: 0.035057649219944295
Position 4225: 0.029792030785471654
Position 3658: 0.025451498244713794
Position 631: 0.022924194095910063
Position 910: 0.02260487593540119
Position 2601: 0.020314007639494834
Position 1066: 0.016033331806677396
Position 2583: 0.01325514911849527
Position 1044: 0.007342557696629739
Position 3486: 0.006073140259458955
Position 4184: 0.0051186567249235084
Position 5319: 0.004528777653090825
Position 2028: 0.004500312530769318
Position 3884: 0.004300773843702455
Position 1376: 0.004238616710245622
Position 1759: 0.0030696946813920226
Position 2503: 0.002100871607908639
Position 500: 0.001661998208542551
Position 2850: 0.0011169206148002146
Position 822: 0.0007061151002255586
Position 450: 0.00028947497063739605
Position 1712: 0.00026693959362360703
Position 575: 0.00025002983995354343
Position 2540: 0.0001382491667228304
Position 509: 4.1088317649624e-05
Position 2393: 1.4402884035394097e-05
Position 555: 1.4330950373667509e-06
