Gene = Cth
index = 304
Annotated 5SS: [  212  4123  5061  6652 11478 14195 16179 17758 18895 19933 27886]
Annotated 3SS: [ 4040  4964  6541 11345 14136 16100 17604 18772 19879 27746 30249]
SMsplice 5SS: [  212  4123  5061  6652 11478 16179 17758 18895 21358 27886]
SMsplice 3SS: [ 4040  4964  6541 11345 16100 17604 18772 21276 27746 28287]
top_k =  100
Partition function (log Z): 0.6572188532095413

Sorted 5' Splice Sites (High to Low Probability):
Position 6652: 0.9999999999999967
Position 18895: 0.9999762959190511
Position 21358: 0.9994305291924226
Position 27886: 0.9969769975448763
Position 11478: 0.9874645872922224
Position 4123: 0.9834206779238297
Position 212: 0.9349566810942778
Position 5061: 0.8213662124182309
Position 16179: 0.6214126964058169
Position 17758: 0.5194279492841095
Position 3818: 0.42439237816075137
Position 19933: 0.4106586653366335
Position 14195: 0.3257975095288938
Position 2981: 0.1953370858831075
Position 17736: 0.127239776126363
Position 5626: 0.1062866272049411
Position 295: 0.10077925337087831
Position 4407: 0.07379433148788647
Position 3829: 0.07246739406177176
Position 1200: 0.060995361093914784
Position 3390: 0.04773180559490173
Position 2186: 0.04396978478153631
Position 17745: 0.03514829926257564
Position 5615: 0.026760991032869205
Position 3434: 0.023308090789126865
Position 28330: 0.017293433564639978
Position 2370: 0.011653200508538174
Position 2005: 0.0064059713508221
Position 2014: 0.00624568340138576
Position 13087: 0.005451465685939601
Position 3645: 0.005159477154801534
Position 736: 0.004506575766196572
Position 634: 0.004475040652728152
Position 659: 0.004062718544207558
Position 523: 0.003945482680463802
Position 28048: 0.002254978491202354
Position 1239: 0.0018150897783380888
Position 28040: 0.001693162412392715
Position 587: 0.00159671893026277
Position 370: 0.0015119642064337121
Position 12165: 0.0008510697297487051
Position 17970: 1.4856436453480697e-05
Position 116: 1.476948480458714e-05
Position 155: 9.956373630318729e-06
Position 15034: 6.8912675836930265e-06
Position 9: 2.239989074064913e-06
Position 84: 1.882651115607201e-06
Position 169: 1.237661793209106e-06
Position 205: 1.1525729152026555e-06
Position 152: 1.0817379052540187e-06
Position 147: 3.4129880735469693e-07
Position 241: 1.0326933145440782e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18772: 0.9999999999999972
Position 4040: 0.9980906246996182
Position 27746: 0.9969769975448763
Position 11345: 0.9874645872922224
Position 6541: 0.9358042093884641
Position 4964: 0.7163184582429561
Position 17604: 0.6818160246730482
Position 21276: 0.6660548287190976
Position 16100: 0.6214126964058166
Position 3690: 0.4177505721235632
Position 28287: 0.37188754721224954
Position 21232: 0.33353090268534724
Position 19879: 0.20187284923001322
Position 13932: 0.16956788778114543
Position 14136: 0.15622962174774827
Position 2836: 0.13523293151170562
Position 28438: 0.12767137934911124
Position 5505: 0.10613514879490309
Position 19815: 0.08153810236831258
Position 19787: 0.08083971284564741
Position 3150: 0.0710398963840286
Position 4839: 0.06422110296179839
Position 6601: 0.06419579061153213
Position 1069: 0.062178639893301406
Position 28160: 0.06135062226671876
Position 3727: 0.06054111187983631
Position 4349: 0.05912438471209779
Position 30285: 0.047610949123392525
Position 19831: 0.04662298509375604
Position 30249: 0.04360067800272223
Position 28998: 0.04128203791650501
Position 2889: 0.04109059715383475
Position 27991: 0.03959818358101554
Position 279: 0.039265193678947825
Position 29921: 0.03817222994612239
Position 2097: 0.03803376007668557
Position 28415: 0.03430716022421347
Position 28933: 0.03347602462707095
Position 29066: 0.03264285040637522
Position 5024: 0.029545940406015242
Position 5485: 0.026912469442907237
Position 30297: 0.02168093354640161
Position 3710: 0.018568088219123657
Position 30459: 0.017663998832263193
Position 30560: 0.016845712736721637
Position 30817: 0.015827674156108362
Position 543: 0.014459569804057326
Position 1918: 0.01435331720772098
Position 2819: 0.014124259161043382
Position 29380: 0.01133333022633965
Position 5021: 0.011280710807461184
Position 28616: 0.008952927536845864
Position 29990: 0.008481082648661044
Position 2251: 0.007056850136893679
Position 30135: 0.006965497896539464
Position 29138: 0.006315026249825327
Position 28905: 0.005812163220948155
Position 12899: 0.005451465685939601
Position 29775: 0.005379038060663714
Position 3581: 0.005159477154801534
Position 30563: 0.004933188797929267
Position 2860: 0.004889298056523778
Position 28833: 0.004742917475527642
Position 2222: 0.004447736053905447
Position 28386: 0.004223544418825153
Position 28952: 0.0036972419963667543
Position 27966: 0.0029701748168004596
Position 1854: 0.002429100262691103
Position 28290: 0.0023950990584463492
Position 315: 0.0020344467133456214
Position 2142: 0.000898067890944185
Position 1128: 0.0006198908608726133
Position 1885: 0.0005790364842334136
Position 12049: 0.0005225676661473149
Position 1921: 0.00047677192920798
Position 23376: 0.0003802794497854528
Position 12003: 0.00032850206360139026
Position 22036: 0.00021688424636502601
Position 23089: 0.00013559091007376897
Position 22657: 0.00012013472372523992
Position 20036: 0.00010355410845122175
Position 19484: 3.835133889125193e-05
Position 357: 3.797198107753304e-05
Position 19212: 3.302537602634294e-05
Position 633: 2.6631978726825513e-05
Position 620: 1.7099523279605306e-05
Position 17883: 1.485643645348069e-05
Position 863: 1.192011807884341e-05
Position 705: 1.0416715229792528e-05
Position 15006: 6.891267583693027e-06
Position 570: 5.584749437023023e-06
Position 399: 5.110883277192368e-06
Position 548: 5.0710913886291745e-06
Position 19691: 6.494901430236834e-07
