Gene = Mvp
index = 726
Annotated 5SS: [  103 12813 13142 16149 16396 18384 18886 21102 22068 22347 25076 25796
 26304 27145]
Annotated 3SS: [12662 12945 16024 16263 18288 18648 20819 21822 22148 24688 25678 26176
 26955 27506]
SMsplice 5SS: [  380 12813 13142 16149 16396 18384 18886 22068 22347 25076 25796 26304
 27145]
SMsplice 3SS: [12662 13055 16024 16263 18288 18648 21822 22148 24688 25678 26176 26955
 27506]
top_k =  100
Partition function (log Z): 17.917944011826613

Sorted 5' Splice Sites (High to Low Probability):
Position 16149: 0.9997511317812244
Position 26304: 0.9990668121380545
Position 22068: 0.9988929176056374
Position 18886: 0.9514772306022682
Position 16396: 0.9216345103115399
Position 25796: 0.8271067516204044
Position 18384: 0.8258890157721163
Position 380: 0.7882629217318499
Position 22347: 0.7792973216568087
Position 25076: 0.7300988638116265
Position 21102: 0.5477120740125817
Position 27145: 0.5194120294775952
Position 6087: 0.5155894872771687
Position 27031: 0.47223499736910124
Position 17835: 0.2372827175818271
Position 103: 0.21173707826816024
Position 23340: 0.1685169748952344
Position 17873: 0.12442995992974513
Position 18524: 0.07611616586593917
Position 17218: 0.07170586000800792
Position 25608: 0.061872892038970624
Position 18485: 0.06173490167389735
Position 16389: 0.04825943258845825
Position 23491: 0.04689604786333456
Position 21123: 0.04617587885241849
Position 26031: 0.042293597982623665
Position 16493: 0.030106057100004985
Position 27417: 0.03010359274732211
Position 18775: 0.030047913503463967
Position 27443: 0.024413028613563103
Position 27616: 0.020392685320166245
Position 21759: 0.02031704695037359
Position 18345: 0.010206579003178421
Position 21002: 0.009850048925048116
Position 20731: 0.009441263546100224
Position 18120: 0.007706636450952124
Position 23357: 0.00695909013610142
Position 23453: 0.00441066248671442
Position 24789: 0.0038228266207551735
Position 19349: 0.0036340699810958528
Position 16916: 0.0034961992277468116
Position 18437: 0.0025013211303755085
Position 17561: 0.002050031837890315
Position 22466: 0.0006351142906624713
Position 26449: 0.0001213709206814506
Position 18289: 9.014543468733398e-05
Position 17779: 3.242631559981091e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 16024: 0.9997511317812244
Position 16263: 0.9989766812493059
Position 26176: 0.9965337301193592
Position 27506: 0.9555094313635537
Position 18648: 0.9515022551543535
Position 18288: 0.9209442280004219
Position 26955: 0.9171952390552788
Position 25678: 0.8671402521999675
Position 21822: 0.7892273964682324
Position 24688: 0.7339216904323824
Position 22148: 0.6240802105206623
Position 5983: 0.5155894872771697
Position 20819: 0.43973361258131033
Position 23272: 0.22678277538138464
Position 21941: 0.18962211839783924
Position 17646: 0.17009360612863533
Position 17755: 0.15047660933866894
Position 20843: 0.09161488164262821
Position 20847: 0.07238950756610975
Position 22230: 0.07022386156890313
Position 25469: 0.06413298944203176
Position 26892: 0.05890630580424149
Position 17068: 0.04833005654853218
Position 22194: 0.04231797432461014
Position 18342: 0.041217344008329916
Position 27294: 0.039305007921012255
Position 17773: 0.03651004678996029
Position 27552: 0.03233511324433612
Position 22191: 0.028713934582985514
Position 18581: 0.02289182116715189
Position 21622: 0.021917975469094842
Position 27706: 0.020392685320166245
Position 22030: 0.018442474220846324
Position 17017: 0.01662077446984159
Position 27399: 0.011664393973669583
Position 27018: 0.010311688557147888
Position 27113: 0.009984380007610727
Position 20649: 0.00944126354610023
Position 17915: 0.007706636450952125
Position 18475: 0.0073093769388781395
Position 18847: 0.007131067784226916
Position 18213: 0.0057719849680509605
Position 22167: 0.005743850498738045
Position 22171: 0.005493176045251942
Position 26958: 0.004980854437334996
Position 17778: 0.004582599086567452
Position 16935: 0.00402261709592847
Position 27285: 0.0031366869132263666
Position 22136: 0.002755936746922299
Position 26148: 0.0025330820186945623
Position 17537: 0.0020500318378903135
Position 16783: 0.0018802463388262213
Position 19065: 0.0017427813984252421
Position 26878: 0.0016520350438109924
Position 19282: 0.001515936919293797
Position 18378: 0.0012951949645137518
Position 16280: 0.000966686529510403
Position 17079: 0.0007812399726688407
Position 27136: 0.0007493915728521617
Position 17118: 0.0006769030014946155
Position 16976: 0.0006743858290555386
Position 22309: 0.0006034916593981448
Position 17210: 0.0005998830904866739
Position 16801: 0.0004838424182339352
Position 27196: 0.00041053255297701766
Position 19018: 0.0003753516633768136
Position 16681: 0.0003613249160595028
Position 16540: 0.00031367824484497986
Position 16728: 0.00024642887980102005
Position 16823: 0.00018272783690163487
Position 26391: 0.0001213709206814506
Position 17751: 8.22424833397518e-05
Position 16239: 5.6632221188013485e-05
Position 16602: 2.1408928351991115e-05
Position 26936: 1.3781082555184857e-05
Position 16536: 6.541664727528323e-06
Position 26909: 5.275188229931267e-06
Position 26964: 3.5314897463039424e-06
