Gene = Mphosph9
index = 691
Annotated 5SS: [  187  3099  7128 12600 15268 21020 23799 29351 30418 35653 37127 41596
 42504 44339 60934 62656 65084 66051 67038 68005 69027]
Annotated 3SS: [ 2834  6973 12075 15140 20925 23694 28892 30261 35564 36910 41547 42438
 44236 60798 62476 64936 65929 66936 67756 68957 72853]
SMsplice 5SS: [  187  7128 11891 12154 12600 15268 21020 23799 30418 35653 37127 41596
 42504 44339 58560 60934 65084 65743 66051 67038 68005 69027 72961 73977]
SMsplice 3SS: [ 7017 11760 12075 12510 15140 20925 23651 30261 35564 36910 41547 42438
 44236 58444 60798 64936 65643 65929 66936 67756 68957 72853 73850 75102]
top_k =  100
Partition function (log Z): -12.503010251121333

Sorted 5' Splice Sites (High to Low Probability):
Position 15268: 1.000000000000002
Position 21020: 1.000000000000002
Position 23799: 1.0000000000000018
Position 30418: 1.0000000000000009
Position 12154: 1.0000000000000004
Position 35653: 0.9946315184516309
Position 37127: 0.975708912633033
Position 187: 0.9695329767323099
Position 7128: 0.9199871767457056
Position 12600: 0.8841731170430169
Position 42504: 0.856605156142899
Position 41596: 0.7929828603898157
Position 44339: 0.6852488838143312
Position 3099: 0.34838334344237615
Position 41635: 0.16255444819258708
Position 425: 0.15160208924957141
Position 989: 0.1459185366072043
Position 2953: 0.10862656759798406
Position 38448: 0.09854908182002131
Position 37844: 0.07322930315297012
Position 41277: 0.06915113166489663
Position 48727: 0.06580687534129974
Position 31106: 0.03968391343418118
Position 44749: 0.0345459055113784
Position 40325: 0.032606813019507096
Position 39291: 0.027876701428782413
Position 41602: 0.027339845300859082
Position 36301: 0.023996700926139206
Position 30754: 0.023095461639175467
Position 36360: 0.018348389630689903
Position 42911: 0.017683204054392245
Position 42892: 0.01575441195506841
Position 32791: 0.014485202775072925
Position 713: 0.011028851412990724
Position 919: 0.007393181450788546
Position 42557: 0.007144397794987513
Position 7901: 0.006471041704401502
Position 182: 0.002626130092421404
Position 1431: 0.002209750586162768
Position 1074: 0.0011536490661638724
Position 42609: 0.0008758555774559941
Position 614: 0.0008028736444423489
Position 154: 0.0005452135136674204
Position 136: 0.00044732246533234617
Position 37: 5.8704562881647595e-05
Position 131: 5.274145021330848e-05
Position 389: 2.4990975260198113e-05
Position 269: 2.3976981259529078e-05
Position 194: 1.328567288821446e-05
Position 475: 9.156983253269948e-06
Position 233: 5.70772396961267e-06
Position 216: 4.449703376295274e-06
Position 287: 3.606199807864506e-06
Position 351: 5.565636432523945e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 20925: 1.000000000000002
Position 23651: 1.0000000000000018
Position 12075: 1.0000000000000007
Position 35564: 0.9946315184516317
Position 15140: 0.9628274327060878
Position 42438: 0.8967608981478227
Position 30261: 0.890473606502584
Position 41547: 0.8775016307515496
Position 36910: 0.8669849195835043
Position 7017: 0.8550284193450114
Position 44236: 0.6584255953911057
Position 2834: 0.4340781569609418
Position 12510: 0.38830309857629797
Position 12480: 0.3484848514168592
Position 44872: 0.17229331933843114
Position 42738: 0.17186679318262396
Position 12432: 0.13347230424913753
Position 43850: 0.12869148956831603
Position 44633: 0.12756158122878647
Position 49519: 0.12288277885163369
Position 30166: 0.10952639349741666
Position 801: 0.10327780096300533
Position 48601: 0.09659871393514181
Position 309: 0.09626945767703078
Position 46606: 0.0725596892884484
Position 41154: 0.06915113166489675
Position 7044: 0.06495875740069465
Position 38299: 0.06076989624582384
Position 41440: 0.059202696881898526
Position 37594: 0.05682872620283663
Position 41516: 0.0548915096521263
Position 48706: 0.05474725291411183
Position 37039: 0.05043228972006593
Position 851: 0.04480958959285013
Position 31030: 0.03968391343418118
Position 36964: 0.03750738739399259
Position 15168: 0.037172567293914965
Position 47012: 0.03481990161690571
Position 40218: 0.032606813019507096
Position 47946: 0.02983152865277605
Position 39234: 0.02787670142878247
Position 38318: 0.02626911831194347
Position 48010: 0.0242917865616309
Position 2876: 0.02293175407941875
Position 36222: 0.02243681403168835
Position 46146: 0.02071004829633602
Position 36199: 0.019560523534729805
Position 47473: 0.019442994914753733
Position 280: 0.016090987189362724
Position 44961: 0.01547631577927564
Position 46868: 0.014982287987338123
Position 32727: 0.014485202775072925
Position 12286: 0.01391286280072152
Position 365: 0.013293133078357607
Position 30534: 0.012193582146221259
Position 625: 0.011575742249655184
Position 38323: 0.011480613225980811
Position 36912: 0.010929136172037885
Position 30584: 0.010901879492954208
Position 36938: 0.009717290823893688
Position 37733: 0.008900186534972297
Position 37749: 0.007710178354889923
Position 41688: 0.007436103511074618
Position 7772: 0.006471041704401479
Position 44821: 0.004945140990298059
Position 502: 0.0036740735818111105
Position 988: 0.0007919625442045032
Position 1347: 0.0007506781632246985
Position 913: 0.0006658753582293888
Position 1168: 0.0005869043041975949
Position 36856: 0.0005411201657579337
Position 1274: 0.0004466811071927
Position 1191: 0.0004254870115477733
Position 572: 0.00041016512978532614
Position 315: 0.0003892136871527269
Position 36099: 0.00034775299041094927
Position 38056: 2.945403627328958e-05
Position 37541: 8.767466739231454e-06
