Gene = Axdnd1
index = 155
Annotated 5SS: [   94  1190  2195 17598 20247 21937 22989 24997 27780 28516 32438 38053
 39649 42047 43942 54813 69071 71528 73733 78645 81684 85086 87244 88942]
Annotated 3SS: [ 1016  2090 17482 20160 21879 22885 24874 27638 28410 32316 37950 39484
 41970 43706 54610 68976 71318 73635 78533 81350 84983 87160 88702 89717]
SMsplice 5SS: [   94  1190  2195  9515 12660 17598 22989 24997 27780 28516 28762 32438
 39747 42047 43942 54064 54813 69071 71528 78645 81684 85086]
SMsplice 3SS: [ 1081  2090  9384 12567 17482 22885 24874 27638 28410 28635 32316 39484
 41970 43706 53982 54610 68976 71318 78533 81350 84983 85211]
top_k =  100
Partition function (log Z): -40.27379119301049

Sorted 5' Splice Sites (High to Low Probability):
Position 2195: 0.9948631740018745
Position 94: 0.9470529864855364
Position 1190: 0.9420433986645692
Position 9515: 0.40136257428085964
Position 9441: 0.18976152014458575
Position 6698: 0.08993789800330497
Position 665: 0.05405000834449095
Position 8213: 0.043530654447669806
Position 11302: 0.03735945321032733
Position 5517: 0.023744177123004296
Position 4348: 0.023248475995418703
Position 404: 0.011682153017732523
Position 1261: 0.008585502628463563
Position 191: 0.007269674382892983
Position 424: 0.006890093820314918
Position 1532: 0.004877801365519001
Position 1140: 0.0017868507424550779
Position 599: 0.0008030038555263408
Position 991: 0.0006919351359637687
Position 1338: 0.0005828305705784082
Position 1506: 0.00043900607630595047
Position 1563: 0.00035133616612890886
Position 1166: 0.0003062366036397775
Position 1743: 0.00020995226741365007
Position 1690: 0.00014560497035371163
Position 53: 1.3969161304021204e-06
Position 75: 1.0325991301897073e-06
Position 152: 5.663001337899109e-07
Position 78: 3.766603390708841e-07
Position 202: 2.2318953626312865e-07
Position 15: 1.1180946733799183e-07
Position 17: 8.131462951213059e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2090: 0.8590901135621966
Position 1081: 0.7596265965606487
Position 9384: 0.7522619080253675
Position 12009: 0.36029763455035224
Position 1016: 0.17756006612512892
Position 6494: 0.15296314610919906
Position 11229: 0.14644485628216466
Position 2112: 0.1399865668970472
Position 8136: 0.06241014711952523
Position 10563: 0.05605090479472229
Position 9679: 0.05116188542370871
Position 5391: 0.029977158226415005
Position 11143: 0.026777523597847318
Position 3492: 0.0212329689806291
Position 9033: 0.016985525972763732
Position 10124: 0.01539745841730187
Position 3509: 0.015005935632460086
Position 2953: 0.011725117938831119
Position 4186: 0.009845810065490594
Position 574: 0.009489017299977304
Position 5037: 0.009163846180818131
Position 4248: 0.009163352185102943
Position 865: 0.009101316722934336
Position 643: 0.008434195074197343
Position 7806: 0.007011692904496186
Position 1394: 0.006668845329764696
Position 2558: 0.00615122801820236
Position 5816: 0.005829861103801311
Position 170: 0.005364930003932203
Position 8160: 0.004998395535564785
Position 5034: 0.004481926134033498
Position 1130: 0.004211324036622664
Position 4138: 0.00401103187095126
Position 5865: 0.003916535414645274
Position 2259: 0.003772655750227759
Position 3180: 0.003712615124306972
Position 5040: 0.002941996930799795
Position 5260: 0.0023827722106503552
Position 1092: 0.0023418124415277635
Position 265: 0.002301963542868714
Position 5673: 0.0016701257519029665
Position 4606: 0.0016475261795011885
Position 520: 0.0015455124739799358
Position 3354: 0.0011954075928032597
Position 3158: 0.001188694218427893
Position 2662: 0.0011787941067063544
Position 2430: 0.0006232069834317404
Position 452: 0.0003514286159003202
Position 928: 0.00033736633476612614
Position 423: 0.00031340402441953837
Position 4097: 0.00022828187387390826
Position 532: 0.0001987858992114449
Position 488: 0.00014041114437991683
Position 598: 0.00012836872095269247
Position 1988: 0.0001279888903442197
Position 591: 0.00011213424792463089
Position 2040: 8.03634522161787e-05
Position 2184: 6.170506937245027e-05
Position 580: 6.0381290084958275e-05
Position 605: 5.54320886728582e-05
Position 228: 5.433614248312324e-05
Position 174: 7.1203685481477745e-06
Position 334: 6.98331785116563e-06
Position 2126: 6.1241369859042595e-06
Position 2140: 1.803941552006742e-06
Position 893: 1.3638459679059832e-06
Position 936: 1.0244469940988558e-06
Position 910: 1.014026903872552e-06
Position 1155: 6.852835747293815e-07
Position 798: 6.494124991963378e-07
Position 502: 3.1232863771336715e-07
Position 661: 2.778094503587173e-07
Position 428: 2.494104865140411e-07
Position 1920: 1.8956624883865885e-07
