Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  100
Partition function (log Z): -4.7456797471578795

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 1.0000000000000016
Position 13613: 0.9674154876071397
Position 148: 0.9392072185875432
Position 23222: 0.6921520375758295
Position 3865: 0.5904331071462986
Position 14000: 0.46203964017113547
Position 3739: 0.4443406888255604
Position 15799: 0.2584274749354201
Position 12429: 0.051783982482707734
Position 541: 0.02520827869483094
Position 13969: 0.020863022218413678
Position 977: 0.016969471085498063
Position 565: 0.01310156345775641
Position 252: 0.012029714813862322
Position 16922: 0.010795602524814714
Position 12542: 0.010161378178635182
Position 1961: 0.009970959085672687
Position 248: 0.00833729770843758
Position 284: 0.006709855450782899
Position 264: 0.0023150410250423158
Position 1731: 0.0020956791067393917
Position 260: 0.0016662834599384198
Position 2266: 0.0015640473342112642
Position 2799: 0.0011073479401755547
Position 13051: 0.0005275760477875011
Position 288: 1.2938418212295165e-05
Position 20: 6.008212382952616e-06
Position 67: 2.1633926818260735e-06
Position 461: 1.3479783913398448e-06
Position 256: 6.986972211021822e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11180: 0.978615550341343
Position 3660: 0.9399547166115559
Position 13439: 0.9004362946762613
Position 23101: 0.8165779794985122
Position 23357: 0.6921520375758301
Position 13788: 0.5015694398568509
Position 15726: 0.2826054567357868
Position 13836: 0.07563995004049649
Position 13378: 0.06598786231617153
Position 3821: 0.03477379597185726
Position 3669: 0.031315979117473455
Position 12342: 0.02695673716955118
Position 3738: 0.023403690258478348
Position 10965: 0.021384449658658204
Position 16994: 0.020219399983176692
Position 12271: 0.013297686595292572
Position 16836: 0.012305124454663082
Position 14538: 0.010140205711654594
Position 12345: 0.008431050338606918
Position 14219: 0.008270215946255294
Position 1852: 0.007411021384020988
Position 14808: 0.007271067081881714
Position 792: 0.006807255562218846
Position 328: 0.006804500159017461
Position 12297: 0.006193701698879827
Position 3680: 0.004818103696082478
Position 359: 0.004707151375381481
Position 12483: 0.004538730063701935
Position 14644: 0.0032595920838514856
Position 14399: 0.0031960841292573853
Position 15502: 0.00310718877541846
Position 460: 0.0030053295046244526
Position 12310: 0.0025274547953104956
Position 1484: 0.0020956791067393917
Position 15422: 0.0019333674836390382
Position 13265: 0.0018768109126967773
Position 14697: 0.0018505566335966241
Position 2184: 0.0015640473342112642
Position 1808: 0.0014110522249304789
Position 14309: 0.0013083282181727556
Position 825: 0.001206339265308882
Position 1773: 0.001148885476721221
Position 2742: 0.0011073479401755547
Position 819: 0.000795801930122472
Position 533: 0.0007790697476416103
Position 921: 0.000531256850477225
Position 12972: 0.0005275760477875011
Position 14164: 0.00047007294760707254
Position 14071: 0.00045330448442685456
Position 11368: 0.0004309798126169858
Position 11803: 0.000417249902324305
Position 743: 0.0003185474562692757
Position 838: 0.0003144776693962466
Position 373: 0.0002981514621220267
Position 3543: 0.000219163259327688
Position 15701: 0.00021469577160578715
Position 3514: 0.00018037656294437798
Position 3548: 0.00010797049413889821
