Gene = Snrpd2
index = 998
Annotated 5SS: [ 173 1676]
Annotated 3SS: [1495 2753]
SMsplice 5SS: [ 173 1676]
SMsplice 3SS: [1495 2753]
top_k =  100
Partition function (log Z): -7.0905251254830945

Sorted 5' Splice Sites (High to Low Probability):
Position 1676: 0.9908600592930368
Position 173: 0.6559746410274224
Position 214: 0.09560411026012969
Position 108: 0.08731729262765527
Position 2925: 0.04144639528632374
Position 488: 0.041058577332072944
Position 2695: 0.030974278710499212
Position 69: 0.029045037032115677
Position 1260: 0.02386120087034857
Position 732: 0.013268799803489509
Position 221: 0.010139233052110935
Position 536: 0.010003254046107675
Position 691: 0.009685142957569002
Position 266: 0.008084419607027738
Position 1318: 0.0070939952308637895
Position 2362: 0.006329861593234694
Position 286: 0.0036910586921864805
Position 146: 0.0035676497848368535
Position 749: 0.0034948697008446933
Position 237: 0.0028766239434114354
Position 542: 0.002752832596550584
Position 3658: 0.0025509644769430035
Position 1659: 0.0002557610912198408
Position 15: 3.7255965992829886e-06
Position 41: 1.9036447933793147e-06
Position 248: 1.407733514704671e-06
Position 396: 2.749929402689197e-07
Position 306: 1.3513963386081404e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1495: 0.8884267394928547
Position 2753: 0.36757315152037967
Position 3277: 0.10552452022504251
Position 2447: 0.0816644367493519
Position 2281: 0.07529443882329624
Position 3377: 0.062134962082307205
Position 1391: 0.06080220088233733
Position 3740: 0.04198836386099076
Position 3018: 0.03219229022375114
Position 2069: 0.030060657606371482
Position 2726: 0.029495523788254933
Position 2206: 0.02716880151953441
Position 2085: 0.02667160889384595
Position 2569: 0.0265573672933715
Position 3548: 0.021024297446283244
Position 3153: 0.020354981331452537
Position 2054: 0.018998984973748613
Position 1517: 0.018723296795476477
Position 1905: 0.016299082637734927
Position 1788: 0.015786131692322486
Position 2619: 0.014537745750100533
Position 3116: 0.013778479136293454
Position 1584: 0.01103424166879119
Position 2015: 0.009295445525724021
Position 1544: 0.0091468335171476
Position 1572: 0.007036765210705551
Position 3596: 0.005458213695465037
Position 3521: 0.004193324080014521
Position 3552: 0.004063622413348421
Position 2285: 0.004059585785908547
Position 2344: 0.004034698432344982
Position 2536: 0.0038907732063470177
Position 2234: 0.003731670476643802
Position 2101: 0.003578102706112204
Position 2168: 0.0032624581792969373
Position 1056: 0.0030458070729280323
Position 1972: 0.0021003589058086417
Position 314: 0.0014359357501098071
Position 1200: 0.0012168281408157862
Position 1949: 0.0010844988272105743
Position 2549: 0.0009643709032715465
Position 1126: 0.0007739340468455432
Position 1155: 0.000391580439176673
Position 2784: 0.00030457353389985557
Position 259: 0.0002291679502612545
Position 1279: 0.00020737254930848793
Position 2817: 9.805656971797128e-05
Position 464: 8.622530301359441e-05
Position 385: 7.824233896644964e-05
Position 362: 7.390939001089436e-05
Position 1021: 8.846779184907068e-06
