Gene = Ift46
index = 561
Annotated 5SS: [  264   875  5729  9324 10896 11144 11551 13506 13995 16718 17067]
Annotated 3SS: [  777  5651  9189 10820 11049 11421 13383 13927 16656 16980 17574]
SMsplice 5SS: [  264   875  5729  9324 10896 11144 11551 13506 13995 16718 17067]
SMsplice 3SS: [  777  5683  9189 10820 11049 11421 13383 13927 16656 16980 17574]
top_k =  100
Partition function (log Z): 20.45351684312007

Sorted 5' Splice Sites (High to Low Probability):
Position 13995: 1.0000000000000024
Position 10896: 0.9988433919931407
Position 9324: 0.9987562577783909
Position 11551: 0.9942977893445184
Position 11144: 0.9130715057151203
Position 875: 0.9125714683523235
Position 17067: 0.8779325372872332
Position 13506: 0.8242928234353277
Position 16718: 0.8048682392992867
Position 5729: 0.7716504959226066
Position 264: 0.5849109073746174
Position 1115: 0.5448665906749147
Position 1322: 0.3268950496566754
Position 4448: 0.29585677265403665
Position 378: 0.2860973411877339
Position 13854: 0.2661611097808791
Position 5777: 0.22079214442918532
Position 16120: 0.18337790593298545
Position 9795: 0.17719490078702763
Position 13611: 0.0876145655692979
Position 16125: 0.08358283494206226
Position 17155: 0.07201386958703676
Position 343: 0.04335956554055534
Position 1886: 0.03757500084783147
Position 12255: 0.02344958108184712
Position 10539: 0.020283607135114807
Position 907: 0.020037356612238204
Position 11335: 0.019434390484840487
Position 5783: 0.007557359648212277
Position 11366: 0.0062152307948838146
Position 13022: 0.005285615101034312
Position 2858: 0.004871182307415939
Position 372: 0.004331973548216096
Position 199: 0.0027873995723675196
Position 11181: 0.0026470077127261037
Position 9916: 0.0013346020065162561
Position 942: 0.0011263407454880701
Position 664: 0.0011070760741120767
Position 9582: 0.0009732880877326513
Position 536: 0.000947972694921095
Position 702: 0.0008662238627168145
Position 81: 0.0008269703852559765
Position 13664: 0.0007600589157541404
Position 568: 0.0001582359016827252
Position 1099: 0.00015673977204735113
Position 597: 0.00014806116026871318
Position 545: 0.00010010914494683771
Position 581: 5.947705132961103e-05
Position 11050: 3.762805223630023e-05
Position 58: 3.133492921153946e-07
Position 271: 1.7314716864099367e-07
Position 223: 1.0300714267681498e-07
Position 183: 3.0583998376329225e-08
Position 113: 2.034889774480414e-08
Position 92: 1.4621169808059082e-08
Position 69: 9.93979057089575e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13927: 1.0000000000000027
Position 10820: 0.9889308185767869
Position 5683: 0.9852386855615405
Position 16980: 0.9644892837490397
Position 13383: 0.9140296521045489
Position 9189: 0.8909704029589345
Position 11421: 0.8707818851079211
Position 11049: 0.8244008231873626
Position 16656: 0.8048682392992875
Position 777: 0.7972366002831058
Position 17574: 0.5793487492505116
Position 1014: 0.5461163128786605
Position 1199: 0.2926942564678771
Position 4343: 0.24881293764603302
Position 13730: 0.23353139593590458
Position 16025: 0.21449752232209388
Position 11470: 0.12194850281653999
Position 20188: 0.11579389617578667
Position 9222: 0.09356473963754754
Position 10993: 0.0871211682910449
Position 9692: 0.0809745357221099
Position 18690: 0.059128107678108284
Position 19642: 0.05781422062911602
Position 17749: 0.05596706300888663
Position 9572: 0.05122001407296094
Position 4362: 0.047043835008004034
Position 17637: 0.04685311319849569
Position 15921: 0.03953682789204426
Position 1781: 0.03146734744132025
Position 1272: 0.030419998818069623
Position 746: 0.028045831456916148
Position 12102: 0.02344958108184713
Position 11217: 0.021989931817412933
Position 13604: 0.02067028028284461
Position 10439: 0.020283607135114814
Position 17726: 0.018228288021870914
Position 9439: 0.017110297273431975
Position 5651: 0.014761314438464871
Position 17835: 0.014606060051502695
Position 15962: 0.012926390660909533
Position 668: 0.012038808227002661
Position 9633: 0.011588409742595611
Position 9671: 0.011200671431483792
Position 18782: 0.010046894166758144
Position 472: 0.009900639047536403
Position 10788: 0.009006049277458777
Position 18138: 0.0087514658827983
Position 18321: 0.008365825446858877
Position 9225: 0.00778186868895733
Position 13650: 0.006900950329114038
Position 9233: 0.006390563924304683
Position 1823: 0.006107653406511227
Position 12990: 0.005285615101034311
Position 17261: 0.00488193649793915
Position 2813: 0.004871182307415947
Position 17049: 0.004612158962774454
Position 11248: 0.004370794433890294
Position 690: 0.003718854128426561
Position 13645: 0.00369627904884588
Position 11114: 0.003579501857869563
Position 9420: 0.0033494360425174743
Position 432: 0.0029634779151760317
Position 636: 0.00247209325065592
Position 798: 0.001916506534491822
Position 723: 0.0016653514154159428
Position 10682: 0.001526095175283305
Position 9781: 0.0013557974425144133
Position 9666: 0.0013514249871308581
Position 9818: 0.0013346020065162561
Position 16810: 0.0010542162933674566
Position 11442: 0.0008513384848059948
Position 817: 0.0006535444128056401
Position 475: 0.0006424489749948335
Position 571: 0.0002780122762490638
Position 865: 0.00023513759128413294
Position 1019: 0.0001821530122213943
Position 646: 0.00012754921399739283
Position 8904: 4.868256864929927e-05
Position 484: 4.794840497741126e-05
Position 9613: 1.76021600154986e-05
Position 10998: 1.4685517648714914e-05
Position 10500: 1.3891292131233859e-05
Position 16792: 5.127860456216971e-06
Position 11062: 5.002786349903675e-06
Position 11524: 4.957963673344097e-06
Position 10964: 1.4178002390159027e-06
Position 10967: 7.971104874072758e-08
