Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  100
Partition function (log Z): 0.7569850030845655

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9689902040533402
Position 1442: 0.8878453560378192
Position 451: 0.32036545341802397
Position 692: 0.2905894077967346
Position 1418: 0.10361000305724505
Position 977: 0.09207565842304102
Position 1721: 0.0427827567160651
Position 986: 0.03808149068245617
Position 1079: 0.03483634385852883
Position 1858: 0.02330875582516586
Position 1652: 0.015080012014168153
Position 845: 0.014784908094062976
Position 1219: 0.01457173293621897
Position 1031: 0.013229684520337789
Position 1869: 0.008273915344622615
Position 1946: 0.007141128568662917
Position 679: 0.004261359079397373
Position 228: 0.0035298376660253903
Position 1256: 0.0027352675398010073
Position 1800: 0.0027013501576385415
Position 1133: 0.002573015342403466
Position 712: 0.0008670095867822772
Position 870: 0.0008121141181540627
Position 774: 0.0007008401610716662
Position 801: 0.0005936163317529634
Position 1478: 0.00043032921999217955
Position 1448: 0.00027214325390832197
Position 290: 0.00018235352769703072
Position 428: 0.00010162922694940453
Position 106: 9.392919391691817e-05
Position 455: 8.170827575026518e-05
Position 261: 4.810978033526519e-05
Position 84: 2.9237194290760738e-05
Position 233: 9.36774089158718e-06
Position 67: 4.502592830200366e-06
Position 221: 1.9183657681804032e-06
Position 249: 1.7229896976691216e-06
Position 685: 1.5710980191991667e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.9982630131534992
Position 1591: 0.6129759587017941
Position 2125: 0.34815195848921493
Position 573: 0.20379908498092522
Position 773: 0.19696856031019527
Position 372: 0.1934727447748168
Position 347: 0.10716125203647159
Position 612: 0.06762038501776559
Position 2557: 0.04831001705033489
Position 1908: 0.037397945233983654
Position 1141: 0.01733637440115977
Position 2332: 0.013784244669916469
Position 2174: 0.008527561492235741
Position 2301: 0.007832787545574243
Position 1995: 0.00778698262180215
Position 531: 0.007424468428015245
Position 637: 0.0050436360511106225
Position 1573: 0.003674930858735627
Position 378: 0.0017298892488020233
Position 2715: 0.0016145071188177628
Position 1340: 0.0016050848957497661
Position 424: 0.0015427566198120384
Position 1820: 0.0013888564128784209
Position 579: 0.001311634358455722
Position 463: 0.0002806489030436933
Position 545: 0.00015933870497427822
Position 409: 0.00011023137927143886
Position 437: 0.00010974624552418738
Position 1241: 0.00010252802561273276
Position 388: 3.763024627485015e-05
Position 382: 2.4440269101903026e-05
Position 582: 1.7099488667390532e-05
Position 855: 1.1016469399860201e-05
Position 385: 7.529040429095371e-06
Position 965: 7.254591142180703e-06
Position 306: 3.642169588823831e-06
Position 399: 2.7305066867884533e-06
Position 439: 1.2697767764278706e-06
Position 322: 3.501006531635614e-09
