Gene = Ect2
index = 358
Annotated 5SS: [  145  3833  4869  5067  7025  7906  8910 12236 14330 14848 15014 15360
 16837 22077 23808 26128 26983 29959 31465 31901 36084 38466 51467 53034]
Annotated 3SS: [ 3680  4788  4973  6841  7815  8801 12161 14198 14731 14950 15136 16699
 21956 23738 26016 26885 29876 31385 31780 35944 38310 51358 52889 55372]
SMsplice 5SS: [  239  2561  3833  4869  5067  7906  8910 12236 14335 14848 15014 15360
 16837 22077 23808 26128 26983 29959 31465 31901 36084 38466 51467 53034]
SMsplice 3SS: [ 2442  3680  4788  4973  7815  8801 12161 14198 14731 14950 15136 16699
 21956 23738 26016 26885 29876 31385 31780 35944 38310 51358 52889 55372]
top_k =  100
Partition function (log Z): 13.445641208731857

Sorted 5' Splice Sites (High to Low Probability):
Position 36084: 0.9999999999999996
Position 31901: 0.9999999999999993
Position 16837: 0.9999999999999958
Position 12236: 0.9988593130429045
Position 4869: 0.996495423361248
Position 22077: 0.9825830425717453
Position 26128: 0.9707942517179162
Position 26983: 0.9593577237640529
Position 15360: 0.9438273478002145
Position 31465: 0.9116236874291737
Position 7906: 0.8970803061585484
Position 23808: 0.883452625233398
Position 38466: 0.8357209357221348
Position 239: 0.81332525501986
Position 15014: 0.7977060943231621
Position 29959: 0.7566961608182112
Position 8910: 0.7491107587310076
Position 3833: 0.7299351401804441
Position 14335: 0.6764970158025054
Position 14852: 0.6063206056093052
Position 5067: 0.5532395735983943
Position 2561: 0.523102302306888
Position 2555: 0.37191437461375293
Position 10816: 0.36429135421905323
Position 40339: 0.2902381643627023
Position 7025: 0.2516581624018501
Position 38234: 0.23440540422059056
Position 159: 0.1543501874896595
Position 13950: 0.13660153505255812
Position 22859: 0.1294173360017411
Position 2057: 0.11273117631657845
Position 35277: 0.10882346196843488
Position 30762: 0.09503583413820327
Position 14330: 0.08230279658029187
Position 1130: 0.07017598073219351
Position 31095: 0.05418887454200862
Position 29694: 0.05110648332571535
Position 13927: 0.047428177468364675
Position 12064: 0.038069518726134045
Position 7034: 0.037286874310595
Position 24024: 0.03351436357149898
Position 38452: 0.02830598121365852
Position 145: 0.02706868727020818
Position 7910: 0.02502168796250263
Position 24402: 0.016600750153327962
Position 14868: 0.014795378058332968
Position 27005: 0.013827411649806406
Position 27308: 0.011092150022022598
Position 14882: 0.010158768028769746
Position 907: 0.007260084154835352
Position 13544: 0.005392416043320229
Position 22969: 0.004602060574763258
Position 13734: 0.004491928029472074
Position 2177: 0.003538844450254384
Position 66: 0.0033637269857234643
Position 37796: 0.0032226752188803296
Position 36612: 0.003009027319464502
Position 26090: 0.002289192052582671
Position 2094: 0.001353728572286946
Position 257: 6.570039290524832e-05
Position 113: 4.424345236011071e-05
Position 564: 1.674115831884973e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16699: 0.9999999999999949
Position 31780: 0.9997288039193729
Position 12161: 0.9867397744549303
Position 26016: 0.9730834437704968
Position 26885: 0.9664279264677601
Position 35944: 0.9354452534458187
Position 15136: 0.9305041689473837
Position 7815: 0.9221019941210518
Position 4788: 0.918422116817637
Position 21956: 0.91590431760909
Position 31385: 0.9116236874291734
Position 2442: 0.8784385958071764
Position 23738: 0.8540498192360132
Position 14950: 0.7657790665478793
Position 41500: 0.7652500857753322
Position 29876: 0.756696160818211
Position 8801: 0.7491107587310083
Position 14198: 0.7117450015556727
Position 14731: 0.6632017794716905
Position 38310: 0.5337523842638987
Position 4973: 0.47357603381798447
Position 3680: 0.4399317841297001
Position 40262: 0.3864710587052826
Position 10601: 0.36429135421905284
Position 6841: 0.28894503671244537
Position 3666: 0.2883916311011859
Position 38341: 0.28638857263285417
Position 38131: 0.266398117980202
Position 13819: 0.18402971252092296
Position 1920: 0.11762374933911997
Position 35124: 0.10041072989622687
Position 4959: 0.0796635397804099
Position 22716: 0.07464163759600027
Position 40436: 0.07024838653656877
Position 995: 0.06825811346249759
Position 21867: 0.06667872496265538
Position 22659: 0.05937775898050404
Position 36049: 0.05516813466300052
Position 30970: 0.05418887454200862
Position 30602: 0.0527202938475883
Position 29520: 0.05110648332571535
Position 11941: 0.050189057314109026
Position 14287: 0.047054810827124836
Position 30638: 0.04231554029061502
Position 23660: 0.03742249549456515
Position 38876: 0.0277629018062481
Position 23914: 0.025494674074318647
Position 38352: 0.025364754987014942
Position 4791: 0.024849186419193713
Position 4696: 0.02358554076234589
Position 24187: 0.016600750153327962
Position 4802: 0.0157575005023198
Position 4473: 0.013881078859751334
Position 15183: 0.01332317885283109
Position 39411: 0.009615350633522632
Position 35722: 0.009386611891180435
Position 2447: 0.009258777364598302
Position 35018: 0.008412732072208004
Position 36522: 0.0083786005175943
Position 2473: 0.007319303748866811
Position 26741: 0.006745052296482796
Position 27201: 0.004846645482625635
Position 13584: 0.004491928029472074
Position 40913: 0.0038658955110958317
Position 38632: 0.003333567078641793
Position 37728: 0.0032226752188803296
Position 13448: 0.0031783132087147485
Position 667: 0.003021428683195261
Position 36222: 0.0029388735619814113
Position 27163: 0.0027553870155949197
Position 788: 0.0025077506198924082
Position 13356: 0.0022141028346054806
Position 27222: 0.001951605458328496
Position 39171: 0.0019109628483136487
Position 3352: 0.0016117249495572299
Position 27088: 0.0015385120654735531
Position 1024: 0.0014494036886699268
Position 834: 0.0004188431593238046
Position 31806: 0.0002711960806251638
Position 26705: 1.215664961562134e-05
