Gene = Srrt
index = 1030
Annotated 5SS: [  251   629  4763  5148  5549  7431  7708  7921  8117  8949  9284  9447
  9876 10335 10596 10900 11208 11457 11688]
Annotated 3SS: [  488  4633  5000  5359  7260  7522  7821  8001  8790  9221  9367  9686
 10160 10441 10705 11050 11354 11560 11767]
SMsplice 5SS: [  251   629  4162  4763  5148  5549  7431  7708  7921  8117  9284  9447
 10596 11208 11457 11688]
SMsplice 3SS: [  477  4076  4633  5000  5460  7260  7522  7821  8001  9221  9367 10441
 11050 11330 11581 11767]
top_k =  100
Partition function (log Z): 33.445403807718264

Sorted 5' Splice Sites (High to Low Probability):
Position 5148: 0.9992051072044615
Position 10596: 0.9984774097791613
Position 9447: 0.9982949839661031
Position 11457: 0.9931871913147012
Position 629: 0.9916760871869892
Position 11688: 0.9859629814330007
Position 7431: 0.9823937566567618
Position 9284: 0.954800877852177
Position 7921: 0.9477706939099064
Position 251: 0.9472369570681317
Position 7708: 0.886292109342019
Position 8117: 0.8259130076313853
Position 4763: 0.7774413516858882
Position 5549: 0.7678776139233958
Position 11208: 0.700757650059756
Position 4162: 0.5753178765158486
Position 10900: 0.508907154843143
Position 10218: 0.2995395387529637
Position 1046: 0.25464676760490995
Position 10335: 0.23608573800624197
Position 4895: 0.17526268885208673
Position 11108: 0.15668843450292405
Position 8949: 0.1310365807992442
Position 8163: 0.11936522406101481
Position 8866: 0.099538456896937
Position 9876: 0.06896646911391334
Position 11120: 0.041811038589632143
Position 7926: 0.03656141227432698
Position 3973: 0.03427852499897986
Position 2353: 0.03263232225759066
Position 8173: 0.02894526356358728
Position 4354: 0.02096641342345318
Position 9311: 0.018605226605801682
Position 8595: 0.018245338006259902
Position 8185: 0.014754915576440233
Position 193: 0.011461522384610368
Position 7446: 0.011368994122947455
Position 8169: 0.01102158916757424
Position 3968: 0.010310079648222817
Position 10927: 0.009323969526193132
Position 10756: 0.008090214264533498
Position 6357: 0.005162673551359409
Position 4851: 0.0041375262689943865
Position 7340: 0.003430845854673537
Position 10866: 0.002871138571658883
Position 6790: 0.002723045237968913
Position 7369: 0.0009138053900249526
Position 5153: 0.0007948927955450229
Position 10921: 0.0007062747828041491
Position 356: 0.0005489222418382195
Position 348: 0.00029218573017981617
Position 61: 0.0002460103247701585
Position 414: 0.00017389460942973222
Position 339: 0.00016938604974659738
Position 302: 0.00014640950631284553
Position 14: 0.00014183984022834498
Position 127: 0.00012899398870683094
Position 419: 0.00011605244376602757
Position 9579: 0.00011208454529561588
Position 180: 0.00011023517955649271
Position 321: 8.856375966460894e-05
Position 104: 6.770157557319926e-05
Position 56: 1.3084214697615574e-05
Position 173: 1.2146548279605147e-05
Position 150: 7.540281648009466e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 8001: 1.0000000000000018
Position 7260: 0.9981074020244086
Position 11767: 0.9978452433965752
Position 10441: 0.9968830149957049
Position 9221: 0.9894793470333737
Position 9367: 0.9405724099701126
Position 5000: 0.9350002059930484
Position 7821: 0.927358483238783
Position 11050: 0.7844668102950728
Position 4633: 0.7820347473978068
Position 7522: 0.7509996941137445
Position 488: 0.7362414760136655
Position 11330: 0.6138324584322725
Position 4076: 0.5856049049175613
Position 11581: 0.4394537818693984
Position 11560: 0.43618072650251544
Position 11366: 0.38225055267806995
Position 10160: 0.38088231043806137
Position 5460: 0.2660463952283768
Position 10705: 0.25417380161396746
Position 502: 0.18429728816570298
Position 8790: 0.17067793883835283
Position 5359: 0.17050526094387056
Position 4796: 0.165764853273898
Position 10671: 0.15354173771403762
Position 10113: 0.1423570207866556
Position 7575: 0.12933385273927198
Position 11590: 0.10613887760373157
Position 5411: 0.09943373079780396
Position 10992: 0.09494443223160522
Position 788: 0.091924941746023
Position 957: 0.0764541323768838
Position 874: 0.06771261024650566
Position 5236: 0.06541382135585504
Position 9686: 0.06330143047966359
Position 10683: 0.06310427981892518
Position 5462: 0.048223882078551716
Position 3828: 0.04696921844714674
Position 5030: 0.0428497955459906
Position 9403: 0.04159247355087981
Position 5421: 0.03824390667979869
Position 8793: 0.035419397563242846
Position 10780: 0.026862299091796073
Position 5330: 0.025258391666417968
Position 8766: 0.024477701294585593
Position 5456: 0.023492899643794033
Position 2266: 0.023268682876002745
Position 11147: 0.021421167056509295
Position 7808: 0.019839227643936124
Position 10782: 0.018356515163582325
Position 517: 0.015570829166268726
Position 5088: 0.014259961808645348
Position 7584: 0.01329739457129771
Position 538: 0.013132298181484823
Position 10049: 0.011570639346148107
Position 8400: 0.010262599793459632
Position 5281: 0.009921779006957296
Position 4561: 0.009789367491328183
Position 7578: 0.008940505932791274
Position 10848: 0.008896445071391344
Position 4000: 0.008298771221796989
Position 7533: 0.008001025014433144
Position 8426: 0.007982738212800277
Position 5287: 0.007872003860606379
Position 7540: 0.006984709066217138
Position 2161: 0.006769278323095147
Position 5241: 0.00589532926766901
Position 9721: 0.005665038634249578
Position 6026: 0.005162673551359402
Position 5334: 0.005030776271154812
Position 731: 0.004978524628227936
Position 10776: 0.004963673514632628
Position 4851: 0.004134124687702822
Position 762: 0.003206973817848862
Position 544: 0.0028939428495259397
Position 991: 0.0027887100565337935
Position 6634: 0.002723045237968915
Position 5489: 0.002519601978089152
Position 10019: 0.002409700971800782
Position 768: 0.0022996204924337037
Position 2128: 0.0019025645568022662
Position 7587: 0.0018984731961257518
Position 5142: 0.001838033981938034
Position 7581: 0.0018017263197991616
Position 913: 0.0017574194625646661
Position 961: 0.0016011806467161858
Position 7593: 0.001585368600663476
Position 809: 0.0014805569048703445
Position 4385: 0.0011647496760803424
Position 11659: 0.0011496368276501525
Position 11903: 0.0007236090066136269
Position 2205: 0.0006917965016905735
Position 7572: 0.0005837550891880828
Position 819: 0.0004193971496468871
Position 592: 0.00019130733430851066
Position 386: 0.00017762788762357392
Position 9518: 0.00011208454529561623
Position 9437: 5.685786971218922e-05
Position 348: 3.976188675663116e-05
Position 559: 3.531849827840196e-05
Position 5538: 1.983514445063157e-05
Position 407: 1.8402575627685885e-05
Position 568: 1.829271799131042e-05
Position 563: 9.730632833060387e-06
Position 848: 7.0217846204398294e-06
Position 917: 6.942475868123379e-06
Position 883: 6.661711112146406e-06
Position 403: 6.578191651442231e-06
Position 4523: 5.726950534239136e-06
Position 561: 1.8403440957250752e-06
Position 329: 1.7749405409217243e-06
Position 601: 1.060836501186649e-06
Position 1018: 1.04413483024538e-06
Position 796: 1.0299702243186871e-06
Position 250: 2.7112694390009133e-09
