Gene = Tchp
index = 1064
Annotated 5SS: [  201  1079  1758  3550  5733  7042  7906  8142  9850 10701 12005 12509]
Annotated 3SS: [  893  1546  3492  5663  6867  7792  8074  9676 10618 11818 12364 13347]
SMsplice 5SS: [  201  1079  3550  5733  7042  7906  8142  9850 10701 11245 12005 12509]
SMsplice 3SS: [  893  3492  5663  6867  7792  8074  9634 10618 11079 11818 12364 13347]
top_k =  100
Partition function (log Z): 14.6727586803711

Sorted 5' Splice Sites (High to Low Probability):
Position 8142: 1.000000000000001
Position 7042: 0.9963223439507425
Position 9850: 0.9861073983477928
Position 7906: 0.9563095797758828
Position 3550: 0.9332516413779046
Position 12509: 0.915990017180446
Position 201: 0.9026916355008515
Position 10701: 0.8846529758812612
Position 5733: 0.7455286778247403
Position 1121: 0.6943634250577487
Position 12005: 0.5975204185032181
Position 11245: 0.5916176399562458
Position 3893: 0.48797031773452204
Position 5500: 0.27197926695065894
Position 1453: 0.26580620309306663
Position 10343: 0.23468724563018967
Position 782: 0.23065189293973834
Position 414: 0.14391800154339482
Position 11736: 0.1344630748967588
Position 12796: 0.12518661722744573
Position 10974: 0.08370612664408217
Position 1083: 0.04857895928024777
Position 7372: 0.03980006993313608
Position 3028: 0.03593439270798652
Position 773: 0.033864840071667714
Position 1089: 0.02969113678001669
Position 5814: 0.02839760862922272
Position 2983: 0.02828914843205814
Position 1758: 0.023710752157874583
Position 7376: 0.021093439345277472
Position 10288: 0.02095183837984067
Position 313: 0.01881600340529642
Position 12750: 0.01798306520654787
Position 704: 0.014744946396881033
Position 7940: 0.01341171461239661
Position 11154: 0.013304599619145919
Position 1085: 0.013260078468493912
Position 1867: 0.013233434379318686
Position 2328: 0.011286825204495492
Position 361: 0.01033667423944633
Position 3715: 0.008388284148859011
Position 12524: 0.007687904743473482
Position 9166: 0.007333262411190557
Position 137: 0.006131289502113647
Position 5851: 0.00579150446436805
Position 11346: 0.004753776764858807
Position 10674: 0.004575923647404946
Position 194: 0.0038878223373707706
Position 1132: 0.0037883997174725497
Position 6291: 0.0037791916180293056
Position 7075: 0.0036776560492577898
Position 477: 0.002677327180446097
Position 3582: 0.0026605457802003196
Position 459: 0.002031299702170969
Position 7996: 0.0014123671688127356
Position 10835: 0.0013486232996706212
Position 4068: 0.0012904089938653293
Position 10696: 0.0011914780664238284
Position 799: 0.0009622048131709126
Position 238: 0.0004935593911343548
Position 263: 0.0004117958989061205
Position 186: 0.0003312444550478184
Position 260: 9.839460222125231e-05
Position 253: 9.00874638344617e-05
Position 9013: 8.246567409547316e-05
Position 102: 6.611895408383607e-05
Position 573: 6.578450548390401e-05
Position 8946: 4.221656019648012e-05
Position 93: 1.2186167123693461e-05
Position 97: 5.755073234736456e-06
Position 49: 3.7785239716882098e-06
Position 28: 3.5624740958435694e-06
Position 227: 2.933706246741569e-06
Position 289: 9.746414102161935e-07
Position 13: 5.407763395787699e-07
Position 11: 4.056711450275921e-07
Position 386: 1.2340001724117265e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6867: 1.0000000000000018
Position 3492: 0.9987293526150952
Position 8074: 0.9898806488230703
Position 7792: 0.9658735728457317
Position 12364: 0.944749134007343
Position 10618: 0.9055861421361364
Position 13347: 0.8160351748854912
Position 5663: 0.7745867881756778
Position 9634: 0.636593165501997
Position 11818: 0.6069403245246917
Position 11079: 0.5665072701735181
Position 893: 0.4615234869789287
Position 928: 0.32624204670405765
Position 5427: 0.277110269693312
Position 9676: 0.26632101623914256
Position 670: 0.25102154774450286
Position 3792: 0.21299576459825997
Position 3732: 0.21188484002843047
Position 1273: 0.18516168881507147
Position 11595: 0.13446307489675882
Position 10182: 0.12175593623586989
Position 9700: 0.06909152018481271
Position 12675: 0.06683077796989145
Position 12598: 0.0667454544712278
Position 11117: 0.05900783343649629
Position 14332: 0.055234710060709666
Position 13985: 0.05278956851065443
Position 10100: 0.051897254484949834
Position 360: 0.04764108792929904
Position 1365: 0.04285489724777362
Position 10193: 0.04159678588689948
Position 339: 0.03810381024412636
Position 2912: 0.03700035414033266
Position 1317: 0.03534766471353298
Position 7223: 0.03468634406982846
Position 10875: 0.033153205694458225
Position 1643: 0.030418688073616647
Position 2956: 0.02722318699971199
Position 312: 0.026229589345458156
Position 12637: 0.023575012891135234
Position 10824: 0.02317445779732933
Position 10166: 0.016532979991130882
Position 7163: 0.014753244962731388
Position 9657: 0.014101696421840997
Position 2225: 0.011286825204495496
Position 8008: 0.010119214363574111
Position 14297: 0.009697522892856058
Position 503: 0.009266045009484232
Position 10780: 0.008954992298675178
Position 3862: 0.00866083179970109
Position 10143: 0.008441663336192912
Position 10000: 0.007999399606580875
Position 7274: 0.00678773457322043
Position 12717: 0.005931255377366061
Position 10266: 0.005891679550556492
Position 9092: 0.005373588113857947
Position 7816: 0.005260088711360334
Position 7313: 0.004365639767202077
Position 6211: 0.003779191618029312
Position 1529: 0.003268229628012736
Position 1546: 0.00325726883556392
Position 10769: 0.003052445624383896
Position 9118: 0.001959674297332607
Position 1015: 0.0016836194155965259
Position 10482: 0.0015538839878592764
Position 10075: 0.0015233849178499736
Position 3992: 0.0012904089938653295
Position 335: 0.0011214874789874595
Position 597: 0.0007182159057734159
Position 953: 0.0005267124499231669
Position 692: 0.0003095214451183121
Position 7212: 0.00030054590543119274
Position 8830: 5.9359854972661745e-05
Position 8899: 4.9741110869380785e-05
Position 272: 2.6192036504699382e-05
Position 8782: 1.55812684499108e-05
Position 386: 1.166120973421412e-05
Position 8093: 1.2725769527151503e-07
Position 8050: 9.55566055346202e-09
