Gene = Copb1
index = 286
Annotated 5SS: [  106   842  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773
 21515 22537 27765 28109 31509 33069 35186 37090 38249]
Annotated 3SS: [  691  4435  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353
 22415 27536 27928 31363 32948 35039 36999 38092 38773]
SMsplice 5SS: [  106  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773 21515
 27765 28109 31509 33069 35186 37090 38249]
SMsplice 3SS: [ 4554  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353 27536
 27928 31363 32948 35039 36999 38092 38773]
top_k =  100
Partition function (log Z): 29.659878947680255

Sorted 5' Splice Sites (High to Low Probability):
Position 21515: 1.0000000000000022
Position 17925: 1.0000000000000013
Position 16362: 0.9998690610390933
Position 31509: 0.9983169755882416
Position 37090: 0.9971882719765771
Position 9288: 0.9782824139948394
Position 14087: 0.9753301763611708
Position 19773: 0.9706306944168452
Position 38249: 0.9520822207233667
Position 4666: 0.9355682729341118
Position 7984: 0.9117152383545529
Position 33069: 0.8674019680145182
Position 5904: 0.8668856201435892
Position 35186: 0.813563539979135
Position 842: 0.7269903599814339
Position 106: 0.6895708698121447
Position 17185: 0.652529722881598
Position 17418: 0.42422901449692757
Position 13819: 0.3931997383492948
Position 27765: 0.37156377804485236
Position 28109: 0.3209061553128166
Position 28056: 0.26146083961997063
Position 512: 0.23617261180582672
Position 12642: 0.2263769240765922
Position 17214: 0.17810769462889484
Position 5931: 0.13032273929782823
Position 21191: 0.11584227909743798
Position 33029: 0.11551574900384949
Position 5636: 0.11373983542867477
Position 1384: 0.10521773968691066
Position 5642: 0.09821735742278447
Position 22537: 0.054459243866541635
Position 301: 0.05114356093985502
Position 19365: 0.04704036584612087
Position 12624: 0.046257806449178235
Position 36238: 0.040927242025979624
Position 31766: 0.0396226876871433
Position 8212: 0.03831651042235999
Position 16983: 0.034380402029074116
Position 35201: 0.03022125047082081
Position 14340: 0.02721353980555074
Position 413: 0.025584191321487145
Position 38847: 0.024642198486293003
Position 34844: 0.024609997259785826
Position 13790: 0.023806514427168038
Position 34897: 0.023044126712863336
Position 14054: 0.02254132403801957
Position 35158: 0.019694369410524895
Position 17554: 0.018798934560863387
Position 8205: 0.013734341875867901
Position 56: 0.013495939153630942
Position 557: 0.013182138209064224
Position 38876: 0.012272211052140571
Position 19752: 0.010449219312559403
Position 33343: 0.009610267539119711
Position 35151: 0.009541985336744278
Position 212: 0.00765770149119618
Position 34923: 0.007603835123630016
Position 16794: 0.0065743926445025
Position 9360: 0.006480702079769405
Position 20810: 0.005158194550101743
Position 37529: 0.004529140979182537
Position 38614: 0.003708287238652027
Position 37552: 0.003458252631845496
Position 17422: 0.00317392953912452
Position 32651: 0.002954995933087388
Position 5958: 0.0027916405585844965
Position 32454: 0.0025836255518860607
Position 31821: 0.002427048432970118
Position 248: 0.0021816831418013023
Position 356: 0.0016208395359386364
Position 32712: 0.0016205323843770198
Position 153: 0.0012846597473797927
Position 22137: 0.0011561442617239795
Position 18384: 0.0010641491586830477
Position 448: 0.0010331205392054333
Position 609: 0.0007231353074912501
Position 18404: 0.0005861362695841734
Position 37605: 0.00043855325499801874
Position 18415: 0.00010818906357619042
Position 38640: 1.9561000149925738e-05
Position 38244: 8.761598179111199e-06
Position 236: 2.714540565788782e-06
Position 74: 9.478226732656475e-07
Position 259: 7.924513278066624e-07
Position 66: 6.137048770944088e-07
Position 143: 4.092134722236935e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 31363: 0.998316975588242
Position 13948: 0.9978715003991906
Position 36999: 0.9933866349888142
Position 9194: 0.98476311607461
Position 32948: 0.9798415291854716
Position 38092: 0.9555043075242797
Position 16241: 0.9245476593579951
Position 21353: 0.9124842548364219
Position 5733: 0.898093590842229
Position 17778: 0.8523835259933342
Position 7868: 0.8216027804233935
Position 17076: 0.7771205201939662
Position 38773: 0.745240211821851
Position 19675: 0.7420004019949127
Position 4554: 0.727408082477278
Position 35039: 0.6853385282371165
Position 27928: 0.5823669949327875
Position 691: 0.5341056216851501
Position 13683: 0.417006252776463
Position 17270: 0.39496981265640574
Position 27536: 0.37156377804485236
Position 4435: 0.20816019045683185
Position 12537: 0.19083285757267207
Position 745: 0.18505380241560576
Position 5507: 0.18226513179038778
Position 35060: 0.17748105173946774
Position 19655: 0.1440502127033917
Position 39034: 0.13821639418093565
Position 17795: 0.11188305711637153
Position 5796: 0.10190640915777341
Position 20999: 0.0906763097413296
Position 7731: 0.09011245793115999
Position 1261: 0.08163156911459837
Position 16277: 0.07006780944231014
Position 38473: 0.06361143816321695
Position 12449: 0.05668789054229907
Position 22415: 0.05445924386654164
Position 8103: 0.05205085229822798
Position 21254: 0.04990984976719052
Position 19642: 0.04809387368666262
