Gene = Edc3
index = 359
Annotated 5SS: [  160  5022  7728 18982 31504 36263]
Annotated 3SS: [ 4840  7407 18645 31349 36044 39620]
SMsplice 5SS: [  160  5022  7728  8822 18982 31504 33318 36263]
SMsplice 3SS: [ 4840  7642  8670 18645 31349 33217 36044 42275]
top_k =  100
Partition function (log Z): -20.140711581164545

Sorted 5' Splice Sites (High to Low Probability):
Position 5022: 0.9491517918480006
Position 160: 0.9314455228927898
Position 7728: 0.9287386743209066
Position 5962: 0.45543938360450226
Position 3936: 0.41342134396352337
Position 8822: 0.37324402915154814
Position 7550: 0.18029353125921765
Position 7469: 0.10276938315583276
Position 7513: 0.06537969654591738
Position 9713: 0.054877759935491544
Position 4948: 0.050848208152005483
Position 6095: 0.04757227502370322
Position 7910: 0.04722521212454897
Position 933: 0.03381317892256998
Position 7047: 0.029640089611978292
Position 13: 0.02953059789486077
Position 3506: 0.019909111181906698
Position 92: 0.015152844362852627
Position 3468: 0.014224435783763414
Position 73: 0.014102761085426787
Position 5999: 0.012404816993008987
Position 292: 0.007788443180733599
Position 3128: 0.007437472705129303
Position 2962: 0.0066066476801688884
Position 5930: 0.004345799386466086
Position 46: 0.00046023085694278464
Position 217: 0.0004595070244489425
Position 226: 0.00022499721742847903
Position 112: 0.00018201172428904287
Position 320: 0.00014938009141786938
Position 121: 0.00013080273142070413
Position 596: 0.0001165347328571907
Position 591: 9.38025484951272e-05
Position 190: 4.830549205849383e-05
Position 766: 2.1589628762524752e-05
Position 214: 1.8445787524121823e-05
Position 182: 1.7185442844475214e-05
Position 473: 1.7180387878459394e-05
Position 33: 1.602718683945594e-05
Position 434: 1.2363740512371832e-05
Position 457: 1.1465989623680513e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 4840: 0.9876760216158046
Position 7642: 0.6232966367185278
Position 7407: 0.6214348738972894
Position 3839: 0.4134213439635248
Position 5812: 0.338199040206211
Position 8670: 0.33721099144714917
Position 13164: 0.19128418809764847
Position 7968: 0.15163558490724785
Position 9622: 0.13469650319783538
Position 8739: 0.12128343473458668
Position 7645: 0.09592086266274599
Position 7878: 0.08583568983448635
Position 8337: 0.08316170973494791
Position 15026: 0.08170160748876627
Position 8136: 0.07393269372736272
Position 5872: 0.06764603448538518
Position 10576: 0.04848615744869149
Position 5998: 0.043931256454973026
Position 5786: 0.03784519745412726
Position 8974: 0.0372090528396225
Position 7842: 0.032524952375898496
Position 855: 0.03103872384960312
Position 6798: 0.029640089611978268
Position 3289: 0.02515362149805124
Position 5739: 0.023266388917200023
Position 9434: 0.013752226973331002
Position 8170: 0.01211467642468152
Position 2862: 0.009774657689021606
Position 4778: 0.009561969916335733
Position 3331: 0.008979925467618794
Position 5886: 0.008874357489784305
Position 7412: 0.007046443982648085
Position 3065: 0.004269462696276567
Position 4781: 0.0027620084678649753
Position 841: 0.001595176254945722
Position 830: 0.0011792788180211662
