Gene = Gtf3c1
index = 527
Annotated 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 30480 31298 33724 35096
 37306 38198 38632 38927 39787 40469 40757 44373 44822 45204 45522 48724
 50295 51937 53314 55918 56718 59384 60441 61307 62266 63907 64455 65334]
Annotated 3SS: [ 3739  8259  8687 11222 14517 26516 28838 30163 31094 33586 34941 37201
 38012 38361 38780 39688 40371 40578 44233 44685 45124 45332 48565 50151
 51854 53200 55854 56623 59210 60152 61046 61975 63407 64414 65140 66046]
SMsplice 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 31298 33724 35096 37306
 38198 38927 39793 40469 44373 44822 45204 48724 50295 50872 51937 53314
 55918 56718 59384 61307 62266 65334]
SMsplice 3SS: [ 3739  8259  8687 11222 14517 26516 28838 31094 33586 34941 37201 38012
 38780 39688 40371 44233 44685 45124 48565 50178 50784 51854 53200 55854
 56623 59210 61046 62140 65140 66046]
top_k =  100
Partition function (log Z): 47.7895605324969

Sorted 5' Splice Sites (High to Low Probability):
Position 48724: 1.0000000000000024
Position 8832: 0.9999999999999984
Position 14642: 0.9999999999999964
Position 26679: 0.9999419833269018
Position 33724: 0.9984249195401557
Position 3950: 0.9981316198974143
Position 35096: 0.992766630484309
Position 61307: 0.9918504593761794
Position 51937: 0.9887746393190566
Position 44373: 0.9844949800826819
Position 8437: 0.9800289934662942
Position 44822: 0.9792131915026077
Position 38927: 0.9663463149544056
Position 31298: 0.9621832552464354
Position 59384: 0.9343291023962045
Position 55918: 0.9289732968038529
Position 11320: 0.8959422514046699
Position 45204: 0.8911645390016546
Position 40469: 0.8736062654961868
Position 28955: 0.868516790487617
Position 38198: 0.8644289350189589
Position 50295: 0.8438179578419049
Position 56718: 0.8382889049548494
Position 62266: 0.8157937185833722
Position 50872: 0.8037551090718119
Position 53314: 0.7004116296696163
Position 65334: 0.6563857576914409
Position 21114: 0.6354042197603609
Position 38632: 0.5056219211665319
Position 39793: 0.46757575606919505
Position 40757: 0.4576447776613388
Position 324: 0.45405451983284295
Position 17860: 0.4463172988521965
Position 60441: 0.442162631649054
Position 45522: 0.4131740350108557
Position 12567: 0.3741509224999349
Position 65: 0.34620201726761607
