Gene = Gm36210
index = 482
Annotated 5SS: [232]
Annotated 3SS: [7019]
SMsplice 5SS: [232]
SMsplice 3SS: [7019]
top_k =  100
Partition function (log Z): -6.70016570196001

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9997963575456674
Position 6528: 0.14415957122506676
Position 1363: 0.09878991021104096
Position 6819: 0.07786190701861316
Position 973: 0.02785912028226944
Position 7307: 0.02408412179827217
Position 4003: 0.016485233641329897
Position 7599: 0.015173073758146891
Position 1178: 0.008775589419241087
Position 2696: 0.006593196248291168
Position 940: 0.0007513165163892424
Position 932: 0.00014731263555027915

Sorted 3' Splice Sites (High to Low Probability):
Position 7019: 0.6948926103517961
Position 6411: 0.15578658418488853
Position 7953: 0.13613295567321324
Position 6742: 0.07786190701861316
Position 7317: 0.043141639931032476
Position 1109: 0.041914365748693935
Position 1181: 0.04023094175022529
Position 7506: 0.031147321607956892
Position 3876: 0.025173787016071807
Position 878: 0.02317132398226306
Position 5850: 0.01989640454723782
Position 7596: 0.014264634880884093
Position 1134: 0.010383952033172368
Position 7969: 0.008837627917468147
Position 2853: 0.008433057602239412
Position 5823: 0.008420089862938877
Position 7419: 0.006774329766790269
Position 2352: 0.006617587176821346
Position 1262: 0.006323927123735477
Position 1227: 0.005853690394141189
Position 7354: 0.004898532779111315
Position 1296: 0.004019171776236259
Position 7868: 0.00398351442762395
Position 1045: 0.003958542484003224
Position 4581: 0.003739224446413436
Position 1499: 0.0036112460342587636
Position 5689: 0.0030268914857279863
Position 6480: 0.0029670003832303025
Position 2555: 0.0029034186671808883
Position 930: 0.0028159038443977403
Position 4867: 0.0025365112122212666
Position 2622: 0.002536197899019831
Position 1435: 0.002132838431905356
Position 1465: 0.001729252551316909
Position 3182: 0.0015273046529881767
Position 4560: 0.0014551584128900345
Position 4783: 0.001280761538378756
Position 3496: 0.0009599714793878684
Position 672: 0.0008357251338421188
Position 847: 0.0008012044546155344
Position 861: 0.0007273340728574179
Position 4139: 0.0007091226460872105
Position 3971: 0.0005717348030093653
Position 3654: 0.0004985736667189465
Position 1815: 0.00032669257163349364
Position 349: 0.00020459727283327607
Position 833: 0.00011513209936869493
Position 829: 0.00010219384808391622
Position 764: 5.843111813377875e-05
Position 652: 5.020069333573131e-05
Position 665: 4.730588638495843e-05
Position 1148: 3.7959919443140215e-05
Position 746: 1.9288693471989023e-05
Position 771: 1.4939612287684022e-05
Position 1321: 8.73458621239373e-06
Position 716: 7.358145086753288e-06
