Gene = Mlip
index = 681
Annotated 5SS: [   83 12438 22345 34853 61158 61506 70478 77871 87065]
Annotated 3SS: [ 12044  20874  34780  61091  61445  70432  77825  86935 149435]
SMsplice 5SS: [    83    503  12126  12438  17044  34853  61158  70478  87065  91514
 104772 113212 134700 137426 143471]
SMsplice 3SS: [   398  12044  12331  16905  34780  61091  70432  86935  91333 104609
 113098 134476 137331 143367 149435]
top_k =  100
Partition function (log Z): -70.58019426900287

Sorted 5' Splice Sites (High to Low Probability):
Position 83: 0.9796335886840855
Position 503: 0.9568984765274589
Position 2781: 0.465329739678691
Position 1628: 0.21246935799704353
Position 2770: 0.17748455546889488
Position 1173: 0.011081853208267984
Position 2528: 0.009679622896605873
Position 998: 0.008879514749218333
Position 2161: 0.00700965150003879
Position 3084: 0.007005951315098707
Position 139: 0.006061244855005594
Position 513: 0.005799827675222043
Position 211: 0.0038718721258314847
Position 298: 0.0032261914462428545
Position 332: 0.003179021451819016
Position 113: 0.001471380489498429
Position 153: 0.0006110631029209956
Position 304: 0.0004692562380596189
Position 155: 0.00038360486583074294
Position 1449: 0.00036971887248074607
Position 316: 0.00018852600627024195
Position 93: 0.00016387767942592838
Position 2344: 0.0001421883476341075
Position 767: 5.417065724945956e-05
Position 531: 3.6936250336244186e-05
Position 321: 3.3066343169099235e-05
Position 133: 2.3867127320801085e-05
Position 220: 1.3798691842717458e-05
Position 258: 1.3362101400940525e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 398: 0.9643312639839114
Position 2623: 0.5665546974809985
Position 12044: 0.22682190501021543
Position 3827: 0.18149722529190856
Position 4498: 0.161223287256633
Position 2463: 0.10655134588542503
Position 1538: 0.08345947425604222
Position 1545: 0.08163394645349231
Position 5047: 0.07795720120275401
Position 2606: 0.06333765344940998
Position 716: 0.042427492595540454
Position 2986: 0.038210568926724156
Position 585: 0.03281176193396853
Position 7610: 0.03266140438630025
Position 2657: 0.030889229747605156
Position 1326: 0.026943449661080417
Position 4347: 0.02631429338906288
Position 3994: 0.022033007433927793
Position 1564: 0.021862417870740967
Position 3494: 0.010942894003379847
Position 4223: 0.007225670952129927
Position 1579: 0.007070957751821371
Position 1057: 0.006978122001784013
Position 1430: 0.006751922006703514
Position 600: 0.005817351795471788
Position 595: 0.004407936720715772
Position 621: 0.004368226327504131
Position 332: 0.0036099904132140606
Position 2322: 0.0035594448044054708
Position 2058: 0.0031069639366067686
Position 1756: 0.003087550868841321
Position 1994: 0.0017120107324988863
Position 1927: 0.0011144287621912185
Position 2132: 0.001076248068741897
Position 1071: 0.0009351893703732764
Position 969: 0.0007184483025953194
Position 740: 0.0005169947665754357
Position 220: 0.0001970224388115811
Position 207: 0.0001892906128988083
Position 336: 0.00012999728003798623
Position 931: 8.611913254814595e-05
Position 406: 7.508571043831513e-05
Position 883: 6.894749677340938e-05
Position 990: 5.9660370399188265e-05
Position 2182: 5.135992898225582e-05
Position 2160: 4.7650169139227336e-05
Position 2210: 4.3178249512622985e-05
Position 490: 3.0292540774395265e-05
Position 753: 1.529190588141287e-05
Position 879: 1.1587088427308428e-05
Position 296: 1.094868572194569e-05
Position 409: 9.9723387430549e-06
Position 268: 8.718319666226495e-06
Position 1353: 5.964323450578438e-06
Position 338: 5.0969121194753836e-06
Position 274: 4.659884019649194e-06
Position 452: 2.9744430111230096e-06
Position 432: 2.273193611044345e-06
Position 413: 2.0870433703721385e-06
Position 425: 1.7256230531409807e-06
Position 298: 8.138486313082262e-07
Position 901: 6.938451551601129e-07
Position 224: 6.522430991292724e-07
Position 646: 5.364991658261811e-07
Position 151: 4.998381788302092e-07
Position 245: 2.0858605647739976e-07
