Gene = Srp9
index = 1026
Annotated 5SS: [ 226 4003]
Annotated 3SS: [3933 6585]
SMsplice 5SS: [226]
SMsplice 3SS: [6585]
top_k =  100
Partition function (log Z): -7.898604151622561

Sorted 5' Splice Sites (High to Low Probability):
Position 226: 0.9975024204339371
Position 840: 0.3324279662964561
Position 806: 0.12220770685923274
Position 7329: 0.027435978621628342
Position 3934: 0.02149445816646472
Position 2245: 0.016384686853849775
Position 1842: 0.011687799369490832
Position 1740: 0.0068715287820491485
Position 1731: 0.006633908073012562
Position 467: 0.006597908509603479
Position 594: 0.004953886617608252
Position 1261: 8.685586987908187e-05
Position 519: 2.8098095168509264e-05
Position 845: 1.9826164397979208e-05
Position 230: 8.106092884727245e-07
Position 29: 2.831852138400114e-07
Position 180: 1.455141845510851e-07
Position 315: 1.0662249117961712e-07
Position 19: 6.141499477465234e-08
Position 111: 4.922135169033128e-08
Position 162: 4.601083451359455e-08
Position 359: 1.2671415302868813e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6585: 0.32967679537324857
Position 712: 0.23207211518681542
Position 2285: 0.17283897935845124
Position 1594: 0.1550229631011154
Position 6214: 0.15065320074973548
Position 747: 0.12955650046039616
Position 7185: 0.05368677754032387
Position 7445: 0.04442111539964166
Position 6135: 0.04145633280455682
Position 3784: 0.030746918945137428
Position 773: 0.025101491991156924
Position 531: 0.024584281606147382
Position 559: 0.020654077113338484
Position 677: 0.01948978307764024
Position 648: 0.018118068551370704
Position 5264: 0.0170842610249986
Position 4477: 0.012534200738391343
Position 2102: 0.012486084893398605
Position 4142: 0.009656376451007542
Position 2132: 0.009078611190047306
Position 3933: 0.00862358594163893
Position 2167: 0.007583384342969529
Position 2355: 0.006811464634705323
Position 1812: 0.005227044837164083
Position 770: 0.0035323525670555938
Position 423: 0.0024420946499571924
Position 3037: 0.0023478256965917786
Position 2687: 0.0019444432148723076
Position 295: 0.0015789651610293922
Position 828: 0.0014231442414964941
Position 353: 0.0009368918802701732
Position 302: 0.0007128976817457475
Position 381: 0.0005456187881352033
Position 359: 0.0004853167517419899
Position 408: 0.0004560432261649722
Position 661: 0.0001839543181964861
Position 390: 0.00017092921178830063
Position 759: 0.00012776707198051875
Position 384: 0.00011527003433294493
Position 536: 4.7660675385267516e-05
Position 1140: 3.749567649176536e-05
Position 1165: 2.920849244345755e-05
Position 1175: 2.0151700943858963e-05
Position 487: 1.1872354135111294e-05
Position 371: 1.0496291444094397e-05
Position 394: 5.399430173496292e-06
Position 367: 4.329532780453521e-06
