Gene = Fip1l1
index = 409
Annotated 5SS: [  313  1397  1533  5541  6664 10028 10712 11377 21701 35744 37137 49624
 51609 52752 56545 59763]
Annotated 3SS: [ 1351  1492  5482  6559  9962 10603 11245 21590 35649 36979 49596 51553
 52695 56324 59624 60389]
SMsplice 5SS: [  313  5541  6664 10712 11377 17355 21701 25121 29178 37137 52752 56545
 59763 60552]
SMsplice 3SS: [ 5482  6559 10555 11245 17274 21590 25071 29069 37049 52695 56324 59624
 60389 61118]
top_k =  100
Partition function (log Z): -16.32492794751745

Sorted 5' Splice Sites (High to Low Probability):
Position 10712: 0.9999999999999984
Position 5541: 0.9954919029035051
Position 6664: 0.9932120111155608
Position 313: 0.9686761089070569
Position 11377: 0.9531123730698831
Position 17355: 0.9026290528154972
Position 21701: 0.9026290528154972
Position 25121: 0.5850192591092186
Position 8177: 0.40766355089042366
Position 7733: 0.3647981056884565
Position 14077: 0.33589757717151575
Position 22292: 0.25730566392768434
Position 10028: 0.22934458618935435
Position 11727: 0.1344925794805949
Position 10055: 0.1305165192392839
Position 13238: 0.11630905656323429
Position 845: 0.05459609036678143
Position 711: 0.04157989601927279
Position 89: 0.03027331847358054
Position 10390: 0.029180284842648264
Position 11041: 0.02391344358325664
Position 1533: 0.022003294122208923
Position 1986: 0.019855676071692027
Position 1713: 0.018681454606498945
Position 8442: 0.017302289619324195
Position 1397: 0.01303335863553361
Position 3738: 0.01135113884407658
Position 3774: 0.010971957836127907
Position 5687: 0.01033412815972025
Position 1227: 0.009069064776850778
Position 7297: 0.008382798632683116
Position 11229: 0.008296716256739492
Position 740: 0.007882125792335014
Position 3499: 0.00688820537049218
Position 675: 0.004833135959088107
Position 5940: 0.004818816579051546
Position 5715: 0.004429773246517471
Position 1681: 0.003632136849481539
Position 7364: 0.002360540787089934
Position 13814: 0.0019842635608895666
Position 6680: 0.0014989840873844923
Position 6684: 0.0013103009718807056
Position 7478: 0.0007218838049123876
Position 106: 0.00022911967514780245
Position 305: 0.00022088253906768184
Position 216: 0.00013601640650452135
Position 246: 0.00010003145580136149
Position 331: 8.435774779446378e-05
Position 6658: 5.9250688305412805e-05
Position 183: 2.197528234082166e-05
Position 340: 2.1955836410146437e-05
Position 6696: 1.6140033007036362e-05
Position 54: 1.2724851837042136e-05
Position 120: 9.334840404612601e-06
Position 71: 6.545302640643168e-06
Position 327: 3.472639633784861e-06
Position 25: 1.6106184473598897e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6559: 0.9924612339352948
Position 17274: 0.9677351156281462
Position 5482: 0.9599710627860297
Position 21590: 0.9026290528154972
Position 11245: 0.8715312547286758
Position 25071: 0.6962320786415865
Position 10555: 0.6164943860276264
Position 8025: 0.3968609544412264
Position 22174: 0.38502163095090103
Position 10603: 0.3835056139723731
Position 13948: 0.36413048852557806
Position 9962: 0.35986110542863736
Position 25663: 0.25343083477321027
Position 26356: 0.218351326585333
Position 7630: 0.17225145840229203
Position 7548: 0.1377850429737667
Position 11657: 0.13557595370957123
Position 13079: 0.11630905656323429
Position 26840: 0.1132370977506752
Position 642: 0.06404401426973219
Position 7634: 0.047734632866262394
Position 11114: 0.042661499080125925
Position 1492: 0.03818951899702103
Position 22603: 0.03674630505564857
Position 5441: 0.03552084011747547
Position 11087: 0.03296073699619879
Position 10299: 0.029180284842648264
Position 21848: 0.0281812566474061
Position 3625: 0.022323096680204515
Position 460: 0.019609248088261234
Position 5616: 0.01958271798528927
Position 10931: 0.01851147410058656
Position 8351: 0.017202668867069098
Position 715: 0.016747573016128846
Position 1811: 0.016716561003828657
Position 11287: 0.014601100697738966
Position 21818: 0.013753445447637517
Position 7180: 0.01086831016413299
Position 8062: 0.008677608344965573
Position 7397: 0.007623884506687801
Position 3425: 0.00688820537049218
Position 1096: 0.006176083166825498
Position 1567: 0.006125466501081833
Position 10901: 0.00534188533584272
Position 1304: 0.005292463937479267
Position 245: 0.004586249066408705
Position 1267: 0.004483142056635972
Position 1867: 0.003139115067863361
Position 1351: 0.0031316039501189698
Position 942: 0.0028998186684217075
Position 6482: 0.002611435163990839
Position 13715: 0.0019842635608895666
Position 7943: 0.001944161402084095
Position 758: 0.0019109757422464417
Position 419: 0.0018958495709462168
Position 6632: 0.0010240177968548064
Position 11961: 0.001017204037562165
Position 14153: 0.0009349650818970619
Position 12633: 0.0006509274932376465
Position 7978: 0.00012657282652983866
Position 8363: 9.962075225511524e-05
Position 10785: 6.008414682736301e-05
Position 7904: 5.425387561839791e-05
Position 1210: 4.4706122551471975e-06
Position 1007: 3.870101636697054e-06
Position 1325: 3.861761884612079e-06
Position 605: 1.1857254359655222e-06
Position 1422: 8.783298298900987e-07
Position 1125: 7.130569455464907e-07
Position 1069: 5.559037326632413e-07
Position 662: 4.6918169064694064e-07
