Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  100
Partition function (log Z): 16.308068152198754

Sorted 5' Splice Sites (High to Low Probability):
Position 29208: 1.000000000000004
Position 24055: 1.0000000000000033
Position 60983: 1.0000000000000018
Position 8003: 1.0000000000000016
Position 21055: 1.0000000000000016
Position 70962: 1.000000000000001
Position 66755: 1.0000000000000009
Position 291: 0.9996127974149676
Position 47324: 0.999450753195678
Position 30677: 0.9989097348105063
Position 54157: 0.9810827188770352
Position 62773: 0.9019689723162235
Position 32758: 0.8867493411015626
Position 45697: 0.8700816163469381
Position 31059: 0.8561756910138748
Position 59401: 0.8199722215023093
Position 4483: 0.7849227218899189
Position 54650: 0.6665167880647225
Position 42535: 0.6151662797022547
Position 16457: 0.45336652031317143
Position 16317: 0.4325942926381069
Position 73340: 0.42240770402882694
Position 42505: 0.3848337202977484
Position 63056: 0.3386257027769849
Position 69269: 0.24039969809153333
Position 31379: 0.213195803743348
Position 4131: 0.18835324102642295
Position 29918: 0.16534632024909923
Position 33690: 0.1541165237257329
Position 63535: 0.14540228452266643
Position 69824: 0.14321140193716908
Position 31949: 0.13167361660410015
Position 45739: 0.1299183836530655
Position 43439: 0.1294630756758139
Position 71490: 0.12321990052609094
Position 60713: 0.11329344271986197
Position 3401: 0.09890727958501612
Position 33659: 0.09282055118141327
Position 42862: 0.0890810353903326
Position 4537: 0.08228211032898437
Position 5197: 0.077872465388375
Position 69212: 0.07598291629735142
Position 2339: 0.07597501831692163
Position 719: 0.07148533038918586
Position 73567: 0.06829499831851754
Position 4601: 0.06444874121291083
Position 32957: 0.04940856431065022
Position 73177: 0.04865818551366536
Position 6517: 0.04659057251073928
Position 4261: 0.045356071951292896
Position 43447: 0.04224320161801344
Position 61352: 0.03774578509946927
Position 536: 0.03277586514475262
