Gene = Proser3
index = 857
Annotated 5SS: [   65  1515  2666  3232  5970  6148  8582  8786 11352 12354 12524]
Annotated 3SS: [ 1437  2568  3063  5844  6046  8498  8657 11175 11434 12441 12693]
SMsplice 5SS: [   65  2666  3232  8582  8786 11352 11879 12524]
SMsplice 3SS: [ 2568  3063  8498  8657 11175 11746 12441 12689]
top_k =  100
Partition function (log Z): 2.6160183845693408

Sorted 5' Splice Sites (High to Low Probability):
Position 8786: 0.9999999999999998
Position 2666: 0.9947180121758967
Position 8582: 0.9335896073882058
Position 11352: 0.8832696520534234
Position 65: 0.828789930801695
Position 3232: 0.6170610119760411
Position 12524: 0.5577906668988147
Position 5970: 0.4490339793129606
Position 11879: 0.3943141558479719
Position 11900: 0.30055522469157736
Position 6148: 0.18276466475126069
Position 3708: 0.13004257793866544
Position 70: 0.12874522665607516
Position 12354: 0.10420555490482442
Position 1515: 0.07646309429198976
Position 40: 0.041997206419007026
Position 11305: 0.0354713200773359
Position 11630: 0.03204441838215386
Position 276: 0.02697377200672342
Position 665: 0.022870307030730175
Position 11377: 0.020783192340208548
Position 10063: 0.0037075422625811585
Position 123: 0.0003235913300421217
Position 233: 5.499389555183812e-05
Position 134: 4.231130400259008e-06
Position 272: 3.097254194208909e-06
Position 117: 1.7508758963907476e-06
Position 74: 9.58280902429766e-07
Position 4: 4.824222339313244e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8498: 0.9548674088997355
Position 2568: 0.8935617997274624
Position 8657: 0.7660604817319175
Position 11746: 0.7143662721870041
Position 12689: 0.5937486647274203
Position 3063: 0.5780759106839173
Position 12441: 0.5673745019680246
Position 11175: 0.5364774881970021
Position 5844: 0.454561528691423
Position 11146: 0.3859784828512718
Position 12636: 0.26189996421072537
Position 8702: 0.1410154022729008
Position 11434: 0.13136285179707993
Position 6046: 0.11568449049075939
Position 3548: 0.10757349637230804
Position 12018: 0.10420555490482429
Position 1437: 0.07263146909923475
Position 2419: 0.06855770150343542
Position 5992: 0.06155262488203876
Position 8684: 0.025696253894447983
Position 8661: 0.02295579985847434
Position 2591: 0.01946436115292143
Position 3158: 0.019445865736397023
Position 231: 0.018907703517845535
Position 11061: 0.017068193422693938
Position 8681: 0.014976076354739895
Position 549: 0.014493904684231826
Position 2618: 0.01242676022099904
Position 3604: 0.010512945988514042
Position 11726: 0.009167720084400727
Position 3418: 0.008157507061044142
Position 8723: 0.008018184375989765
Position 152: 0.00798705995686438
Position 422: 0.007669619536503142
Position 11470: 0.005918315033838756
Position 2997: 0.005059111746526129
Position 3138: 0.005052319630748836
Position 3072: 0.004516117970815033
Position 9886: 0.0037075422625811585
Position 3095: 0.0033976840845596594
Position 3477: 0.0031483368482676617
Position 1307: 0.0024181858813064096
Position 1345: 0.00141343931144864
Position 3162: 0.0014039958255024625
Position 11833: 0.000866175812023604
Position 531: 0.0007067828099951896
Position 2368: 0.0005199442046082906
Position 3516: 0.0003300666192798316
Position 3490: 0.0003202250492516798
Position 2246: 0.0001874453664699502
Position 2874: 5.9734152941262845e-05
Position 2913: 5.027214463344268e-05
