Gene = Slc40a1
index = 982
Annotated 5SS: [  362   866  4427  6698  7274 13347 14691]
Annotated 3SS: [  797  4266  6581  7146 13100 14051 15862]
SMsplice 5SS: [ 362 4427 6698 7274]
SMsplice 3SS: [ 4339  6581  7146 14051]
top_k =  100
Partition function (log Z): -5.100870407369893

Sorted 5' Splice Sites (High to Low Probability):
Position 7274: 0.9909230062602924
Position 362: 0.9677326168050213
Position 4427: 0.9504920752484949
Position 6698: 0.8806649869371577
Position 866: 0.4312697976852303
Position 3707: 0.1052065905046369
Position 685: 0.08262502191889154
Position 9513: 0.0803270807056712
Position 11878: 0.05000514279138091
Position 8363: 0.028686233232765174
Position 403: 0.009983048334588617
Position 6183: 0.0019110873864351427
Position 391: 0.0008501374194761309
Position 371: 0.00037626290481049474
Position 663: 0.0002715164368030613
Position 366: 0.00023829460389518132
Position 105: 0.0001719545689191619
Position 50: 0.00012003200107262846
Position 689: 7.759985983544186e-05
Position 456: 6.531347216040866e-05
Position 617: 1.703785843813898e-05
Position 160: 1.2922041783397647e-05
Position 143: 1.2452514784480731e-05
Position 696: 1.1330048229206685e-05
Position 157: 1.069062131998307e-05
Position 173: 1.0192533701815667e-05
Position 114: 9.649263067500774e-06
Position 186: 3.4808219343761084e-06
Position 36: 2.946568750969718e-06
Position 163: 2.878496131126396e-06
Position 103: 8.676307996299325e-07
Position 176: 5.384846274131246e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7146: 0.9999703144141775
Position 6581: 0.8166421280146805
Position 4339: 0.5175341749114477
Position 4266: 0.43112302842261196
Position 797: 0.428599722865485
Position 14051: 0.3998699958244655
Position 15862: 0.15326275027004588
Position 11693: 0.09561806784129254
Position 9878: 0.08861034504891596
Position 12971: 0.06681757033760771
Position 9387: 0.059702536624723426
Position 3492: 0.041207520599818456
Position 8988: 0.03353013687470989
Position 573: 0.0332344970405188
Position 8246: 0.03280772303592268
Position 11381: 0.032544726090015255
Position 12528: 0.029230784727653246
Position 3557: 0.02713417400349142
Position 6607: 0.026185856925950716
Position 12917: 0.022579565976956893
Position 6411: 0.021075916710122197
Position 3593: 0.020118006856645936
Position 9304: 0.01924918136852736
Position 608: 0.018387939648748994
Position 7882: 0.017177607647259414
Position 6520: 0.016761085286404086
Position 3579: 0.016746889044681097
Position 11185: 0.015121795077637463
Position 11127: 0.014211369834902626
Position 10284: 0.01165635638059516
Position 10886: 0.010960881075642468
Position 568: 0.008614667396403625
Position 9160: 0.006899859645010957
Position 9855: 0.006423913089523714
Position 9924: 0.005941605262819854
Position 7408: 0.005785797099550297
Position 7763: 0.005530326484408005
Position 10607: 0.003328343971179457
Position 7741: 0.003201861237290357
Position 8269: 0.0028636273119589115
Position 10164: 0.002764877036147052
Position 710: 0.002614949495709285
Position 7663: 0.002179726931002034
Position 5935: 0.0019110873864351444
Position 4096: 0.0018348719144352392
Position 7357: 0.0017988662544145958
Position 588: 0.000991988326826243
Position 504: 0.000527003478397151
Position 8218: 0.00017103140084745425
Position 590: 0.0001426009128135411
Position 254: 0.0001175916819679808
Position 454: 0.00011411080438804205
Position 528: 0.00011378668288222518
Position 8115: 0.00010023322908551477
Position 629: 6.788674647056062e-05
Position 649: 6.166925305225803e-05
Position 200: 5.853797880557191e-05
Position 173: 5.7727351980265854e-05
Position 508: 4.928869711513628e-05
Position 479: 2.7590060700728486e-05
Position 631: 2.1572340092627674e-05
Position 461: 1.923856899810991e-05
Position 6915: 1.6898082468835844e-05
Position 464: 1.4912024899603884e-05
Position 491: 1.3982170672122905e-05
Position 7048: 1.2787503352885695e-05
Position 680: 6.6400734960259266e-06
Position 514: 4.939511813669483e-06
Position 268: 3.916274561729037e-06
Position 266: 3.821785013545425e-06
Position 271: 3.066671919423807e-06
Position 663: 2.9350505396822947e-06
