Gene = Ttc14
index = 1151
Annotated 5SS: [ 605 1249 1559 3112 3373 3774 4240 4709 4931]
Annotated 3SS: [1123 1358 3026 3242 3617 4167 4588 4807 6983]
SMsplice 5SS: [ 222 1249 1559 3373 4709 4931]
SMsplice 3SS: [1123 1358 3242 4588 4807 5890]
top_k =  100
Partition function (log Z): -3.1894982371414526

Sorted 5' Splice Sites (High to Low Probability):
Position 1559: 0.9718630186898392
Position 4709: 0.9411124430037359
Position 1249: 0.9310329540987926
Position 3373: 0.8668743046503146
Position 4931: 0.6762770625165699
Position 222: 0.5823526234099272
Position 605: 0.5293417840003574
Position 4240: 0.4358862266292267
Position 3176: 0.33953812496868213
Position 3112: 0.2746632302568929
Position 843: 0.16974830108224517
Position 3774: 0.12580445891805753
Position 4278: 0.0852536221138549
Position 4312: 0.060455144207045786
Position 2682: 0.03676146317722546
Position 2009: 0.03547449924953285
Position 5565: 0.02960474529948493
Position 1285: 0.02795385138018582
Position 2678: 0.027123437442725926
Position 7102: 0.020873269703430532
Position 787: 0.01814314393765907
Position 3336: 0.011789363837403992
Position 167: 0.011149533257471091
Position 1449: 0.00917697499718618
Position 2778: 0.007900575155722187
Position 374: 0.007843592987520291
Position 1892: 0.007480765544005362
Position 1626: 0.005254080905657893
Position 3812: 0.003405661493257191
Position 3097: 0.0032207002528422827
Position 328: 0.0009333037312845073
Position 664: 0.00045859382693310937
Position 1446: 0.0002458111863751277
Position 241: 0.00010709900000274775
Position 226: 6.639440541925413e-05
Position 22: 5.2333424465113715e-05
Position 382: 3.363549830203308e-05
Position 315: 1.4428529727703817e-05
Position 616: 3.2787305441057744e-06
Position 783: 1.4701767100293397e-06
Position 26: 1.8582137007075015e-09
Position 251: 3.9277668192123643e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.944179460731716
Position 1123: 0.8989391923181451
Position 4588: 0.8975393427991483
Position 3242: 0.877141452513346
Position 4807: 0.7113500074256524
Position 5890: 0.7102058512727332
Position 3026: 0.5766442632811107
Position 4167: 0.5742591161858236
Position 749: 0.17092542530558213
Position 8946: 0.1307274152148424
Position 470: 0.12452918775236504
Position 3697: 0.07509564925807961
Position 2502: 0.07178547577567354
Position 4616: 0.047901728564448166
Position 3617: 0.03888002784872769
Position 1385: 0.03838527558178038
Position 3043: 0.03426339507435465
Position 6023: 0.03225899702247296
Position 5454: 0.02960474529948494
Position 6983: 0.027922439064535585
Position 8853: 0.027301082827670735
Position 1176: 0.024702782835929707
Position 6331: 0.02367527867919682
Position 5756: 0.021543203544574386
Position 1891: 0.019960393626703092
Position 3672: 0.015234443304507433
Position 1209: 0.012306726226301638
Position 4108: 0.011574778608975525
Position 318: 0.010854333505332723
Position 1916: 0.010254052964493016
Position 1128: 0.009347191249495262
Position 1743: 0.006531307491582138
Position 1869: 0.005276331456723555
Position 2937: 0.004809473473609909
Position 7265: 0.003598526963789177
Position 831: 0.0035377853009764715
Position 521: 0.0033278617596082033
Position 2987: 0.003227139623715308
Position 431: 0.002736867488972662
Position 1230: 0.002571383676629202
Position 411: 0.002305497520032814
Position 675: 0.0022318785244871634
Position 1390: 0.0022225185503656785
Position 286: 0.002202214400201556
Position 327: 0.0022018709254340405
Position 1517: 0.001752630915195946
Position 524: 0.001358855486118639
Position 391: 0.0010165705324596311
Position 783: 0.0008718804295969896
Position 1700: 0.0008209818690761574
Position 728: 0.0007067324165559524
Position 378: 0.0006063301553137418
Position 751: 0.0005599675984045384
Position 884: 0.0004717148958816422
Position 514: 0.0003405730642342857
Position 544: 0.0002968892972796052
Position 753: 0.00012399149200136155
Position 373: 0.00011245997663913456
Position 1750: 3.852315926760246e-05
Position 1681: 3.706221402044292e-05
Position 1896: 3.661201167222771e-05
Position 343: 1.2780352413367172e-05
Position 263: 8.043354364175315e-06
Position 361: 7.075141512381199e-06
Position 347: 6.695917973475956e-06
Position 597: 5.888095949078976e-06
Position 570: 3.3365632489312526e-06
Position 337: 2.8296514400005783e-06
Position 604: 2.635118526946727e-06
Position 566: 8.753991288925904e-07
