Gene = Iscu
index = 595
Annotated 5SS: [ 197 1629 2581 4102]
Annotated 3SS: [1514 2469 4022 5084]
SMsplice 5SS: [ 197 1629 2581 4102]
SMsplice 3SS: [1514 2469 4022 5084]
top_k =  100
Partition function (log Z): 0.6680502834759687

Sorted 5' Splice Sites (High to Low Probability):
Position 1629: 0.9755952165430398
Position 4102: 0.9471378858771698
Position 2581: 0.9359966555221215
Position 197: 0.6079447819470525
Position 349: 0.35884927031442804
Position 1217: 0.236481974236358
Position 4520: 0.12702801200497585
Position 2068: 0.11505033219050846
Position 1885: 0.06129933889775717
Position 4331: 0.05232194366694276
Position 2044: 0.05104990972306024
Position 548: 0.04500411219137914
Position 4475: 0.03560923192454361
Position 2566: 0.032649590145182004
Position 684: 0.016935093628091286
Position 1390: 0.015418108866040448
Position 896: 0.014582258869932321
Position 5167: 0.012474305744244834
Position 2656: 0.010226666214737438
Position 343: 0.007954755588672313
Position 2682: 0.005157848817695278
Position 1296: 0.003915422322408545
Position 2562: 0.003902703517638991
Position 1856: 0.0031636100192282486
Position 1287: 0.002595610278603921
Position 2337: 0.002263143099258357
Position 215: 0.0022377902081679203
Position 1251: 0.0019832478859377655
Position 1609: 0.0019637609454325787
Position 4690: 0.0017186496490258737
Position 3587: 0.0016250591547339488
Position 1640: 0.0013363528126842288
Position 1590: 0.0010376284471182425
Position 1947: 0.0008285633940586671
Position 56: 4.1266175948724694e-05
Position 312: 3.7916538972242285e-05
Position 121: 1.0605274940740352e-05
Position 314: 4.864465761147343e-06
Position 302: 2.5666876271039293e-06
Position 15: 1.056645619779958e-06
Position 47: 1.0106839846942964e-06
Position 353: 7.2371416203905e-07
Position 166: 6.463696213637662e-07
Position 105: 2.2392217689848788e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2469: 0.9839764573869958
Position 1514: 0.9356368819071493
Position 5084: 0.8699761168517739
Position 4022: 0.8422263989402364
Position 1772: 0.17273297050580652
Position 1114: 0.16622860843208717
Position 3976: 0.11238958942483764
Position 4399: 0.09919548769922301
Position 4374: 0.09550572278245566
Position 4216: 0.045938426961681295
Position 1454: 0.04388717673047201
Position 1032: 0.04198105450957188
Position 5050: 0.03361864112239743
Position 520: 0.029579883417837956
Position 1922: 0.029386226489462375
Position 4717: 0.028002844926620734
Position 1801: 0.02679021067690649
Position 1089: 0.020795175484049258
Position 4248: 0.01974219864877584
Position 5307: 0.017990917064675344
Position 760: 0.010736223792451545
Position 1325: 0.009178399650331587
Position 1147: 0.00792139493140865
Position 1006: 0.004614095674994672
Position 4558: 0.004312789140334957
Position 609: 0.004261724182990628
Position 454: 0.0041269223524245426
Position 2475: 0.003566811185875629
Position 4422: 0.003563496656559809
Position 475: 0.0035317443861908873
Position 737: 0.0033703242752161624
Position 2275: 0.0029537042359513567
Position 1281: 0.0027789830909360847
Position 990: 0.0025867221701032514
Position 3980: 0.002483732629528772
Position 952: 0.0021930509645120507
Position 3470: 0.0016250591547339504
Position 1856: 0.0014053956399386195
Position 1806: 0.0010767719162980186
Position 4176: 0.0003161865656159197
Position 3735: 0.00024328280074194285
Position 3836: 0.00023676963105924502
Position 436: 0.00019675570021283605
Position 4237: 0.00013614395996910098
Position 826: 0.00012311440367367447
Position 1373: 7.699591379388648e-05
Position 442: 7.312507632798029e-05
Position 4263: 5.554638182986159e-05
Position 4356: 4.760936281973489e-05
Position 763: 1.8730824642172648e-05
Position 1011: 1.6034983483448617e-05
Position 529: 1.4641996091102507e-05
Position 459: 8.500713208074865e-06
Position 3618: 6.069785157516113e-06
Position 2317: 1.6920384203693615e-06
Position 2005: 1.7899620075660507e-07
