Gene = Iqce
index = 588
Annotated 5SS: [  197  2694  5371  8964  9585 10779 12423 12566 14594 16051 16334 19003
 19977 21663 24305 24963 27301 28042 30572 31035 31912 36371]
Annotated 3SS: [ 2645  5324  8834  9449 10707 12308 12514 14522 15977 16283 18838 19920
 21432 24199 24871 27129 28017 30451 30912 31810 36169 36884]
SMsplice 5SS: [  197  2694  5371 10779 12423 12566 14594 16051 21663 24305 24963 27301
 30572 31035 33357 37034]
SMsplice 3SS: [ 2645  5324 10707 12308 12514 14522 15977 21520 24199 24871 27129 30451
 30912 33257 36884 38271]
top_k =  100
Partition function (log Z): 16.311678196734604

Sorted 5' Splice Sites (High to Low Probability):
Position 24305: 1.0
Position 10779: 0.9997168840824446
Position 12423: 0.9932711740724122
Position 12566: 0.990688625688709
Position 31035: 0.9847980287450119
Position 24963: 0.9713541998108705
Position 37034: 0.9671300314776441
Position 30572: 0.9628175409180812
Position 16051: 0.9563226513200246
Position 197: 0.8275557526507673
Position 27301: 0.8253824298341297
Position 2694: 0.810799470255
Position 5371: 0.8092874240212358
Position 33357: 0.7747687910649502
Position 8964: 0.5584593306291901
Position 14594: 0.5048499272992767
Position 19003: 0.42292611521356777
Position 437: 0.40129410821906164
Position 28042: 0.32079309206797774
Position 16334: 0.27486014452678825
Position 31912: 0.23739701418854234
Position 14620: 0.18898619251428264
Position 28126: 0.18150970949167625
Position 36260: 0.14854616742687837
Position 28139: 0.11341644432882098
Position 35659: 0.09924351614767174
Position 36308: 0.0565027884232838
Position 27200: 0.05568115346513348
Position 24782: 0.05194359958684715
Position 2496: 0.04783682575837733
Position 36371: 0.04474175821155979
Position 15900: 0.040990811404208065
Position 17848: 0.03638814155853461
Position 2554: 0.021511637193807692
Position 10946: 0.01383314296818476
Position 11154: 0.013694770836254616
Position 15550: 0.012461724736128237
Position 1689: 0.008473257080558221
Position 15755: 0.006291940990490899
Position 4749: 0.006040761022441109
Position 14359: 0.004318329339168954
Position 12833: 0.004050540340142724
Position 1594: 0.003972585243876498
Position 14114: 0.00250726831131498
Position 1263: 0.0024924577304626556
Position 12418: 0.0024700974662473355
Position 13278: 0.0024260974732470937
Position 16128: 0.0012220644072444197
Position 12718: 0.0012098148882479392
Position 25073: 0.0005916545041509945
Position 85: 0.0005054863652033741
Position 10808: 0.0002779116900403732
Position 11120: 4.691585023837865e-05
Position 76: 3.4715907655663417e-06
Position 234: 1.4791923826034183e-06
Position 62: 1.1333912168923546e-06
Position 288: 1.2960756952603854e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 36884: 1.000000000000001
Position 24199: 0.9999999999999996
Position 12514: 0.9950277214317591
Position 10707: 0.9676363888307142
Position 30451: 0.9628175409180808
Position 24871: 0.9568756002036962
Position 12308: 0.9521266214586559
Position 30912: 0.9225436704929157
Position 15977: 0.919381063782337
Position 5324: 0.8066324117655953
Position 33257: 0.7722599801008163
Position 14522: 0.6937313897436952
Position 27129: 0.6607541340119302
Position 2645: 0.6376894868770131
Position 28017: 0.5781435684941142
Position 18838: 0.4229261152135679
Position 38271: 0.29057729385259495
Position 8834: 0.28259413726661253
Position 8776: 0.27586519336257753
Position 16283: 0.2748038755582309
Position 36169: 0.24979071406172187
Position 37218: 0.24437823725288566
Position 31810: 0.2350680785429461
Position 27106: 0.22030944928733262
Position 38890: 0.15376694714318406
Position 39046: 0.14868080179565582
Position 2415: 0.10308474449712016
Position 35537: 0.09924351614767174
Position 2567: 0.09202162222634255
Position 318: 0.08801340296857682
Position 37540: 0.07534134835660034
Position 15821: 0.07057895500810137
Position 24701: 0.06701385369817181
Position 30938: 0.05812206654187328
Position 273: 0.052270015759298086
Position 315: 0.05168649911155482
Position 12323: 0.03884947560748096
Position 27886: 0.03757567739436134
Position 17763: 0.036388141558534634
Position 10735: 0.03235840694177025
Position 2368: 0.02630396070683051
Position 10897: 0.02602821355366986
Position 37233: 0.020705193482370265
Position 2512: 0.019307656834522752
Position 346: 0.017172542490576287
Position 15663: 0.014867449331529227
Position 360: 0.014623602070183222
Position 37963: 0.013561294960233597
Position 15369: 0.012457925620526266
Position 37385: 0.010866114609673664
Position 37374: 0.009252800024444893
Position 4555: 0.006040761022441114
Position 1515: 0.0052627282407393255
Position 12247: 0.004765895346965197
Position 275: 0.00426401990101663
Position 30640: 0.004132291710222929
Position 1553: 0.0028728058487968774
Position 5163: 0.0026550122556401276
Position 32951: 0.002508810964133923
Position 13989: 0.00250726831131498
Position 31789: 0.0023289356455962027
Position 14299: 0.002296031247900689
Position 14230: 0.0020815908780092473
Position 13137: 0.0017706757380761356
Position 1176: 0.001768512453696514
Position 2438: 0.0017404620653568839
Position 1476: 0.0015763798741403388
Position 11033: 0.001546616101007879
Position 1590: 0.0013788438064461944
Position 1520: 0.0013550845543119808
Position 12521: 0.0009196751302523619
Position 325: 0.0008025226513471198
Position 1108: 0.0007239452767661397
Position 13099: 0.0006554217351709582
Position 364: 0.0005289560644125313
Position 16127: 5.626896855765137e-05
Position 14554: 2.492590570247154e-05
Position 14545: 2.051137742152387e-05
Position 15330: 3.7991156019702876e-06
Position 12542: 8.634806456187126e-07
