Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  100
Partition function (log Z): 6.836923166792225

Sorted 5' Splice Sites (High to Low Probability):
Position 21533: 1.0000000000000022
Position 6346: 1.0000000000000016
Position 3602: 0.999958485501066
Position 31930: 0.9972853770194748
Position 27662: 0.9947578070554817
Position 26469: 0.9880108746463285
Position 32379: 0.9774494221191713
Position 81: 0.7575114320179374
Position 12880: 0.5927202903870479
Position 23889: 0.2220795233033727
Position 26621: 0.20525435508711512
Position 30304: 0.17545888258031062
Position 12915: 0.1648710514295064
Position 40: 0.13289223640699646
Position 21892: 0.1315687793968402
Position 28290: 0.12241502257084946
Position 5912: 0.10340626921423614
Position 1966: 0.09883005415188985
Position 418: 0.09304298911985664
Position 35033: 0.07519415401508682
Position 30557: 0.06200410983418208
Position 32072: 0.033531248708104075
Position 433: 0.032621242849792655
Position 33741: 0.031201317823159568
Position 32212: 0.026023904768673604
Position 34588: 0.025573159659155596
Position 128: 0.024111849440362293
Position 3024: 0.021066497886580896
Position 32781: 0.01993093179065105
Position 2893: 0.017078209248839224
Position 35044: 0.013578414656434322
Position 32740: 0.013176408687054813
Position 811: 0.012493205695670043
Position 34355: 0.011335515812009912
Position 461: 0.008607507897473386
Position 4365: 0.008323671629491108
Position 659: 0.005868017110996531
Position 748: 0.005445928534234409
Position 33923: 0.004926064918644281
Position 4678: 0.004797640120446718
Position 2790: 0.004417607133625402
Position 4323: 0.004391174902501174
Position 2841: 0.004310333547449384
Position 3840: 0.004297887718020012
Position 4735: 0.003992432979632969
Position 33895: 0.003894558595618271
Position 33007: 0.0029474695260268097
Position 32976: 0.0027908766781092912
Position 33263: 0.002627102035616794
Position 175: 0.00043271606740909413
Position 32567: 0.0002421318252762191
Position 44: 9.604895414913935e-05
Position 3545: 4.0091498008151535e-05
Position 52: 1.5908143245315326e-05
Position 122: 4.35043907056763e-06
Position 231: 3.8732617313879225e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 26371: 1.0000000000000022
Position 21437: 1.000000000000002
Position 31796: 1.000000000000002
Position 6201: 0.9951323923006273
Position 3510: 0.9933670045585533
Position 34875: 0.9549410118175792
Position 27588: 0.7667994792165691
Position 12775: 0.7575913418165543
Position 32298: 0.4326094561873823
Position 32269: 0.30263036008346855
Position 27504: 0.227958327838913
Position 23815: 0.2220795233033727
Position 26542: 0.19326522973344162
Position 30182: 0.17545888258031062
Position 21808: 0.1315687793968402
Position 28082: 0.12241502257084955
Position 32139: 0.09798110895638319
Position 35119: 0.08877256867152114
Position 32316: 0.08441974356845391
Position 32284: 0.0831862799127431
Position 5645: 0.07663161832288272
Position 30408: 0.062004109834182086
Position 2734: 0.046872647816494924
Position 1792: 0.037887277229637126
Position 32662: 0.037643269945478064
Position 1882: 0.035705504125562795
Position 33555: 0.03378500972631653
Position 32009: 0.030884631952727313
Position 252: 0.02566836211503319
Position 34501: 0.021164706034206685
Position 5845: 0.019182714412758334
Position 33085: 0.01830873369004754
Position 271: 0.017385214439645854
Position 33767: 0.016090436545199562
Position 34374: 0.013086399619813782
Position 34244: 0.012824643459272117
Position 658: 0.012763324822246284
Position 4250: 0.012714846531992275
Position 584: 0.011043826518654692
Position 1728: 0.010707942888470644
Position 1946: 0.009401912332274326
Position 5606: 0.007591936478595092
Position 4614: 0.005835276197806103
Position 32860: 0.0057192059423016904
Position 1457: 0.005127417575944908
Position 6237: 0.004867607699374219
Position 323: 0.0048336933632049444
Position 3690: 0.004297887718020012
Position 3317: 0.0037991745858748202
Position 4541: 0.0029547969022735835
Position 3295: 0.0028265192633687665
Position 32472: 0.0025623638695699965
Position 32110: 0.002512345854249749
Position 34978: 0.002018628869751118
Position 173: 0.0014528846801390057
Position 32780: 0.0005011278317875257
Position 32141: 6.602610001385737e-05
Position 3245: 5.878591277521918e-06
