Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  100
Partition function (log Z): -3.2772954315205274

Sorted 5' Splice Sites (High to Low Probability):
Position 19047: 1.000000000000001
Position 9050: 1.0000000000000002
Position 3298: 0.9963118563966898
Position 20752: 0.9717558380352054
Position 13488: 0.9433673575872621
Position 150: 0.7348314217013528
Position 21400: 0.6632011530276296
Position 18380: 0.46012742269650486
Position 6355: 0.43283428916638556
Position 13653: 0.34917671091056013
Position 3669: 0.2774751393311615
Position 248: 0.24515656958340976
Position 3641: 0.14906604372785032
Position 6474: 0.10842729705353912
Position 7061: 0.08498991047427745
Position 22152: 0.06396265554169675
Position 3552: 0.044967465653164
Position 1699: 0.038547584677395184
Position 1691: 0.03721826923106727
Position 16353: 0.02107686707922999
Position 2763: 0.01835715457313028
Position 275: 0.01816761440537694
Position 4173: 0.018142105637677382
Position 4433: 0.016095584193271333
Position 418: 0.015966464839896548
Position 2528: 0.005013419730454033
Position 2523: 0.0032797722565598474
Position 1046: 0.0030617291029173253
Position 1327: 0.003043387242520129
Position 3335: 0.0012448170746290205
Position 174: 8.678055987653452e-06
Position 111: 3.2988586235752732e-06
Position 109: 5.035595420785306e-08
Position 88: 3.037880471686492e-08
Position 45: 2.0086250356536614e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 18923: 1.0000000000000009
Position 8892: 1.0000000000000002
Position 3227: 0.8342629482799436
Position 20653: 0.7655373294267368
Position 13310: 0.7194182393967714
Position 6218: 0.5412615862199246
Position 21307: 0.5302848188135882
Position 18241: 0.46012742269650486
Position 21328: 0.4117429060204424
Position 3404: 0.3955588995743101
Position 13554: 0.34613982620991157
Position 13234: 0.22394911819049068
Position 20555: 0.20364331176201556
Position 22376: 0.16255603123411344
Position 21906: 0.1515926374419335
Position 3202: 0.14048861602679813
Position 22915: 0.10413592296785974
Position 6979: 0.08498991047427745
Position 1568: 0.07576585390846248
Position 3373: 0.07049921459643724
Position 25201: 0.06407389053486247
Position 24964: 0.059430950114041134
Position 25418: 0.057855072642060565
Position 22043: 0.05335181940910534
Position 24589: 0.05202585692839703
Position 24877: 0.03208950147529625
Position 3129: 0.02111659266333159
Position 16105: 0.02107686707922999
Position 22334: 0.017429416301503284
Position 2617: 0.016936976008992046
Position 231: 0.008540104271825397
Position 2402: 0.008293191987013886
Position 21804: 0.008205937273922341
Position 3966: 0.007680111053392315
Position 4269: 0.006601254559752386
Position 4114: 0.00633231280819568
Position 19969: 0.005998129525217615
Position 22632: 0.0059558868214335875
Position 240: 0.005594043993831301
Position 22636: 0.005472426532917008
Position 4295: 0.004752706501477997
Position 22151: 0.004198888975955653
Position 4054: 0.0041296817760893886
Position 13608: 0.003036884700648403
Position 4214: 0.0026422003293571504
Position 3595: 0.002612101263816815
Position 20359: 0.0025751968464529664
Position 1218: 0.0022767496320106866
Position 4373: 0.0020994228026838
Position 3043: 0.001688516501245357
Position 3573: 0.0014717363722888692
Position 2690: 0.001420178564138227
Position 3408: 0.0013666969053228708
Position 850: 0.0012453873827223075
Position 898: 0.0011282731250269722
Position 1190: 0.0007666376105094424
Position 21275: 0.000763715556677135
Position 838: 0.0006880685951680469
