Gene = Srp72
index = 1025
Annotated 5SS: [  150  1836  4024  5749  5944  7584  9560  9709 13316 14747 15663 17372
 19555 20049 20231 21233 22007 22900]
Annotated 3SS: [ 1714  3899  5604  5831  7551  9434  9650 13183 14617 15589 17306 19458
 19944 20152 21094 21968 22739 23508]
SMsplice 5SS: [  150   674  5749  9560  9709 13316 14747 15663 17372 19555 20049 20231
 22900]
SMsplice 3SS: [  579  5604  9434  9650 13183 14617 15589 17306 19458 19944 20152 22739
 23508]
top_k =  100
Partition function (log Z): 15.779265830998082

Sorted 5' Splice Sites (High to Low Probability):
Position 17372: 0.999979843583533
Position 5749: 0.999943513253091
Position 13316: 0.9935007964307608
Position 150: 0.9734671632852538
Position 19555: 0.9707246460472047
Position 20049: 0.9644470751187494
Position 20231: 0.9231317153602251
Position 22900: 0.9074092238082885
Position 9560: 0.893432517044746
Position 15663: 0.8726630525526811
Position 9709: 0.7905383538672
Position 1836: 0.7634749744478957
Position 14747: 0.5588704166295626
Position 674: 0.45054586549554215
Position 23683: 0.3878900643966353
Position 5944: 0.2351055233955051
Position 11991: 0.22218300599065216
Position 678: 0.20520406024418927
Position 18168: 0.1845479609893119
Position 23751: 0.1791296840861535
Position 23415: 0.1715025604465015
Position 2960: 0.1486602085178792
Position 7584: 0.12694096650309467
Position 22007: 0.11181119598989321
Position 708: 0.10752546878348775
Position 10213: 0.10294226308940767
Position 9568: 0.10284945611401813
Position 8696: 0.08530904788388737
Position 8859: 0.08085697387944486
Position 4024: 0.0799884379330453
Position 24053: 0.07573221663225212
Position 8117: 0.07567511900547721
Position 23927: 0.07422812527903436
Position 21233: 0.06955740837927765
Position 3294: 0.05206951015271375
Position 9085: 0.04868008177872987
Position 7351: 0.046400614517650575
Position 20902: 0.04487064168743236
Position 22836: 0.04414885727415558
Position 4558: 0.03935315269534385
Position 14247: 0.035921627166366286
Position 3192: 0.03103434201797342
Position 19868: 0.029757648972344262
Position 8165: 0.02284280885480687
Position 92: 0.018413103457740228
Position 2906: 0.012947590232195175
Position 7295: 0.01196408598339869
Position 14785: 0.008065287774368317
Position 10203: 0.00521751574441006
Position 20077: 0.004828787424202978
Position 609: 0.0047902279166833935
Position 3185: 0.0043985700660875635
Position 682: 0.003932257992488282
Position 20023: 0.003107993578549067
Position 23676: 0.002301572506786664
Position 9564: 0.00218186138127331
Position 451: 0.0003990075419739855
Position 87: 0.000392244588514942
Position 309: 0.000378126269115363
Position 154: 0.00037293152257082305
Position 204: 0.00036809202834585896
Position 424: 0.00035917722442172954
Position 20027: 0.0003162414400160311
Position 19645: 0.0002665738665388382
Position 171: 0.0002013686554948808
Position 274: 9.718505834463078e-07
Position 60: 9.70627835485796e-07
Position 99: 9.6710952661334e-07
Position 470: 7.704302930522941e-07
Position 481: 6.26899819043763e-07
Position 326: 4.557117089550563e-07
Position 126: 3.929563674755398e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9434: 0.9999999999999986
Position 5604: 0.9973228324199638
Position 13183: 0.9935007964307604
Position 19944: 0.9687678977029267
Position 19458: 0.9677624658558699
Position 22739: 0.9515580810824448
Position 20152: 0.9097788364906388
Position 23508: 0.8821112816471613
Position 15589: 0.8576403264138249
Position 9650: 0.7873986578610597
Position 17306: 0.6818682424506141
Position 579: 0.6786282867851385
Position 14617: 0.5230284168472996
Position 24233: 0.5045734306411452
Position 1714: 0.33402968758921836
Position 17259: 0.3181116011329188
Position 1594: 0.23124202059441493
Position 5831: 0.22445616059988982
Position 11852: 0.2221830059906521
Position 23332: 0.1715025604465015
Position 23820: 0.16392561908919315
Position 2848: 0.16156253576208712
Position 23794: 0.15790759389169512
Position 18046: 0.1510303904304519
Position 1722: 0.140442374912412
Position 8791: 0.12953705565817472
Position 10084: 0.10767415653377815
Position 7989: 0.098517927860284
Position 7551: 0.09023051524070742
Position 8495: 0.08530904788388737
Position 562: 0.08098387425142399
Position 3899: 0.07998843793304526
Position 21968: 0.06686141329333709
Position 7244: 0.0578389145518941
Position 1657: 0.05776089135184996
Position 3108: 0.04855609085891822
Position 21957: 0.04494978269655612
Position 20648: 0.04476564731187014
Position 14601: 0.0439072875566316
Position 7506: 0.03653198267333881
Position 19782: 0.03368984883093501
Position 18106: 0.03351757055885999
Position 21094: 0.03061783489120156
Position 14095: 0.026939085146751668
Position 3162: 0.026553917711389756
Position 20156: 0.02422161087681483
Position 4451: 0.024145307716000736
Position 20972: 0.022088927940292415
Position 21141: 0.016850645547783677
Position 4447: 0.015207844979343074
Position 15538: 0.015022726138855351
Position 3225: 0.012392413666466767
Position 5834: 0.009851092110428158
Position 14142: 0.008982542019614643
Position 584: 0.005570121133376226
Position 19223: 0.003228754057874138
Position 5670: 0.0026771675800352267
Position 9658: 0.0016035305461773804
Position 348: 0.0008455996057468296
Position 5853: 0.0007131253096055591
Position 7249: 0.0005257859491551301
Position 9946: 0.000485622300039598
Position 599: 0.0001989028590603751
Position 7575: 0.0001784685890483836
Position 486: 0.0001274659572126926
Position 2776: 4.526298798723033e-05
Position 5895: 2.8658628673962026e-05
