Gene = Ankrd50
index = 124
Annotated 5SS: [  174  2154 21945]
Annotated 3SS: [  859 21714 32338]
SMsplice 5SS: [  174  4661 16612 21945 30804]
SMsplice 3SS: [ 4492 16472 21714 30668 32338]
top_k =  100
Partition function (log Z): -20.54103579003417

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.9953601466701634
Position 4661: 0.15772223287012324
Position 985: 0.12203220260262708
Position 793: 0.0774868513913641
Position 763: 0.06487029759395238
Position 1159: 0.04724654977995061
Position 724: 0.036947819744238365
Position 973: 0.031390977504844736
Position 606: 0.013132329071816665
Position 914: 0.012267413888511672
Position 944: 0.01197120061381603
Position 755: 0.011108656807209214
Position 571: 0.007959239597049085
Position 1577: 0.007271581094933021
Position 645: 0.006723318320529041
Position 1040: 0.005043716630215038
Position 3010: 0.0038351856538272797
Position 453: 0.0014919161014293632
Position 94: 0.0013231199396578955
Position 767: 0.0005414803720247011
Position 598: 0.0004191772947552331
Position 610: 0.0004057071628549068
Position 620: 0.0002465519257165356
Position 233: 0.0001953725852469016
Position 488: 0.000145612977566698
Position 665: 0.0001001682695684676
Position 134: 1.732409499141132e-05
Position 807: 1.4258288615459866e-05
Position 210: 1.3096542233772065e-05
Position 392: 1.7961051209567212e-06
Position 341: 1.280709770910611e-06
Position 154: 1.277826965453447e-06
Position 51: 6.397352670163452e-08
Position 408: 5.721235643201818e-10
Position 337: 4.638701715354928e-10
Position 18: 2.1778235960462715e-10
Position 324: 1.960617054312683e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1276: 0.5070869764107445
Position 859: 0.34807524892110225
Position 486: 0.12252099874435979
Position 4492: 0.12088482338048871
Position 645: 0.11362024441063874
Position 6006: 0.09863984417097044
Position 3101: 0.06602907083110397
Position 4369: 0.03679078066713897
Position 8501: 0.03204355655044057
Position 7677: 0.02266170421492963
Position 4436: 0.02010510527878321
Position 5309: 0.019519333162958234
Position 4965: 0.017913385678518277
Position 1026: 0.01735112424052549
Position 1191: 0.014764826567897295
Position 1097: 0.009592287290095293
Position 5923: 0.008685264442779499
Position 5901: 0.008205961603409096
Position 2374: 0.0064917614414625275
Position 1239: 0.005472046615368499
Position 1044: 0.003966420281565378
Position 2873: 0.0038351856538272797
Position 689: 0.0033924336232761224
Position 2721: 0.0031533921784351283
Position 889: 0.002773957506603573
Position 584: 0.0008979539290331753
Position 649: 0.0007223510676994332
Position 609: 0.0005546149008348915
Position 452: 0.00043876969504729103
Position 559: 0.0003015145535765539
Position 345: 0.0002389178606714166
Position 264: 0.00013151342791297934
Position 317: 0.00013106465447400387
Position 697: 0.00010710742567349784
Position 700: 6.805904635712627e-05
Position 432: 6.026699248256863e-05
Position 752: 6.005803386993692e-05
