Gene = Snupn
index = 1000
Annotated 5SS: [   76  6299 12266 19481 19809 24433 27219 30048]
Annotated 3SS: [ 6135 12117 19375 19711 24334 27140 29966 31783]
SMsplice 5SS: [   76  6299 12266 19481 19809 24433 27219]
SMsplice 3SS: [ 6135 12117 19375 19711 24334 27140 31783]
top_k =  100
Partition function (log Z): -14.61273189007918

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9775658869057888
Position 12266: 0.6019449244958055
Position 6299: 0.5758513767814045
Position 896: 0.5501601622203097
Position 12174: 0.3541420171989237
Position 386: 0.31632044842611734
Position 4347: 0.1983381207485563
Position 1999: 0.043891827675465324
Position 463: 0.04384451460468782
Position 6262: 0.04173432389278202
Position 13026: 0.022570299455065605
Position 63: 0.009987047650363793
Position 6652: 0.004885324911327883
Position 452: 0.00252073034883019
Position 351: 0.0022852085163752667
Position 468: 0.0014283742420416543
Position 549: 0.0012246607689713148
Position 316: 0.0011152677616095652
Position 27: 0.0007292136442423121
Position 525: 0.0006374230326910315
Position 71: 9.759098012371981e-05
Position 52: 2.1730136391655677e-05
Position 102: 1.1410700884965497e-05
Position 159: 4.646751018117044e-06
Position 90: 4.012618053621138e-06
Position 80: 3.921300525522779e-06
Position 95: 2.6695822461228e-06
Position 60: 2.056400954413608e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12117: 0.9985564059732077
Position 6135: 0.6175857006741858
Position 838: 0.49205685998597226
Position 13585: 0.38590853069654474
Position 225: 0.34700143356706364
Position 4052: 0.1526057930571864
Position 13524: 0.12793264542857824
Position 14607: 0.11828902824676998
Position 12939: 0.09692052458316752
Position 13480: 0.08678025694478887
Position 14426: 0.08426321161327369
Position 4064: 0.04573232769136991
Position 1877: 0.04397977523167465
Position 796: 0.03555302432860793
Position 14969: 0.033582840253702416
Position 667: 0.022680128862072196
Position 12520: 0.020283289885241376
Position 12450: 0.014209453288686554
Position 13998: 0.010487460209042667
Position 6467: 0.005706675421041906
Position 451: 0.004076694340350307
Position 267: 0.0023122697477521072
Position 308: 0.0014264679643830065
Position 142: 0.0012741506677026741
Position 229: 0.0011868529578345996
Position 288: 0.0004892881146283092
Position 156: 0.0003887629151237823
Position 271: 5.407126597354055e-05
Position 402: 1.2577035091584072e-06
Position 248: 3.383010770315886e-09
Position 310: 1.9524482994767136e-09
Position 312: 1.6747875006628967e-09
Position 334: 1.0957287287268102e-09
Position 316: 8.651687017922893e-10
Position 180: 6.858305029986687e-10
Position 171: 4.75144930572981e-10
