Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  100
Partition function (log Z): -15.376845523056513

Sorted 5' Splice Sites (High to Low Probability):
Position 4558: 0.9991573638188168
Position 99: 0.9705671544291209
Position 17080: 0.9168942868280638
Position 4144: 0.706174928006501
Position 2367: 0.3742756850069037
Position 2276: 0.19838187589782974
Position 1789: 0.05701161021002928
Position 922: 0.037060420667205676
Position 504: 0.029490909499261916
Position 3907: 0.02368072471730824
Position 299: 0.006257221282469474
Position 8219: 0.003329257169616938
Position 1401: 0.0031869165690386492
Position 1637: 0.002666362022785368
Position 573: 0.0012109617726507238
Position 158: 0.00018322700111798849
Position 225: 0.0001418686778270325
Position 255: 0.00013959814903108367
Position 110: 0.00012631214297425356
Position 216: 9.530808708041866e-06
Position 118: 8.733437758575528e-06
Position 128: 8.17456658685438e-06
Position 281: 1.4958962697228457e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4394: 0.989426219204301
Position 16952: 0.9447900093869156
Position 3968: 0.6349263528266296
Position 2230: 0.5140409886361863
Position 17456: 0.3545159782721437
Position 17435: 0.2492602603979296
Position 18826: 0.19964371777774526
Position 17837: 0.0814140713181318
Position 3865: 0.06510995581566503
Position 2199: 0.03951598042020065
Position 17289: 0.03206025906211205
Position 4009: 0.02981934408151485
Position 837: 0.02099792407267953
Position 1665: 0.018313852779056287
Position 1636: 0.014595599493717025
Position 385: 0.014499405676518412
Position 4431: 0.010512136688515175
Position 10452: 0.00966837726306536
Position 2235: 0.008801804453140433
Position 12610: 0.007951868275376814
Position 796: 0.007416445005675348
Position 8384: 0.0069761337108350165
Position 1422: 0.00687646476345728
Position 8637: 0.006694781812325692
Position 1532: 0.006058615011528418
Position 2275: 0.006008094258612407
Position 8101: 0.005623611459110356
Position 1469: 0.0055810489533613125
Position 11468: 0.004652642387512869
Position 1613: 0.004455741001568834
Position 2307: 0.00435233724378105
Position 1549: 0.003354037306289726
Position 6909: 0.0033394484977366194
Position 8860: 0.00201521459156561
Position 1317: 0.0019146675493496262
Position 7727: 0.001735936520936663
Position 10861: 0.0016614125756895053
Position 6450: 0.0012760005314114127
Position 760: 0.0012534718127160426
Position 6667: 0.001235079102784488
Position 5410: 0.0011930082506505107
Position 1216: 0.0007506361417547016
Position 5258: 0.0007415680481086704
Position 6979: 0.0007346868238578665
Position 8641: 0.0006200673284123396
Position 4753: 0.0006052010807316327
Position 5769: 0.00044840066492100373
Position 1563: 0.0004426129238357762
Position 904: 0.00038174027440148167
Position 7594: 0.000376597249112545
Position 1180: 0.000303690310408008
Position 1283: 0.00021792256752631534
Position 615: 0.00019702301046921173
Position 859: 0.00018526968804256607
Position 320: 0.00015314422650948553
Position 5021: 0.00014657542737143655
Position 705: 0.00012118456396616222
