Gene = A130010J15Rik
index = 76
Annotated 5SS: [ 86 590]
Annotated 3SS: [ 470 6198]
SMsplice 5SS: [ 86 590]
SMsplice 3SS: [ 470 1235]
top_k =  100
Partition function (log Z): -10.248713185851743

Sorted 5' Splice Sites (High to Low Probability):
Position 590: 0.9594901287824718
Position 86: 0.89231015976017
Position 1472: 0.17833354367975776
Position 326: 0.08041669877724117
Position 1070: 0.024876570475985196
Position 389: 0.006699595991653729
Position 2134: 0.0037174748576192227
Position 305: 0.0030780235431859828
Position 313: 0.0027876517314549413
Position 160: 0.001348939876281293
Position 281: 0.0009080972635131389
Position 319: 0.0006125641840650723
Position 339: 0.00037525943934730606
Position 704: 0.0002639017340094248
Position 142: 0.00018188570986947815
Position 139: 0.00013000378837500017
Position 291: 9.997317173293514e-05
Position 192: 8.355805679139839e-07
Position 133: 6.179590462836775e-07
Position 72: 4.1589515126366743e-07
Position 94: 2.0453343527578833e-07
Position 61: 1.171745684277864e-07
Position 210: 5.532793483499543e-08
Position 34: 3.951468312183866e-08
Position 4: 3.889718559533716e-08
Position 196: 8.758164552617969e-10
Position 194: 1.5596886709077044e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 470: 0.8707842736285759
Position 1303: 0.26968464713221146
Position 1235: 0.2179815497452325
Position 5306: 0.09908025986260367
Position 6290: 0.07595571306799984
Position 6198: 0.061775087451159574
Position 2344: 0.05746563377939684
Position 431: 0.039860098421294954
Position 5453: 0.039386290172294086
Position 1322: 0.03553483210506857
Position 3644: 0.030752205893610853
Position 984: 0.029767174124330158
Position 5871: 0.027229740063373052
Position 487: 0.02655451946990459
Position 3402: 0.021847460820300525
Position 3560: 0.021410455710681904
Position 6398: 0.02026826998336067
Position 3719: 0.019470667806947044
Position 1659: 0.019255124819721442
Position 2758: 0.018762097000067625
Position 2695: 0.01831982432343559
Position 1335: 0.013078529720590155
Position 4709: 0.012505639763616745
Position 1907: 0.01137653069658726
Position 1394: 0.010465611121540534
Position 1679: 0.010312502118441657
Position 3484: 0.009493398536184266
Position 1941: 0.009320554701666433
Position 1309: 0.00808728848735952
Position 1867: 0.007597138649105627
Position 371: 0.006141505881006362
Position 276: 0.005938665688950766
Position 1995: 0.005867700430118563
Position 2650: 0.004533306512885881
Position 435: 0.004497479148246648
Position 1206: 0.004406919703102518
Position 735: 0.0019737215521778827
Position 491: 0.0014776086206169492
Position 412: 0.0014282005724467165
Position 892: 0.0009502624337022909
Position 223: 0.0008941738360228646
Position 819: 0.0007542669553764984
Position 955: 0.0006014951121289425
Position 472: 0.0005450967912771831
Position 210: 0.00048537212539745547
Position 496: 0.00032298062777528076
Position 1361: 0.0002648701878444682
Position 751: 0.00020025944338174646
Position 437: 0.00017051227982156248
Position 542: 0.00015172189725982908
Position 920: 0.00013469217216165977
Position 544: 0.00011284740011958468
Position 233: 9.77358429550184e-05
Position 251: 9.208713739578689e-05
Position 230: 5.503331829023928e-05
Position 447: 4.020525447545619e-05
Position 192: 3.810833484106229e-05
Position 336: 3.7789491990175176e-05
Position 256: 1.33208860176093e-05
Position 159: 7.369121614030268e-06
Position 284: 6.650169292880869e-06
Position 165: 4.54203915013011e-06
Position 551: 2.699496156558768e-06
Position 152: 2.420593457078618e-07
Position 520: 2.369810815668613e-07
