Gene = Resp18
index = 896
Annotated 5SS: [ 214 2803 4019 4248 4459]
Annotated 3SS: [2697 3885 4204 4368 6053]
SMsplice 5SS: [  87 2803 4019 4248 4459]
SMsplice 3SS: [2697 3885 4204 4368 6053]
top_k =  100
Partition function (log Z): 1.281387241030717

Sorted 5' Splice Sites (High to Low Probability):
Position 2803: 0.9797443978994476
Position 4459: 0.9428392734479547
Position 87: 0.8691093774933621
Position 4019: 0.739278644321707
Position 4248: 0.6155394214964383
Position 4827: 0.2664991545061383
Position 214: 0.21526472923593082
Position 4014: 0.1651179082838961
Position 3143: 0.11833110468519586
Position 422: 0.06058416581579945
Position 4034: 0.03324772921343557
Position 4310: 0.03229124960196023
Position 4749: 0.025223785111797445
Position 4065: 0.015039901705082952
Position 2827: 0.01122579652342535
Position 3205: 0.010086761053913904
Position 3279: 0.009625745029091522
Position 4500: 0.007737991369135681
Position 2476: 0.005985614240497249
Position 115: 0.004002777576666108
Position 4054: 0.003907431620800928
Position 3962: 0.003865415016733982
Position 156: 0.0036776973093681385
Position 232: 0.0032199170651430824
Position 2178: 0.002648073530463438
Position 2392: 0.0024453114830963714
Position 3291: 0.0023741341251185414
Position 2980: 0.00232241250618396
Position 2838: 0.0021500320201132727
Position 238: 0.0019273586097235105
Position 3602: 0.0017263407671025458
Position 3201: 0.001710451776627635
Position 3990: 0.0009909159109657974
Position 3933: 0.0006333027608942253
Position 91: 7.4888129390481435e-06
Position 14: 6.887747530630294e-06
Position 21: 6.354756103672548e-07
Position 52: 5.463237338711099e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2697: 0.987543458521702
Position 3885: 0.9647945815598564
Position 4368: 0.7968031210817543
Position 4204: 0.7657306436865056
Position 6053: 0.7569808286447849
Position 4589: 0.3136077719292368
Position 178: 0.15506308278061687
Position 3043: 0.07318154291434872
Position 4622: 0.061324191040435204
Position 2923: 0.05054634455125066
Position 4884: 0.0437706136532633
Position 4965: 0.040391659089663676
Position 4247: 0.026597094546128606
Position 4663: 0.021861712465166373
Position 4852: 0.020360488278802803
Position 2907: 0.012168363570678358
Position 5019: 0.00804643412678725
Position 5687: 0.0072112859774025205
Position 2361: 0.0059877326185926475
Position 3011: 0.005717302705602355
Position 4151: 0.005157180919125617
Position 2678: 0.0038335798724394355
Position 4685: 0.0035313420693985505
Position 4414: 0.0034782239027815
Position 5808: 0.0031172719039214893
Position 4630: 0.002596018861675367
Position 5170: 0.002069660751648026
Position 2015: 0.0017654892886520258
Position 3573: 0.001726340767102545
Position 295: 0.0016701480237693372
Position 3186: 0.0016615614507352746
Position 4207: 0.0015236570158274824
Position 3900: 0.0015215156363872775
Position 2232: 0.0014142348606014559
Position 3865: 0.0011164597164013365
Position 2242: 0.0010310766224949156
Position 2742: 0.0009578331207798091
Position 2107: 0.0008825842418114121
Position 149: 0.0007712079313166085
Position 2789: 0.00048346801235410133
Position 2957: 0.00045294982310190577
Position 3045: 0.0004027206863447577
Position 3932: 0.00036644264043738246
Position 3204: 0.0003198234740694083
Position 2765: 0.0002997685376156756
Position 325: 0.0002971427301055145
Position 3962: 0.0002539248695492112
