Gene = Glce
index = 435
Annotated 5SS: [  126 34182 52596 54226]
Annotated 3SS: [34090 51996 53979 61574]
SMsplice 5SS: [  126  1095 34182 52596 54226]
SMsplice 3SS: [  969 34090 52479 53979 61574]
top_k =  100
Partition function (log Z): -34.13660280353754

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.8948037968092791
Position 1095: 0.5900512801359504
Position 1075: 0.17320063463860755
Position 3330: 0.15249672252790353
Position 601: 0.03223904648159838
Position 231: 0.020583748818153995
Position 216: 0.016596186218334214
Position 1070: 0.01536289828039338
Position 282: 0.009796256598769504
Position 170: 0.0073052348114936595
Position 498: 0.006179202784886636
Position 828: 0.003326190708759635
Position 682: 0.0029962057921421497
Position 1050: 0.002343070290390546
Position 534: 0.00230661294249323
Position 1763: 0.001979119300681671
Position 545: 0.0016605738949047283
Position 605: 0.001164469481975767
Position 478: 0.001157583761740462
Position 611: 0.0009725696660383048
Position 688: 0.0009221827906696864
Position 209: 0.0005441351100425868
Position 556: 0.0005379197782073617
Position 607: 0.000373729772557313
Position 138: 0.0003245316628355685
Position 251: 0.0002968270851835012
Position 356: 0.0001907357922778902
Position 1231: 2.6328074152939058e-05
Position 1131: 2.362837277656665e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.9797585506864146
Position 9749: 0.215418656529205
Position 3161: 0.19543540694612677
Position 5931: 0.07653563445786754
Position 6129: 0.060231340038666065
Position 3969: 0.0538892139413384
Position 5712: 0.04979141360968029
Position 4826: 0.04132803312336103
Position 6641: 0.03386487370632417
Position 1954: 0.03373345214184226
Position 1658: 0.03036197066943648
Position 4411: 0.02498210921352074
Position 7941: 0.018383054438110738
Position 2090: 0.015267284867566417
Position 6620: 0.01498708765709515
Position 5312: 0.011662933365336014
Position 2474: 0.010015777656587427
Position 4117: 0.009371076137155475
Position 3471: 0.009152237241927054
Position 5280: 0.008185881397436938
Position 1130: 0.007750099807379424
Position 949: 0.0076715931741733415
Position 1382: 0.006690140386600379
Position 3823: 0.003350465565702685
Position 3585: 0.0033133189008216794
Position 2400: 0.002514077773733725
Position 1214: 0.0023230523344598616
Position 3386: 0.002315331830666714
Position 774: 0.0019433675259959348
Position 1276: 0.0017422227816897748
Position 1525: 0.0016396421018530277
Position 1789: 0.0013386034159781248
Position 1762: 0.0013015367416653431
Position 544: 0.0007515438131992591
Position 411: 0.000742352074364345
Position 672: 0.0006844481769082415
Position 315: 0.00040241493098355595
Position 431: 0.00023905020876818488
Position 724: 0.0002261114445250673
Position 506: 0.00014084772068812099
Position 674: 0.00011605720293225214
Position 589: 8.019580236312988e-05
Position 503: 6.549473219813073e-05
Position 1620: 6.346611054922467e-05
