Gene = Svip
index = 1047
Annotated 5SS: [ 281 2084 2673]
Annotated 3SS: [2032 2558 6240]
SMsplice 5SS: [ 281 2126 2673 6763 6936]
SMsplice 3SS: [2032 2558 6683 6853 7730]
top_k =  100
Partition function (log Z): -3.9618766271533796

Sorted 5' Splice Sites (High to Low Probability):
Position 281: 0.9460484847586197
Position 6763: 0.9385301517796484
Position 2673: 0.9083491952687942
Position 6936: 0.7574459781156531
Position 2126: 0.6879797712064798
Position 6547: 0.34051737622126294
Position 6325: 0.29701840743002145
Position 6419: 0.28992503125354446
Position 3326: 0.22153439635916009
Position 3338: 0.16009010149463368
Position 3502: 0.13088706767984984
Position 4676: 0.1103199368103245
Position 5282: 0.08866007367828488
Position 1369: 0.06565599946559716
Position 6349: 0.05931827514850301
Position 2084: 0.04618127512644754
Position 2145: 0.04190398721810529
Position 7483: 0.025296790997515906
Position 1597: 0.02491180684316443
Position 2164: 0.023232805392526534
Position 4791: 0.022965920222575875
Position 142: 0.01804785232274588
Position 347: 0.017970902740169794
Position 137: 0.01382629569166341
Position 6974: 0.012032321595120805
Position 1128: 0.008727094674682578
Position 86: 0.005984046277662059
Position 695: 0.0050752064781212905
Position 1343: 0.004994210552405996
Position 4748: 0.004191042779561603
Position 476: 0.0039239060308716815
Position 553: 0.002356405955559222
Position 566: 0.0015246517625839124
Position 107: 0.0002649888627332989
Position 402: 0.0001395139786713032
Position 24: 5.902436994467578e-06
Position 29: 3.102963646067398e-06
Position 153: 3.0925174075235292e-06
Position 90: 2.9376177990321956e-06
Position 27: 2.422133694269599e-06
Position 1108: 2.0598304447183704e-06
Position 1151: 1.0318969215329152e-06
Position 21: 7.283934812422615e-07
Position 306: 4.397221942179938e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6853: 0.8908965732947843
Position 2558: 0.8655810808741263
Position 2032: 0.7858551789917108
Position 6502: 0.7610500878545985
Position 6240: 0.7209101529520084
Position 6683: 0.49508742319654847
Position 3127: 0.4848391525452323
Position 7730: 0.3069785065281129
Position 4583: 0.137476899812462
Position 7847: 0.13627266962278523
Position 8545: 0.1223939286298231
Position 7368: 0.09526251655912685
Position 5197: 0.08866007367828488
Position 1242: 0.08754625278615925
Position 7622: 0.08579961763252449
Position 8665: 0.0569439186547909
Position 2400: 0.03304864046352175
Position 3406: 0.02823721123340744
Position 6888: 0.02016294201740656
Position 7045: 0.01859456954858373
Position 1965: 0.009605474719916718
Position 1006: 0.00868397733815089
Position 3378: 0.008594749146685579
Position 462: 0.006710897662295129
Position 1446: 0.006430164170656517
Position 2425: 0.005083100769961185
Position 2588: 0.004636373161185034
Position 1970: 0.003837185231932173
Position 380: 0.003169659395902459
Position 180: 0.0017007158034377397
Position 256: 0.001184267447223902
Position 401: 0.001179140377445732
Position 1542: 0.0009661467115425508
Position 540: 0.0009415764494046524
Position 1484: 0.0006194531928094463
Position 3319: 0.0005342765493613598
Position 605: 0.00033316356540669833
Position 3172: 3.760210913392845e-05
Position 421: 2.7753560815020482e-06
Position 1012: 1.7037471852279635e-06
Position 938: 1.262005082927119e-06
Position 507: 9.908888711172303e-07
Position 187: 3.3255879525062686e-07
Position 549: 2.0870140924088612e-07
