Gene = Rrp9
index = 939
Annotated 5SS: [ 166  485 3537 3955 4086 4618 5768 5943 6389 6613 6760 7088 7251 7882]
Annotated 3SS: [ 401 3426 3886 4043 4490 5642 5849 6287 6477 6696 6941 7170 7807 7982]
SMsplice 5SS: [ 166  485 3537 3955 4086 4618 5943 6389 6613 6760 7088 7251 7882]
SMsplice 3SS: [ 401 3426 3886 4043 4490 5849 6287 6477 6696 6941 7170 7807 7982]
top_k =  100
Partition function (log Z): 37.078514394696235

Sorted 5' Splice Sites (High to Low Probability):
Position 6389: 0.99298469731882
Position 3537: 0.9868762664730313
Position 3955: 0.9860301876981593
Position 7251: 0.9852961675780593
Position 166: 0.9756032839106724
Position 5943: 0.9748358701824257
Position 4618: 0.9255583219561037
Position 7882: 0.86878938850514
Position 7088: 0.8636861291610225
Position 485: 0.7452673363564168
Position 6613: 0.7062611036865765
Position 6760: 0.5315727141448294
Position 5768: 0.3958738240292265
Position 4086: 0.37076315489756906
Position 4220: 0.24945071303902044
Position 6560: 0.23610922282857882
Position 2352: 0.2272614999659305
Position 7448: 0.17872268416232112
Position 4138: 0.1215809707212844
Position 7103: 0.10830887040899323
Position 4124: 0.08882841519804417
Position 6145: 0.0761911341216756
Position 4107: 0.06439571611922988
Position 4142: 0.05668680786788707
Position 2469: 0.05263740914572059
Position 4210: 0.04359917942045643
Position 7912: 0.028299840238003547
Position 4622: 0.0278364159247404
Position 5761: 0.027759719595632178
Position 7092: 0.023986899245696757
Position 6621: 0.017558912626274403
Position 3627: 0.015298367851136278
Position 4638: 0.01457391438713573
Position 3022: 0.011597570520182978
Position 4763: 0.010798684247363844
Position 5955: 0.007400512757054051
Position 3928: 0.006203034947473707
Position 4877: 0.006121449763967411
Position 7808: 0.0057410049364028225
Position 4616: 0.005472133317292648
Position 999: 0.005137637485490846
Position 606: 0.004827244301676581
Position 4636: 0.004770033770814129
Position 1085: 0.004418470986462757
Position 958: 0.00396137159989041
Position 7108: 0.003843628023182303
Position 101: 0.0037749205301741942
Position 45: 0.003341277311228188
Position 6351: 0.0032666056418280296
Position 747: 0.0027581666921147776
Position 6636: 0.002186351243854631
Position 6873: 0.002075922673588602
Position 6049: 0.0018570008186655329
Position 3805: 0.0018191899286548645
Position 5990: 0.0016868985054437143
Position 2335: 0.0016125857811352372
Position 4330: 0.0015772501728624874
Position 2260: 0.0015361537284989614
Position 6393: 0.001520393544798059
Position 715: 0.0014256136871126336
Position 7456: 0.0013788918695585258
Position 5585: 0.0012157442796206473
Position 853: 0.001035862567218413
Position 525: 0.0009033105106575177
Position 6564: 0.0008419440382445527
Position 5939: 0.0006518221579549927
Position 7895: 0.0006245608180541679
Position 3980: 0.000525085515963652
Position 248: 0.0004682022764740568
Position 6077: 0.0004316173894597224
Position 2065: 0.0004203681865543845
Position 6307: 0.00038551498512455414
Position 4215: 0.00037030872034364483
Position 6586: 0.00036907627950304715
Position 4169: 0.0003018619256599885
Position 77: 0.0002899633491929795
Position 6395: 0.00028283217225525385
Position 1986: 0.00018804338903466683
Position 341: 0.0001416825217188296
Position 3952: 0.00011220673260464796
Position 6378: 8.082033451017369e-05
Position 268: 8.064268374137314e-05
Position 175: 6.145497311473172e-05
Position 59: 5.111922055400491e-05
Position 142: 4.235585528988663e-05
Position 177: 2.7455338388594185e-05
Position 3959: 1.8704183169838857e-05
Position 3701: 4.113198385752834e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3426: 0.9987529878343553
Position 6287: 0.9954951990460568
Position 4043: 0.9945544960746106
Position 5849: 0.9933238205214484
Position 6477: 0.9918697857763654
Position 4490: 0.9779917936108361
Position 3886: 0.9731529422759522
Position 7807: 0.9373719819542496
Position 6941: 0.9313342607583575
Position 7170: 0.916216941071174
Position 7982: 0.897433623206295
Position 401: 0.6075551104899043
Position 6696: 0.47654125801005837
Position 5642: 0.36990124059734675
Position 2167: 0.27874841301982645
Position 7333: 0.16388046796044511
Position 7202: 0.07052717354491352
Position 360: 0.055430115187061896
Position 5479: 0.055190796009889215
Position 6921: 0.04068263143452581
Position 6009: 0.03983828684878731
Position 405: 0.0389698797609635
Position 6683: 0.03015415668181333
Position 6990: 0.022596739934135805
Position 7962: 0.01755684365185102
Position 7335: 0.014277302151010796
Position 334: 0.014181345808871822
Position 6035: 0.014027403555709674
Position 2892: 0.011597570520182995
Position 340: 0.00993547848290143
Position 8045: 0.009501468143764041
Position 7638: 0.009417164786183567
Position 4496: 0.008398779205821447
Position 3673: 0.00830142710037667
Position 852: 0.007855511264790085
Position 8134: 0.00766700516805233
Position 4736: 0.007067960656295763
Position 6069: 0.006517195069712145
Position 8147: 0.005334055814527325
Position 7680: 0.004852846328770105
Position 7347: 0.004754194361523868
Position 7824: 0.004734404602459134
Position 5866: 0.004608200517152934
Position 6016: 0.004497200717110038
Position 596: 0.004183780379227418
Position 7370: 0.004183588914753972
Position 3888: 0.0037270043491455457
Position 230: 0.0036817152187605664
Position 3891: 0.0036304252562828388
Position 789: 0.0035019550570709224
Position 421: 0.0034359807704118636
Position 3606: 0.003298828668603511
Position 6969: 0.0032222385666132716
Position 998: 0.0028370970835882013
Position 2373: 0.0026910792432834666
Position 3894: 0.0024886046650615216
Position 2171: 0.001598713947903788
Position 4209: 0.00148237419836376
Position 428: 0.0013147617983514258
Position 6224: 0.0013048073987425841
Position 4454: 0.0012728389728806659
Position 3834: 0.001209352872578822
Position 7592: 0.0009690032864620303
Position 6253: 0.0009411062053732168
Position 3897: 0.0008583349251765073
Position 1858: 0.0006084115755890538
Position 3404: 0.0005894989362547339
Position 3716: 0.0005223483340915365
Position 3927: 0.0004937287300343429
Position 4538: 0.00039819354132580333
Position 3837: 0.0003676061291717589
Position 6490: 0.0003582120608666876
Position 3647: 0.000351888715930816
Position 6294: 0.0003082202580455307
Position 3701: 0.0002749845199926144
Position 4242: 0.00026333155153642927
Position 261: 0.00018814766178412584
Position 915: 0.00017500997982958157
Position 6325: 0.0001722230139826891
Position 6196: 0.000165460133923965
Position 6317: 0.0001644429168879948
Position 380: 0.00016412576203136468
Position 930: 0.00011862269555051802
Position 6539: 0.00010819835572948169
Position 6350: 7.717096730828797e-05
Position 714: 6.514655823311684e-05
