Gene = Znhit1
index = 1204
Annotated 5SS: [ 422 1107 2354 4365 4715]
Annotated 3SS: [ 976 2182 4284 4544 4814]
SMsplice 5SS: [ 422 2354 4365 4715]
SMsplice 3SS: [2182 4284 4544 4814]
top_k =  100
Partition function (log Z): 5.702990686891294

Sorted 5' Splice Sites (High to Low Probability):
Position 4365: 0.9953905559584535
Position 2354: 0.9814465702167664
Position 4715: 0.9722872195734037
Position 422: 0.6152887666519291
Position 304: 0.3157145924080497
Position 3911: 0.2576065492843356
Position 1107: 0.11056664410823173
Position 4059: 0.09885239593660733
Position 3929: 0.07815737007381723
Position 3951: 0.061601579218759084
Position 1810: 0.0502118532952741
Position 707: 0.022385162280139478
Position 353: 0.02106212590144343
Position 3496: 0.01701647338156282
Position 266: 0.009560855554988985
Position 346: 0.008036059175613543
Position 4673: 0.00781214481014049
Position 4117: 0.006960329182512388
Position 1128: 0.005745411477403311
Position 206: 0.005293520314553722
Position 426: 0.0049335728928495744
Position 181: 0.0046384205860825565
Position 4387: 0.004607744035401593
Position 3955: 0.0035686081249810026
Position 1462: 0.003528687453111861
Position 3855: 0.0031622204393448425
Position 635: 0.0023353008465650834
Position 3609: 0.0022924928951825285
Position 440: 0.002019463773943452
Position 1626: 0.0019284017097035656
Position 3290: 0.0019116739466543472
Position 4656: 0.000573248492710457
Position 4683: 0.0005068566890148307
Position 4696: 0.0004266025823931519
Position 4626: 0.00021655470307585883
Position 4552: 0.0001103821839619531
Position 329: 2.7325378893503297e-05
Position 4535: 2.2720567316619947e-05
Position 142: 1.6621216868808572e-05
Position 463: 8.027357754876463e-07
Position 11: 5.251033682162283e-07
Position 4309: 1.1449705023751178e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4814: 0.9910058787587177
Position 4284: 0.9661867550731402
Position 2182: 0.9475496287277247
Position 3814: 0.4967556387654291
Position 4544: 0.3988339476668426
Position 4473: 0.2691548639246632
Position 4492: 0.17909214282518354
Position 4610: 0.13644087345640324
Position 976: 0.07220726973299499
Position 1717: 0.048709843814235584
Position 2193: 0.022440031827651273
Position 1029: 0.021361467697537384
Position 4224: 0.019027220643673372
Position 3410: 0.015276340940992358
Position 577: 0.012783333005820186
Position 4237: 0.009491629727603515
Position 4059: 0.008744242544700673
Position 1376: 0.006959098643853929
Position 3757: 0.006225143235022246
Position 839: 0.005080002856501958
Position 2222: 0.004592607492648355
Position 4581: 0.00441516803327556
Position 999: 0.004000834159588971
Position 574: 0.003911460988734998
Position 4259: 0.0034767337143496134
Position 2205: 0.0033738029467498265
Position 3385: 0.0031569334284881254
Position 521: 0.002522696826758489
Position 4886: 0.0022457258631800045
Position 494: 0.0021549397322764034
Position 2083: 0.0019905300115604582
Position 3057: 0.0019116739466543454
Position 1983: 0.0014999692104319463
Position 981: 0.0013811094599624062
Position 614: 0.0011757032576686626
Position 705: 0.0010254323982271515
Position 3361: 0.0008756919072648698
Position 4706: 0.00022250440510686873
Position 4510: 0.000220363342433152
Position 4459: 0.00019338778136208123
Position 4848: 6.722605470094257e-05
Position 4899: 6.364749014734122e-05
Position 807: 2.0920290625680425e-05
