Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  100
Partition function (log Z): -6.14539048251634

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9980952611201077
Position 2990: 0.8446130338830045
Position 3946: 0.13300922920612537
Position 3250: 0.12698621615463723
Position 3195: 0.11024912414318774
Position 2944: 0.09295710822060778
Position 1321: 0.058542961476445714
Position 2152: 0.05661924017500312
Position 989: 0.04601117922482253
Position 3550: 0.02027937976403591
Position 3749: 0.010453741519153568
Position 3554: 0.00998762470469822
Position 3951: 0.009148669993472152
Position 3517: 0.006252644596597846
Position 3162: 0.0019122613264633199
Position 219: 0.0017226213543818153
Position 2147: 0.0011453831384437723
Position 2157: 0.001122817623336402
Position 3304: 0.0007263611751712273
Position 773: 0.00017439668844929042
Position 1660: 0.00014814993241794023
Position 442: 0.00010777252429917478
Position 595: 4.557692174358115e-05
Position 254: 3.049604040819616e-05
Position 1735: 9.027978126775007e-06
Position 390: 6.0629100379055476e-06
Position 320: 7.327475667963212e-08
Position 495: 6.495715790710098e-08
Position 175: 8.516814661608798e-10
Position 97: 1.4853188396745893e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.6844796646731647
Position 2878: 0.6327843278425165
Position 3695: 0.2893841593648754
Position 4247: 0.24089701236543845
Position 2898: 0.22187641949198372
Position 3405: 0.14694055909708012
Position 2021: 0.06215646057426364
Position 1220: 0.04227384524577367
Position 3812: 0.036502466011674464
Position 2777: 0.033286437281811666
Position 2801: 0.03129768052040001
Position 860: 0.017648342795992075
Position 645: 0.017457473033366974
Position 2824: 0.017016705642127164
Position 894: 0.011933435743966873
Position 4081: 0.009634470749397335
Position 2940: 0.006619134010265846
Position 1175: 0.0063582253637651754
Position 1225: 0.004754214155281128
Position 732: 0.004171713953982971
Position 1136: 0.0025400147280219623
Position 189: 0.0023359836241984852
Position 3725: 0.002190889338492693
Position 837: 0.0015838485240033348
Position 1279: 0.001373269665877145
Position 1282: 0.0012424611696068056
Position 3147: 0.0007243397269535583
Position 1502: 0.0006865521343970126
Position 3092: 0.00016191277803276542
Position 1546: 3.5227976971408985e-05
Position 1594: 4.785942284231827e-06
Position 291: 2.099048453116561e-06
Position 1028: 9.311481198318476e-07
Position 370: 8.617955192863782e-07
Position 353: 5.555092452221705e-07
