Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  100
Partition function (log Z): -5.1222890829586865

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.9325752206246535
Position 493: 0.6410412755265037
Position 4229: 0.5611991239186012
Position 3688: 0.5262601828711897
Position 77: 0.21073194713364019
Position 3757: 0.20425209962280488
Position 3422: 0.1671693284996703
Position 71: 0.051414138653181105
Position 4365: 0.044731279090000936
Position 4233: 0.03210407494082402
Position 348: 0.02791440095888754
Position 170: 0.025422630232879793
Position 4329: 0.017774412488258205
Position 242: 0.017153075155496234
Position 3636: 0.015658027312067363
Position 233: 0.013891753328109891
Position 2753: 0.01121446151654811
Position 4763: 0.010754862754285378
Position 4363: 0.007353306462841614
Position 4582: 0.005823744378795224
Position 559: 0.004745975828976806
Position 276: 0.004365289292214655
Position 4247: 0.003906405469919644
Position 532: 0.0038152410245000127
Position 58: 0.0031503773204290784
Position 751: 0.0029315476031958076
Position 1444: 0.0028289112820683916
Position 509: 0.001686846741039031
Position 3680: 0.0016530744141842798
Position 502: 0.0013713171626305626
Position 1215: 0.0011931581532800637
Position 414: 0.0010809474126117734
Position 595: 0.0002120628816078037
Position 19: 0.00013435686332321877
Position 103: 8.986902704635295e-05
Position 297: 8.914434454255855e-05
Position 219: 8.173245654985006e-05
Position 384: 2.5963261918574848e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4435: 0.9784653159312379
Position 650: 0.7983707711801784
Position 4161: 0.6852572625595318
Position 3525: 0.4633492498156893
Position 3551: 0.2831292033669448
Position 3340: 0.10213084749444361
Position 414: 0.07778741610441112
Position 3285: 0.06503848100522672
Position 397: 0.030090343638133465
Position 594: 0.020754965647480694
Position 618: 0.007401763908800418
Position 5366: 0.006268418615338592
Position 2543: 0.0061039199962900385
Position 4956: 0.004181877862165041
Position 5438: 0.003343052093364999
Position 304: 0.0033186472202660993
Position 2709: 0.0031367329228943652
Position 4126: 0.0029583131849818976
Position 1248: 0.0029226344282494996
Position 4897: 0.0022445962993533934
Position 2700: 0.0019738085973637063
Position 150: 0.0018909654668806141
Position 706: 0.0017990157875543444
Position 3636: 0.0016389185861244787
Position 293: 0.0008992576115902805
Position 1112: 0.0007128794772391254
Position 517: 0.000629828767276176
Position 5472: 0.0005406622628585877
Position 1074: 0.0004802786760409382
Position 470: 0.0004056762817358618
Position 276: 0.00033968487882454307
Position 340: 0.00021340940507922558
