Gene = Ibtk
index = 555
Annotated 5SS: [  204  5960 11867 14360 16704 18251 20659 20929 22725 25288 27060 28591
 29472 30322 30440 30974 31784 34036 35147 35738 38959 41311 42891 45684
 46320 52216 58641 59126]
Annotated 3SS: [ 5274 11769 14234 16592 18079 20540 20747 22600 25109 26881 27987 29384
 30238 30401 30876 31681 33917 35085 35615 38845 41161 42729 45590 46175
 52068 58568 58992 60819]
SMsplice 5SS: [  204  5960 11867 14360 16704 18251 20659 22725 25288 29472 30974 31784
 34036 35738 38959 41311 42891 45684 46320 52216 59126]
SMsplice 3SS: [ 5754 11769 14234 16592 18079 20540 22600 25109 29384 30876 31681 33917
 35615 38845 41161 42729 45590 46175 52068 59030 60819]
top_k =  100
Partition function (log Z): 19.20504803306654

Sorted 5' Splice Sites (High to Low Probability):
Position 52216: 0.9999999999999996
Position 59126: 0.9997639600958208
Position 204: 0.9968170794754042
Position 14360: 0.9963637678726864
Position 5960: 0.9958438086407039
Position 38959: 0.9949214987158299
Position 29472: 0.9934104219904837
Position 42891: 0.9919448190710395
Position 25288: 0.9875328154416156
Position 20659: 0.9790412714456194
Position 31784: 0.9698156249997643
Position 30974: 0.9392805041156849
Position 18251: 0.9234432577321042
Position 41311: 0.8918145217550156
Position 46320: 0.8710342179695606
Position 22725: 0.7955400413345046
Position 11867: 0.7644723799576196
Position 45684: 0.7228779943434259
Position 35738: 0.7136584631696202
Position 34036: 0.6923777849904821
Position 16704: 0.6274041135716176
Position 30440: 0.608697101749503
Position 27060: 0.596612909645874
Position 35147: 0.49829149305164794
Position 55197: 0.49602530444080817
Position 20929: 0.44445294324344153
Position 41683: 0.33339661003161447
Position 43936: 0.3293524753993404
Position 19380: 0.32862565117993997
Position 60338: 0.2857820658864292
Position 58641: 0.265887582739347
Position 58780: 0.2481525428809549
Position 30322: 0.21336720958163086
Position 27017: 0.1547783340174779
Position 16673: 0.13167547837273114
Position 41305: 0.10032653859896552
Position 31223: 0.07432851579724237
Position 36472: 0.06102486650614708
Position 35697: 0.06070910381750772
Position 11900: 0.060400296989544786
Position 31398: 0.04843681253469607
Position 16728: 0.045943719978907636
Position 26714: 0.04461822576883476
Position 31572: 0.039285898550156066
Position 31122: 0.03311915023022599
Position 33016: 0.03159670037354619
Position 16778: 0.03059220132043893
Position 29762: 0.02565083846400347
Position 20837: 0.02341591206810085
Position 32910: 0.023246015886423985
Position 14535: 0.02304807873539926
Position 22684: 0.021834945233127085
Position 40539: 0.021027886729187775
Position 31071: 0.02024110014193681
Position 39942: 0.01988083056225157
Position 59869: 0.018827041387311432
Position 34748: 0.01796956450013985
Position 23810: 0.01619183018395338
Position 20847: 0.015531038698354156
Position 45280: 0.015092458292927487
Position 24941: 0.014062043192202516
Position 14645: 0.012769680548675895
Position 26218: 0.012529601054751361
Position 46809: 0.011692573975732316
Position 25173: 0.009313358026793206
Position 14669: 0.009251902128105335
Position 30447: 0.008674408976951894
Position 35369: 0.008628603070714592
Position 24375: 0.008583720257294999
Position 41345: 0.004799672317321338
Position 22882: 0.0045511320779759844
Position 12204: 0.0037348785313501874
Position 32879: 0.0035528232370048317
Position 18738: 0.0032830576386700186
Position 25339: 0.003153826531589136
Position 15485: 0.001338421290173304
Position 807: 0.0010505486860455473
Position 41315: 0.0009223775072361448
Position 122: 0.0008829560851573146
Position 803: 0.0006457408583915201
Position 35212: 0.000639316411120749
Position 550: 0.00011704843686922966
Position 592: 0.0001149238903576907
Position 425: 8.566702991731842e-05
Position 434: 7.136566673525929e-05
Position 224: 6.200955278602156e-05
Position 738: 6.1233081282279e-05
Position 90: 5.0426209566401384e-05
Position 642: 4.100102747907784e-05
Position 20853: 3.793545465738052e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 52068: 0.9999999999999986
Position 14234: 0.9963793128674117
Position 25109: 0.9955909712551722
Position 38845: 0.9949214987158302
Position 5754: 0.9855471338454387
Position 42729: 0.9854383854472212
Position 20540: 0.9790412714456194
Position 59030: 0.9624340133197384
Position 29384: 0.9497216865015672
Position 31681: 0.9331562211353726
Position 41161: 0.9228763186907546
Position 30876: 0.9180441464815351
Position 18079: 0.8965452583494035
Position 46175: 0.8325756300511726
Position 11769: 0.8248726769471629
Position 22600: 0.8219261186456063
Position 16592: 0.8209815012699214
Position 60819: 0.8093685835040108
Position 35615: 0.7743675669871277
Position 45590: 0.7194662482742706
Position 33917: 0.6882157703531501
Position 35085: 0.5075594125334828
Position 20747: 0.4703920205294023
Position 30238: 0.4588971984286758
Position 26881: 0.43698458400042883
Position 54986: 0.3893686540322636
Position 30401: 0.36834022643014047
Position 41535: 0.3333966100316142
Position 19240: 0.32862565117994014
Position 58630: 0.2963083703744195
Position 60136: 0.25461219816986985
Position 58568: 0.21773175524588279
Position 43671: 0.21184386871751315
Position 26884: 0.18684799708665142
Position 43813: 0.11750860668182725
Position 55054: 0.10689269031272267
Position 26845: 0.07502514088294514
Position 60099: 0.07040188857611372
Position 41206: 0.06399674415334153
Position 36373: 0.06102486650614708
Position 30843: 0.05463814696957277
Position 31155: 0.046594677204510014
Position 32770: 0.04540942053714698
Position 26604: 0.04461822576883484
Position 29278: 0.04368873548891632
Position 31176: 0.040737183648234455
Position 58992: 0.0373299467760827
Position 60708: 0.03550589205930533
Position 31453: 0.03487711191695429
Position 26917: 0.029504873793875445
Position 14449: 0.028613433421440553
Position 31709: 0.02797803612938943
Position 61804: 0.02723338024401754
Position 18087: 0.026897999382700717
Position 46209: 0.026628222294503182
Position 31314: 0.026449130996173437
Position 59717: 0.02569154708275363
Position 29676: 0.02565083846400346
Position 59304: 0.023240061594758804
Position 26990: 0.023028647899451297
Position 60732: 0.022766698736545694
Position 59751: 0.01804703245618929
Position 40392: 0.017992591603927417
Position 34602: 0.01796956450013985
Position 23638: 0.01619183018395338
Position 14604: 0.015958653694623216
Position 39750: 0.015620048377252315
Position 45194: 0.015092458292927487
Position 16631: 0.014634011973770183
Position 24813: 0.01406204319220251
Position 20840: 0.013045808935150503
Position 32928: 0.012986118959828027
Position 46179: 0.011830365623884297
Position 46715: 0.0116925739757323
Position 41221: 0.010990047334442499
Position 30739: 0.010964027316236025
Position 31051: 0.010450230561347341
Position 5274: 0.01029667479526168
Position 31683: 0.008629110793690421
Position 24259: 0.008583720257294983
Position 26108: 0.007603680416985025
Position 30792: 0.007528539642178536
Position 42563: 0.0065064336238191325
Position 59632: 0.004556507077449319
Position 59780: 0.004513233467687966
Position 25226: 0.004409028744825117
Position 31513: 0.004408786633201765
Position 59523: 0.00419202654876785
Position 33997: 0.004162014637332357
Position 11952: 0.003734878531350174
Position 30136: 0.003501295449268852
Position 45620: 0.003411746069154844
Position 59677: 0.0033160524749721414
Position 18405: 0.0032830576386700307
Position 26060: 0.0030874214298579634
Position 40328: 0.003035295125260357
Position 39771: 0.002212381551793373
Position 39842: 0.002048400633205884
Position 26142: 0.0018384992079083888
Position 59680: 0.0009279653771195356
Position 15350: 0.0007262201941013099
Position 15402: 0.0006122010960719964
Position 14510: 0.0002663157081399504
Position 14433: 0.00021571359324832568
Position 31731: 5.225694131256318e-05
