Gene = Ciart
index = 265
Annotated 5SS: [  77 1051 1249 1597 1823]
Annotated 3SS: [ 641 1172 1517 1710 3081]
SMsplice 5SS: [  77 1051 1249 1597 1823]
SMsplice 3SS: [ 641 1172 1517 1710 1921]
top_k =  100
Partition function (log Z): 1.1257420184944777

Sorted 5' Splice Sites (High to Low Probability):
Position 1249: 0.9831784110442716
Position 1597: 0.9797431821242979
Position 1051: 0.7766881685688991
Position 77: 0.7258772376664088
Position 1823: 0.49831304822791006
Position 3014: 0.4722066422849678
Position 1899: 0.29241830123527524
Position 277: 0.25460131271308534
Position 160: 0.1726004635467429
Position 2549: 0.16580623150207247
Position 983: 0.019402410278552946
Position 287: 0.010693094396338924
Position 1955: 0.008529401997846405
Position 782: 0.006064795924572492
Position 124: 0.005702171210560612
Position 1016: 0.0027707869582830067
Position 1601: 0.0013427324686329496
Position 1630: 0.0011345566528057262
Position 7: 0.0007602440079728233
Position 1283: 0.0006951327274402714
Position 1568: 0.0005240250747750097
Position 216: 0.000502045577512412
Position 384: 6.65423670944311e-05
Position 391: 5.3870068342713376e-05
Position 1800: 5.189234075898911e-05
Position 244: 6.604974202290707e-06
Position 234: 4.578027929799258e-06
Position 343: 1.5165115898572353e-06
Position 187: 1.092254202714432e-06
Position 150: 8.118886089215901e-07
Position 11: 5.764967889285946e-07
Position 33: 2.7166257562999075e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1172: 0.9598911954416095
Position 1517: 0.9589718267609604
Position 1710: 0.4812916471182074
Position 2874: 0.39462322400724215
Position 3081: 0.30697679571401953
Position 641: 0.30016798650396526
Position 899: 0.2855327566643628
Position 3136: 0.2828903092943358
Position 1680: 0.22437591086541694
Position 2445: 0.17550657693037722
Position 178: 0.15721978317774363
Position 1775: 0.12816585967539726
Position 2897: 0.1235266814394293
Position 951: 0.11007054418465424
Position 3336: 0.09844664894347929
Position 1921: 0.07899249020645242
Position 2486: 0.06062614718656733
Position 619: 0.03577654085309584
Position 3263: 0.03107305205033207
Position 920: 0.028342583710610547
Position 1420: 0.0271856846524084
Position 1738: 0.019758702570598904
Position 911: 0.013371188840120746
Position 934: 0.01322993371056086
Position 190: 0.013197115710793225
Position 647: 0.01133503137334593
Position 1050: 0.010887340698288681
Position 2080: 0.01007478275812388
Position 1151: 0.009598632988611492
Position 3290: 0.007515388956780257
Position 2460: 0.007343711387757657
Position 816: 0.002446240520275097
Position 722: 0.0020515359472179076
Position 143: 0.0020097801426567355
Position 782: 0.0018159388782069867
Position 199: 0.0010815520385189512
Position 1465: 0.0009748727306340941
Position 1796: 0.0009424169586933087
Position 1209: 0.0007989655490540218
Position 1724: 0.0007606964944750153
Position 221: 0.00036643930254118344
Position 204: 0.00029792040309237634
Position 70: 9.808048504909412e-05
Position 322: 7.089850057853226e-05
Position 159: 3.7146325627053025e-05
Position 76: 1.299297130110937e-05
Position 1582: 1.0329766834542048e-05
