Gene = Cyp51
index = 312
Annotated 5SS: [  613  1819  3569  4602  5623 12359 12902 16969 18287]
Annotated 3SS: [ 1719  3391  4474  5447 12238 12705 16872 18117 21442]
SMsplice 5SS: [  613  1819  4204  4602  5623 12359 16969 18287]
SMsplice 3SS: [ 1719  4054  4474  5447 12238 16872 18117 20504]
top_k =  100
Partition function (log Z): 3.2571249108978613

Sorted 5' Splice Sites (High to Low Probability):
Position 12359: 1.0000000000000004
Position 4602: 0.9978357627910251
Position 1819: 0.9953593235936989
Position 5623: 0.9912050850189673
Position 18287: 0.9344298443272123
Position 613: 0.922320206547036
Position 4204: 0.8143173403703605
Position 16969: 0.7220817183467043
Position 3569: 0.4400311580573593
Position 3823: 0.23189173927026704
Position 5201: 0.2130088269128783
Position 442: 0.15163943147546222
Position 3513: 0.13482852135081688
Position 6243: 0.12983850297292157
Position 9953: 0.11097249622864402
Position 170: 0.09699816685797905
Position 12902: 0.09305997637201947
Position 9103: 0.07637122713624307
Position 3346: 0.038014108699769955
Position 19708: 0.03378522440654255
Position 499: 0.03298575801081773
Position 3266: 0.027857988984416326
Position 433: 0.02599100973766494
Position 16556: 0.023752426998929016
Position 3573: 0.014799476647629395
Position 19109: 0.014395544534056304
Position 4154: 0.013984165010389899
Position 4237: 0.012937517902266446
Position 189: 0.007619482908676467
Position 3119: 0.005652515664843573
Position 388: 0.004004228820821158
Position 12605: 0.0023940522725038565
Position 53: 0.0016323041744257427
Position 103: 0.001583112086291779
Position 263: 0.0007017337237167735
Position 475: 0.0005894329035183392
Position 162: 0.00047927143460852015
Position 983: 0.0004456215075727305
Position 269: 0.0004285314416912008
Position 1316: 0.0004061148433959489
Position 462: 0.0003821465711328336
Position 110: 0.00031275044119825126
Position 198: 0.00028239274085974634
Position 1350: 0.0002769628762982214
Position 1276: 0.0002628674681027697
Position 81: 0.0002350841171373494
Position 295: 0.00019926617643664134
Position 1334: 0.00019401879380526605
Position 911: 0.00015802289828970495
Position 955: 0.00015052561793509026
Position 287: 1.689358776084314e-05
Position 156: 7.2243176693644106e-06
Position 254: 6.277066340454879e-06
Position 283: 1.2512942548334704e-06
Position 100: 8.274939096866073e-07
Position 231: 2.722712784046067e-07
Position 258: 1.9968061245603467e-07
Position 28: 1.77746889023672e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12238: 1.0000000000000007
Position 1719: 0.9935593866603375
Position 4474: 0.9858872868452044
Position 18117: 0.9781786979853307
Position 4054: 0.8356993788526806
Position 16872: 0.7220817183467043
Position 5447: 0.6967014902956646
Position 3391: 0.3760791330582206
Position 554: 0.1913399786207327
Position 5486: 0.18965819655824825
Position 3477: 0.18404932488050874
Position 3674: 0.1817603593739891
Position 20504: 0.16223696866011994
Position 19557: 0.15383174774599706
Position 5073: 0.13089591807548034
Position 9793: 0.11097249622864402
Position 21351: 0.10429176793397023
Position 19271: 0.09839572675286525
Position 6130: 0.08643923650930337
Position 23010: 0.08612460241030434
Position 9013: 0.07637122713624307
Position 18998: 0.06398765164064711
Position 21442: 0.06308167519342378
Position 5509: 0.06125745161368369
Position 21157: 0.05974684639663261
Position 3408: 0.051904712474292285
Position 5020: 0.05179015273448014
Position 12705: 0.04987601405109486
Position 3194: 0.045602499363387936
Position 21583: 0.04432285565250829
Position 5384: 0.04358794655137044
Position 6177: 0.043249420282640685
Position 19775: 0.037219259920232284
Position 408: 0.02590656143676375
Position 19436: 0.024020401836545732
Position 16458: 0.023752426998929016
Position 18941: 0.01846585029299024
Position 12725: 0.018289128669818185
Position 5036: 0.017960961601293728
Position 3207: 0.017524173457393596
Position 18858: 0.017137938682615626
Position 12679: 0.014113343984632603
Position 18614: 0.01386191561391751
Position 14750: 0.013078328871905414
Position 3458: 0.01286348125239873
Position 462: 0.012688921013498958
Position 20321: 0.012429151386611614
Position 5093: 0.012361794501624088
Position 19222: 0.011522656663780497
Position 385: 0.01084346076248752
Position 3367: 0.009086040278228267
Position 12593: 0.008492218134506327
Position 18761: 0.008383330824890803
Position 4489: 0.006698053149979923
Position 17149: 0.005687391711560694
Position 4010: 0.00553964443033538
Position 4386: 0.005076584201649649
Position 3427: 0.004929463656118931
Position 19843: 0.00479605567183796
Position 3063: 0.00476254222482882
Position 12792: 0.004390721370243876
Position 2960: 0.003635398303419478
Position 498: 0.0026359457305508635
Position 382: 0.0025742522854308014
Position 12485: 0.0021023938533508767
Position 486: 0.0020592001738798335
Position 1201: 0.0011399639816022055
Position 3326: 0.000878380352316059
Position 1724: 0.0007905790047023526
Position 1656: 0.0006806828054500163
Position 817: 0.000588773459412752
Position 597: 0.00036911360484611873
Position 1771: 0.0002948608806690913
Position 4362: 0.00017383859419075375
Position 853: 0.00016539656438477391
Position 6097: 8.597381727811561e-05
Position 6062: 6.387236369938429e-05
Position 1653: 3.3814242539326823e-05
