Gene = Ung
index = 1166
Annotated 5SS: [ 588 1351 5036 5510 6406]
Annotated 3SS: [1254 4937 5420 6226 7309]
SMsplice 5SS: [ 175  588 1351 5036 5510]
SMsplice 3SS: [ 392 1254 4937 5420 6226]
top_k =  100
Partition function (log Z): -1.9660132467413973

Sorted 5' Splice Sites (High to Low Probability):
Position 1351: 0.9752606176654256
Position 588: 0.8744761073101966
Position 5510: 0.8003108208565132
Position 5036: 0.7900538279363919
Position 6406: 0.5217467893805706
Position 175: 0.5217041760781339
Position 3803: 0.18508402020090065
Position 3931: 0.1351480554403209
Position 592: 0.10907486576009072
Position 3674: 0.1080740313324858
Position 5567: 0.052237856897543976
Position 5114: 0.03712445352483533
Position 235: 0.03421802059850876
Position 4209: 0.029176236714846197
Position 5174: 0.019126462698604046
Position 6110: 0.017177203296621812
Position 274: 0.010223816975626479
Position 201: 0.009107550758004786
Position 659: 0.006286194461918225
Position 5496: 0.006123377898253993
Position 167: 0.0051004982622617
Position 184: 0.0048240110886983234
Position 4938: 0.0045012728668344095
Position 283: 0.003184777903753671
Position 90: 0.0030474475344738528
Position 323: 0.0022481096689252436
Position 5684: 0.0013904394327311084
Position 790: 0.001336025717108565
Position 177: 0.001204825843760452
Position 24: 0.0009334529251616558
Position 33: 0.0008161907476614402
Position 206: 0.0007170954235085469
Position 109: 0.00034685646682300293
Position 332: 0.00016617439041167074
Position 309: 0.0001540411471028461
Position 258: 0.00011863859109603583
Position 60: 5.235942311990745e-05
Position 237: 5.1520827068844294e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6226: 0.879438988241571
Position 1254: 0.8639480870451847
Position 5420: 0.8578884793594986
Position 4937: 0.804895666176131
Position 392: 0.5600890280759167
Position 8032: 0.15655130818732352
Position 3585: 0.1531819739272584
Position 3643: 0.1085104238712933
Position 5879: 0.09771773525100023
Position 6502: 0.0906411880069448
Position 3866: 0.08137207616276487
Position 8131: 0.07533462651995639
Position 7309: 0.07193427469841766
Position 3798: 0.05078002469263456
Position 7469: 0.0470189883017648
Position 1314: 0.03972821951914609
Position 1276: 0.03880804571736379
Position 3546: 0.03311724723498596
Position 7330: 0.029904299449316395
Position 4101: 0.02917623671484619
Position 4864: 0.026670009195440336
Position 1206: 0.026346829783535124
Position 6469: 0.021301838419339934
Position 6593: 0.0210263939949575
Position 7362: 0.015477797120354774
Position 5058: 0.013124743951010044
Position 8257: 0.01229746689829013
Position 5346: 0.00895177091677662
Position 7992: 0.008296253545586742
Position 4961: 0.0061155977040840935
Position 473: 0.005431534085229693
Position 458: 0.005152695172429425
Position 499: 0.004240103745133649
Position 397: 0.003929264513205052
Position 5240: 0.002994549479967988
Position 1185: 0.0027189396940021436
Position 1280: 0.002224075366917886
Position 5319: 0.002210529371167643
Position 455: 0.0021429193034706293
Position 448: 0.002066243476442117
Position 425: 0.0020478669327236437
Position 1293: 0.0012884927215587628
Position 3476: 0.0011120187516848285
Position 679: 0.0008679866175835122
Position 482: 0.0005846059941059245
Position 475: 0.0005226471473890148
Position 345: 0.0005010362870393385
Position 343: 0.0004658797324468926
Position 410: 0.0003391161271242709
Position 252: 0.000316464967974922
Position 717: 0.00023436222336791892
Position 684: 0.0002336768761571339
Position 3461: 0.00023234233308551324
Position 269: 0.00022732662567524295
Position 1031: 0.00019792781771745308
