Gene = Ppp1r35
index = 846
Annotated 5SS: [318 642 859]
Annotated 3SS: [397 721 949]
SMsplice 5SS: [318 859]
SMsplice 3SS: [721 949]
top_k =  100
Partition function (log Z): -6.725934491682874

Sorted 5' Splice Sites (High to Low Probability):
Position 859: 0.7511338699068919
Position 318: 0.7007078861633591
Position 642: 0.4804720013658486
Position 790: 0.10476965618370562
Position 274: 0.057805975091592146
Position 398: 0.04686322962564081
Position 578: 0.03259665081492469
Position 763: 0.03257497284257996
Position 428: 0.018703956812779168
Position 298: 0.003579094364501375
Position 147: 0.003569223714724673
Position 18: 0.0019589680485487464
Position 775: 0.001491561643427106
Position 598: 0.0012732273253645062
Position 1120: 0.0007247504037051168
Position 456: 0.00023832430512592463
Position 247: 0.00011516376257860245
Position 37: 8.104877265051699e-05
Position 545: 7.30265385023178e-05
Position 24: 6.747717225071282e-05
Position 433: 2.7539382728259677e-05
Position 11: 4.782328281696234e-06
Position 61: 3.516034889381576e-06
Position 119: 1.914265159865348e-06
Position 113: 2.5606906545237434e-07
Position 107: 2.283446758591633e-07
Position 327: 1.6301513986479656e-07
Position 21: 2.5709543936805637e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 949: 0.9374477141776469
Position 721: 0.8476281318548018
Position 397: 0.3734409590386117
Position 552: 0.022001647125458358
Position 774: 0.01049276364936428
Position 559: 0.00864336046954566
Position 499: 0.00853771406968008
Position 995: 0.007224026149117261
Position 1028: 0.005687720683017516
Position 1183: 0.005083204988677588
Position 744: 0.003587376305865775
Position 529: 0.0013432400078789502
Position 952: 0.0012698456216954591
Position 686: 0.0011433105509856011
Position 439: 0.0010528795184616623
Position 837: 0.0010141618617707134
Position 371: 0.0006172418010537869
Position 789: 0.0005738845772113117
Position 574: 0.0005701061393788069
Position 504: 0.0004902353706472684
Position 971: 0.0002941111125678393
Position 523: 0.00020612163037266994
Position 484: 0.00015669927110329557
Position 354: 0.00014494507533415583
Position 174: 6.42928672384533e-05
Position 117: 6.389632876297577e-05
Position 167: 1.654532178483618e-05
Position 195: 9.949938201990524e-06
Position 247: 8.786057972048132e-06
Position 83: 7.868121510014785e-06
Position 119: 4.588056899104204e-06
Position 226: 3.0551669194541756e-06
Position 220: 1.9061667523581964e-06
Position 254: 1.564135289639687e-06
Position 135: 1.3178909237183832e-06
Position 89: 9.227742395773622e-07
Position 189: 8.724988400770246e-07
Position 129: 7.084041982493869e-07
Position 203: 6.76567671666432e-07
Position 197: 1.1552214237083095e-07
