Gene = Smim20
index = 992
Annotated 5SS: [  221 10062]
Annotated 3SS: [10004 10758]
SMsplice 5SS: [  221  5932 10062]
SMsplice 3SS: [ 5836 10004 10758]
top_k =  100
Partition function (log Z): -6.661412847974544

Sorted 5' Splice Sites (High to Low Probability):
Position 221: 0.9950354388635833
Position 10062: 0.8405184396219102
Position 5932: 0.6971302427307278
Position 6560: 0.1826302578773862
Position 10375: 0.17153956247754487
Position 5922: 0.16231863904338092
Position 3417: 0.13943057336821962
Position 6204: 0.11093644534755365
Position 10266: 0.06540437076324267
Position 6489: 0.06514592721857783
Position 450: 0.06178303655387654
Position 6026: 0.04026740652384011
Position 474: 0.030421950865265862
Position 3737: 0.028546464979630266
Position 1580: 0.02461097254332528
Position 2782: 0.020972856836581233
Position 1745: 0.019423730191446553
Position 10123: 0.0185454028209403
Position 655: 0.01346875535692423
Position 2009: 0.01299194848422669
Position 768: 0.010134969123504914
Position 2968: 0.01002723971644033
Position 370: 0.007367992246730802
Position 507: 0.005215907824111068
Position 163: 0.0003295177387935041
Position 225: 3.807664120678338e-05
Position 330: 3.354525409783128e-05
Position 65: 2.1971000852267374e-05
Position 55: 1.291299260382793e-06
Position 344: 4.948338184228028e-07
Position 318: 3.13090573621432e-07
Position 294: 2.429235438283258e-07
Position 245: 2.9233688026067855e-08
Position 29: 2.2229934538332177e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10004: 0.961991537190989
Position 5836: 0.9113658681870966
Position 10758: 0.6468004811765068
Position 6377: 0.1954387267035075
Position 10219: 0.18961463060910552
Position 11028: 0.12657703374634724
Position 10789: 0.1005109344719873
Position 6048: 0.09973156932888584
Position 300: 0.08340698633935804
Position 3335: 0.08039821841422987
Position 3261: 0.05903235495398976
Position 6470: 0.05414904577754344
Position 10604: 0.03398409174734768
Position 3589: 0.028546464979630266
Position 10317: 0.01848056433658629
Position 5990: 0.01454896567970877
Position 2661: 0.014258247137964232
Position 433: 0.013702729593224447
Position 1629: 0.01175962541829395
Position 350: 0.011696797377786504
Position 1436: 0.011373181963228509
Position 2819: 0.01002723971644033
Position 1931: 0.009995807783926473
Position 636: 0.009028268650959131
Position 2558: 0.006714609698617014
Position 1293: 0.004521215581920352
Position 1698: 0.0044872708536846375
Position 1331: 0.004309522851188146
Position 698: 0.0033784468972924094
Position 574: 0.0032143636527925987
Position 1560: 0.0031768339194679722
Position 1783: 0.002996140700300216
Position 1483: 0.0022728001768420616
Position 1421: 0.0022010591561924158
Position 884: 0.0001842081626298862
Position 911: 0.0001552829831176103
Position 972: 0.0001521156755419372
Position 1102: 0.00011079403050976611
