Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  100
Partition function (log Z): -0.38629408259194276

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.875075262740307
Position 1459: 0.7193645644529171
Position 515: 0.46843989569728145
Position 774: 0.3219675060163098
Position 1484: 0.26746609664047544
Position 843: 0.19599671766912902
Position 1106: 0.06013034483712372
Position 171: 0.020349675333730596
Position 905: 0.01989859617536306
Position 544: 0.013035309687978313
Position 552: 0.0068284105641480426
Position 1764: 0.0066581428793387
Position 63: 0.003799669894281758
Position 1078: 0.002406001127064413
Position 894: 0.001390516004223754
Position 965: 0.0013528662493249382
Position 1005: 0.0012714934622948047
Position 925: 0.001203500944084607
Position 1446: 0.0004680668944722066
Position 661: 0.0004007832664426936
Position 797: 0.0003332877535617556
Position 249: 6.416763336913772e-05
Position 230: 5.23766171195136e-05
Position 7: 4.0440541680776635e-05
Position 1488: 1.4002818157229786e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9972879162618953
Position 1672: 0.9019825861798737
Position 723: 0.3964833418752638
Position 371: 0.22965427343768605
Position 608: 0.19225095962949498
Position 343: 0.057230727880695616
Position 1697: 0.05447558097821318
Position 390: 0.022316676911445683
Position 409: 0.020971621011006514
Position 451: 0.01745220001883876
Position 248: 0.010812288164482828
Position 1793: 0.010528913131311862
Position 1560: 0.01028731839357018
Position 427: 0.007813603357702233
Position 457: 0.006272286808378402
Position 656: 0.005183631829794666
Position 1826: 0.004997331687732532
Position 773: 0.0046694431041551234
Position 277: 0.004269281049297409
Position 355: 0.0042097166545737325
Position 254: 0.004208477658918781
Position 1930: 0.003681654050260859
Position 613: 0.003640043191155474
Position 387: 0.003342807852839028
Position 1581: 0.0031628755818050957
Position 1526: 0.002548815205940553
Position 1391: 0.0025198788995613357
Position 380: 0.002100047005711467
Position 1878: 0.0008438305760751299
Position 1897: 0.0008207940092422762
Position 1568: 0.0006314745340812599
Position 286: 0.000476040076219976
Position 1360: 0.00018841128542169006
Position 509: 0.0001757495848153337
Position 480: 0.0001551317532760323
Position 223: 0.00011368719243449768
Position 499: 8.012325227150584e-05
Position 464: 7.694441497652797e-05
Position 290: 2.0368572407816606e-05
Position 295: 1.851914009989974e-05
Position 234: 1.6234278501893602e-05
Position 220: 1.4378525860333243e-05
Position 212: 8.217982515648677e-06
Position 1585: 8.903740336848322e-07
