Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055]
SMsplice 3SS: [1992 6779]
top_k =  100
Partition function (log Z): -8.508278660601283

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.9042131750946826
Position 2055: 0.6201520195793659
Position 4637: 0.31483858576132173
Position 2083: 0.21757033524302238
Position 161: 0.05004774190700672
Position 2721: 0.026480431414758473
Position 757: 0.02501689011169107
Position 741: 0.023761104244878633
Position 2937: 0.023487222924621798
Position 845: 0.01409916729443801
Position 979: 0.009971998051048217
Position 211: 0.007656954578471758
Position 4211: 0.0048537963048040506
Position 1715: 0.003281985681297615
Position 260: 0.0023621582271849124
Position 2386: 0.001758646888663219
Position 1200: 0.0010768909309336072
Position 536: 7.316977179207315e-05
Position 132: 3.328666466518248e-05
Position 137: 2.377257866689566e-05
Position 124: 1.1716656090844347e-05
Position 391: 5.537488839062397e-06
Position 290: 4.5150527176166905e-06
Position 205: 3.527168727254793e-06
Position 8: 1.926789299807002e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1992: 0.576416430514591
Position 6779: 0.5451477022575015
Position 4144: 0.2823849830298746
Position 1958: 0.2804704378290327
Position 4493: 0.1891540159668037
Position 5718: 0.1038847210899721
Position 2690: 0.0688882774216958
Position 5009: 0.04631207106775111
Position 740: 0.026954290919248832
Position 2276: 0.025129624779323734
Position 4372: 0.024533287134656325
Position 5731: 0.011388871202555596
Position 4323: 0.010080433949244745
Position 485: 0.009392889535663139
Position 2618: 0.008695608070963357
Position 3055: 0.007000978418147294
Position 6060: 0.005701583699856834
Position 6643: 0.005394513773534149
Position 1573: 0.005007010359430047
Position 977: 0.004749255180652446
Position 1610: 0.0026171598312064595
Position 2140: 0.0019727725318469075
Position 2744: 0.0017032952907544245
Position 701: 0.0012700692511109916
Position 1033: 0.0010380492120977201
Position 3034: 0.0009978219270272704
Position 1886: 0.0008385092550559196
Position 874: 0.0008167404715393802
Position 3098: 0.0008010039630191654
Position 2810: 0.0006919192097318537
Position 818: 0.00036744434231232755
Position 205: 0.0003541493015176419
Position 1823: 0.00018230671573245548
Position 649: 0.00016279012325434887
Position 1856: 0.00010025778339495044
Position 446: 8.326501511192533e-05
Position 706: 8.080706214104018e-05
Position 1800: 2.1208921636910003e-05
