Gene = Nomo1
index = 757
Annotated 5SS: [  275  3951  4891  7872  8941 10606 11716 12289 13301 16678 16999 20979
 23039 23511 24855 27269 28135 29365 32683 32845 34841 35101 36339 37205
 38942 42461 44439 45895 47817 49630]
Annotated 3SS: [ 3860  4844  7770  8833 10532 11562 12150 13210 16571 16847 20803 22896
 23378 24717 27180 28070 29268 32463 32761 34680 34973 36224 37076 38799
 42376 44327 45792 47696 49536 49904]
SMsplice 5SS: [  275  3951  7872  8941 10606 11716 12289 13301 16678 16999 20979 23039
 23511 23904 24855 27269 29365 32683 32845 34841 35101 36339 37205 38942
 42461 44439 45895 47817 49630]
SMsplice 3SS: [ 3860  7770  8833 10532 11562 12150 13210 16571 16847 20803 22896 23378
 23742 24717 27180 29268 32463 32761 34680 34973 36224 37076 38799 42376
 44327 45792 47696 49536 49904]
top_k =  100
Partition function (log Z): 64.80618266521816

Sorted 5' Splice Sites (High to Low Probability):
Position 45895: 1.0000000000000047
Position 38942: 1.0000000000000042
Position 47817: 1.0000000000000022
Position 16678: 0.9990865203661724
Position 32845: 0.9984246546868855
Position 32683: 0.9886817860474794
Position 3951: 0.985208027096314
Position 29365: 0.9768671698636262
Position 20979: 0.9720084264637356
Position 8941: 0.9695581104937077
Position 24855: 0.9593706910755523
Position 49630: 0.9533470254296064
Position 16999: 0.9519940746641207
Position 7872: 0.9434849047462112
Position 42461: 0.9423118858674462
Position 275: 0.9399636973908749
Position 23511: 0.9152663499510658
Position 35101: 0.8954008762286049
Position 44439: 0.8946752609108891
Position 12289: 0.8717568409569357
Position 13301: 0.8513882944225702
Position 34841: 0.845049011950274
Position 36339: 0.8077291785700852
Position 27269: 0.8045384966026572
Position 10606: 0.7811449842775126
Position 37205: 0.7508458320939271
Position 11716: 0.7298070267629075
Position 23039: 0.7129986550920434
Position 4891: 0.6273121834617197
Position 23904: 0.6245189467381455
Position 50033: 0.47600516313690744
Position 18230: 0.4384932030148424
Position 17891: 0.40896994769955886
Position 2675: 0.3607435864259753
Position 28135: 0.32926583589521624
Position 28255: 0.28772866405991104
Position 21990: 0.2422183731160347
Position 45447: 0.2286744784299851
Position 23044: 0.22811518437813305
Position 37229: 0.20090228255813142
Position 43752: 0.1706275293021483
Position 27313: 0.12646302801377501
Position 12293: 0.10912915791915317
Position 3214: 0.10645667783041067
Position 35106: 0.10459912377139778
Position 967: 0.09626076937765303
Position 14332: 0.0928550298722313
Position 4217: 0.09220065706362242
Position 45680: 0.08768357168032552
Position 28815: 0.07937801630249997
Position 25415: 0.07339721338922722
Position 13327: 0.06973850503738069
Position 28163: 0.06329037273180976
Position 34895: 0.05830410586540336
Position 25618: 0.05760391408263578
Position 5570: 0.05616146420353134
Position 26644: 0.050239264277986674
Position 34831: 0.04821797490820722
Position 17016: 0.04800592533588797
Position 13894: 0.04580970415492627
Position 27962: 0.04473870836066416
Position 23427: 0.04337937719335993
Position 30980: 0.04296138927579768
Position 47028: 0.04158994379873643
Position 2137: 0.041150931351621935
Position 14904: 0.04067839947422686
Position 6882: 0.04016273067525914
Position 1441: 0.03843729024538645
Position 37253: 0.031507966620838136
Position 23266: 0.02910119170744125
Position 26281: 0.02896358874113212
Position 23057: 0.02870134282400595
Position 1843: 0.027584909131906848
Position 44547: 0.02555135715228778
Position 13429: 0.024302404651519886
Position 48423: 0.022849812553263356
Position 30814: 0.022321956712540773
Position 8992: 0.020619392933056795
Position 27282: 0.019205820208009202
Position 45501: 0.01855987063615522
Position 14908: 0.018495424574543003
Position 28398: 0.017749889328314918
Position 10634: 0.017401271601962184
Position 49017: 0.01664866263975124
Position 7860: 0.01616284931713459
Position 14874: 0.014754967459612349
Position 3958: 0.01432379104331712
Position 11793: 0.013653674105078657
Position 36367: 0.01319290088828883
Position 35318: 0.01262857985611564
Position 42525: 0.011793576350171215
Position 45004: 0.011612186465891034
Position 218: 0.011413456810776117
Position 22948: 0.010872959776977668
Position 17997: 0.010761280451428469
Position 47591: 0.010114833189890936
Position 6810: 0.009782205137952232
Position 48825: 0.009662605016902144
Position 9355: 0.009391013765613089
Position 50053: 0.008745216691777484
Position 9830: 0.007051941629021581
Position 13061: 0.006922535076162287
Position 35967: 0.006666733668731993
Position 112: 0.006232787799123268
Position 10652: 0.006159364665394169
Position 12452: 0.00558080733465334
Position 8876: 0.005382552747652141
Position 47246: 0.0053001899783726054
Position 17456: 0.004885060219400217
Position 300: 0.0048436999328415956
Position 4573: 0.004606000395276115
Position 733: 0.004413402576937244
Position 34199: 0.0042524307129449485
Position 478: 0.004210877078597396
Position 11743: 0.004087684884272091
Position 1910: 0.004059632984158322
Position 7969: 0.0039001400133793504
Position 48917: 0.0038964224240230546
Position 757: 0.0036982290388077794
