Gene = Rpl31
index = 921
Annotated 5SS: [  93  414 2298 3225]
Annotated 3SS: [ 306 2171 3111 3459]
SMsplice 5SS: [  93  414 2298 3225]
SMsplice 3SS: [ 306 2171 3111 3459]
top_k =  100
Partition function (log Z): -1.3006689704918417

Sorted 5' Splice Sites (High to Low Probability):
Position 2298: 0.9986932666711875
Position 414: 0.9175800454271574
Position 3225: 0.5988029618085459
Position 93: 0.430736747952979
Position 230: 0.18530577522523392
Position 3194: 0.1701616095126939
Position 165: 0.15122560773933952
Position 2723: 0.13520449602030943
Position 3298: 0.08622220127640014
Position 200: 0.07065729256049516
Position 210: 0.05806996189782128
Position 1995: 0.05203744532445664
Position 1971: 0.049072096450699404
Position 989: 0.043183547074255466
Position 170: 0.04314283266846314
Position 664: 0.04235804122323087
Position 1155: 0.03142262262621868
Position 647: 0.030461083633447936
Position 1148: 0.015008860823026536
Position 432: 0.014413742076098565
Position 3531: 0.013788823593966004
Position 1958: 0.011275135669268447
Position 806: 0.007141142519415638
Position 2718: 0.005598444953292519
Position 97: 0.004763411230263813
Position 418: 0.003777191957642903
Position 744: 0.0029396975708927816
Position 236: 0.002900657841031508
Position 3256: 0.0028261798282021083
Position 364: 0.002645586256327853
Position 817: 0.002069983068028599
Position 1084: 0.001813249078571051
Position 631: 0.0017285229979330443
Position 812: 0.0017262301827760495
Position 833: 0.0016219097735110407
Position 978: 0.0014194338702372253
Position 26: 0.0013587780222019323
Position 174: 0.00024494984128805544
Position 23: 0.00012769863925756348
Position 110: 0.00010979948761029109
Position 3134: 7.203445933148342e-05
Position 556: 6.621462450715237e-05
Position 12: 4.154416306930995e-05
Position 367: 4.078733150938352e-06
Position 545: 3.2053189790620858e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2171: 0.9977891218496171
Position 3459: 0.8751065966817797
Position 306: 0.8649154570549692
Position 3111: 0.5802993008050288
Position 3009: 0.12550094356596445
Position 2956: 0.11456047115538866
Position 2575: 0.08010374961264746
Position 881: 0.05402738782884868
Position 1819: 0.05114740913917444
Position 1895: 0.04569089328321419
Position 2446: 0.04308108573986486
Position 3953: 0.03988122298474303
Position 278: 0.03976112635359339
Position 719: 0.03131621180533761
Position 3918: 0.027207247738906384
Position 497: 0.02532873010529182
Position 3082: 0.02403034571276593
Position 2914: 0.01575815158267849
Position 3584: 0.015444190243660021
Position 3783: 0.015123496045257192
Position 3094: 0.0124619449422303
Position 977: 0.012278769625241695
Position 963: 0.010724307327505076
Position 555: 0.010621077146986579
Position 324: 0.01028233737870878
Position 2483: 0.010179226707465912
Position 590: 0.007663227118611503
Position 3402: 0.007659578513770973
Position 1794: 0.007346833957854116
Position 3147: 0.006538820052475867
Position 2682: 0.004385563663978837
Position 1937: 0.004256128253227891
Position 1762: 0.003943412810953874
Position 3412: 0.0035629922623616416
Position 321: 0.003044679045014306
Position 2420: 0.002792675119036935
Position 3467: 0.0024429927777301855
Position 3706: 0.0021931629923553973
Position 2206: 0.0021918799114428638
Position 2694: 0.0019672805740425154
Position 2673: 0.0008613134109931649
Position 2454: 0.0001989799795935898
Position 280: 5.681018591982262e-05
Position 2894: 2.303290290472312e-05
Position 2019: 1.899823893723495e-05
Position 363: 1.6654863390602092e-05
Position 246: 1.440902420152362e-05
Position 191: 1.424678700716795e-05
Position 2450: 5.652356305292493e-06
Position 342: 2.1884973398064707e-06
Position 339: 1.49281342798336e-06
Position 159: 3.3314306979422356e-07
