Gene = Blzf1
index = 183
Annotated 5SS: [  343  1051  5206  7945  9251 11780]
Annotated 3SS: [  972  4768  7744  9121 11559 15077]
SMsplice 5SS: [  343  1051  5482  7945  9251 11780]
SMsplice 3SS: [  972  5356  7744  9121 11590 15077]
top_k =  100
Partition function (log Z): -2.066710831723384

Sorted 5' Splice Sites (High to Low Probability):
Position 9251: 0.9737442683654096
Position 1051: 0.9727378960769948
Position 343: 0.925740721569781
Position 11780: 0.8992067054771176
Position 7945: 0.8593930756996094
Position 5482: 0.6784857765515669
Position 5206: 0.5368281648966465
Position 6572: 0.3818042296105988
Position 3642: 0.23633054105310577
Position 5456: 0.11443048195927374
Position 6510: 0.07627789352729979
Position 4696: 0.04237628152317643
Position 328: 0.0399807534660124
Position 14607: 0.03627719246141857
Position 13877: 0.025250917957383212
Position 5113: 0.020730450237251015
Position 869: 0.016883279005927006
Position 433: 0.013397929857792359
Position 830: 0.013106472730361227
Position 714: 0.007327447384768156
Position 212: 0.007186507522392386
Position 873: 0.005837437735210964
Position 3720: 0.0057397265051902634
Position 377: 0.005145532068466088
Position 1257: 0.003021825029094167
Position 48: 0.0025964632215739946
Position 63: 3.798012055015319e-05
Position 203: 1.2577863940637307e-05
Position 193: 1.1046486610974184e-05
Position 391: 1.0914536777628228e-05
Position 418: 6.929817984997514e-06
Position 143: 5.402001936007094e-06
Position 14: 4.448501719531168e-06
Position 147: 2.2039304016559722e-06
Position 3: 1.7194426705711924e-06
Position 249: 1.713765667113481e-06
Position 22: 1.2468932881014304e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9121: 0.9301420030850488
Position 972: 0.8669667890967042
Position 7744: 0.8336734050697806
Position 15077: 0.8304854031073523
Position 11590: 0.798657637398007
Position 5356: 0.7929162585108406
Position 4768: 0.37546362289300744
Position 6431: 0.30378915556305613
Position 3564: 0.2407783279455534
Position 4993: 0.17206671720791009
Position 6408: 0.15429296757484226
Position 829: 0.09874925302402288
Position 11559: 0.09484223228342373
Position 14530: 0.06414574918569006
Position 9164: 0.04389208489566879
Position 13813: 0.03763647226215005
Position 7585: 0.02571967062982863
Position 12734: 0.022455990174688568
Position 15948: 0.021554080788993044
Position 4480: 0.01705767507037193
Position 12753: 0.015217967948207307
Position 4502: 0.015213111709491235
Position 12603: 0.014871251977756234
Position 579: 0.013960915172376735
Position 11373: 0.012244305646845855
Position 776: 0.01152131623186309
Position 13271: 0.010748120723760076
Position 4801: 0.010028275032980183
Position 11914: 0.007414173127501346
Position 4556: 0.007072523753702684
Position 12637: 0.006286108929491856
Position 735: 0.005361676912615732
Position 11530: 0.00475694940564594
Position 14230: 0.004735876865383576
Position 914: 0.0038286330522706255
Position 1008: 0.0036413258958996634
Position 9391: 0.003549638489291978
Position 14010: 0.0031024684086703976
Position 4424: 0.0030329709896105873
Position 700: 0.0026921794077517463
Position 11876: 0.002275144634380835
Position 13230: 0.0021277093126183086
Position 13484: 0.001952527957869426
Position 1153: 0.0013883503072791967
Position 12674: 0.0013851876528832385
Position 1173: 0.0011521405614228623
Position 134: 0.0007914596516778103
Position 657: 0.000756696633438987
Position 3291: 0.0006539756157772587
Position 3357: 0.0006379639969654067
Position 1203: 0.00048133416039210805
Position 911: 0.0003442495525936682
Position 165: 0.00034020094583858543
Position 842: 0.0002363303999255892
Position 199: 0.0001846500468202164
Position 678: 0.0001740293143189208
Position 584: 0.00014474003405738593
Position 781: 0.0001257837110892613
Position 636: 8.358026775440408e-05
Position 432: 6.18517753784545e-05
Position 267: 5.7888852036285946e-05
Position 616: 5.0789093138273386e-06
Position 462: 2.480667141554688e-06
Position 168: 2.1641065025348613e-06
Position 234: 2.0135524241915843e-06
Position 328: 1.3367870126557013e-06
