Gene = Rpl27a
index = 919
Annotated 5SS: [  76  502  847 1496]
Annotated 3SS: [ 437  770 1320 2453]
SMsplice 5SS: [ 329  502  877 1496]
SMsplice 3SS: [ 437  770 1320 2453]
top_k =  100
Partition function (log Z): -2.2503103983592005

Sorted 5' Splice Sites (High to Low Probability):
Position 502: 0.986711863415902
Position 1496: 0.8282347460896793
Position 76: 0.828089224024632
Position 877: 0.43902297376812766
Position 847: 0.26193390593442795
Position 2560: 0.1051595593270384
Position 1092: 0.08909212870689397
Position 317: 0.028336366065707243
Position 2597: 0.02508197279097431
Position 2683: 0.024962397768804025
Position 996: 0.015538698197908006
Position 112: 0.011700314231061618
Position 333: 0.011166950595701601
Position 158: 0.009104146344074021
Position 923: 0.007545490914570091
Position 39: 0.007009947214688645
Position 265: 0.0057368836885098775
Position 771: 0.0050415570063501985
Position 2217: 0.004733584877173638
Position 1439: 0.004658185267244864
Position 208: 0.003984437415871236
Position 701: 0.0038483220733233035
Position 296: 0.003350471472750639
Position 560: 0.0032691580013801246
Position 178: 0.003073461700135015
Position 610: 0.0025602180300307287
Position 341: 0.002551022695057116
Position 2957: 0.0020354364992617884
Position 80: 0.0013898344610369987
Position 508: 0.0010837239156643319
Position 339: 0.0010620046594135642
Position 477: 0.000926916525340303
Position 1421: 0.0008242495002006702
Position 602: 0.0004906515721858064
Position 550: 0.00030181829279183654
Position 224: 0.0002977792704534622
Position 152: 0.0002062788879059844
Position 1466: 0.00019230488867605342
Position 162: 0.00013017291190315814
Position 259: 6.503507020550297e-08
Position 4: 6.200148159311217e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2453: 0.9045698931046686
Position 770: 0.7415913800570356
Position 437: 0.6590817928730359
Position 1320: 0.5863538966277538
Position 406: 0.2229717960950009
Position 1394: 0.1914772141319488
Position 2813: 0.08106414189783329
Position 1014: 0.06294167979302032
Position 1945: 0.04367282423524591
Position 3065: 0.0363924078798587
Position 2676: 0.03457060485737329
Position 1328: 0.02873474888362086
Position 1870: 0.025194564636696
Position 1369: 0.021751866513054066
Position 403: 0.01753950515000806
Position 2788: 0.012123192734570696
Position 605: 0.011388795157124846
Position 2183: 0.01093251720986749
Position 1257: 0.007429784853342021
Position 246: 0.006082363901182768
Position 671: 0.004875736010299479
Position 1234: 0.0040068008727441335
Position 445: 0.0029156294997628052
Position 932: 0.0022509878609741057
Position 1192: 0.0022271497466897165
Position 3100: 0.0019298813944604405
Position 158: 0.0016165947430543805
Position 248: 0.0012547989298808745
Position 1145: 0.0008084375973984618
Position 181: 0.0006952768845242485
Position 691: 0.0005540894941384339
Position 938: 0.0004774097955247534
Position 139: 0.000350145937138652
Position 451: 0.00025088050015535743
Position 313: 0.0002285546809328564
Position 219: 6.571108356396778e-05
Position 583: 2.0370016758277623e-05
Position 791: 2.036146812527542e-05
Position 828: 1.1533041109309688e-05
Position 735: 8.459123442518904e-06
Position 775: 5.506766484430645e-06
