Gene = Bud31
index = 191
Annotated 5SS: [  81 1075 2206 4660 6248]
Annotated 3SS: [ 942 2085 4536 6080 7472]
SMsplice 5SS: [  81 1075 2206 4660 6248]
SMsplice 3SS: [ 942 2085 4536 6080 7472]
top_k =  100
Partition function (log Z): 2.319273948126332

Sorted 5' Splice Sites (High to Low Probability):
Position 4660: 0.9893181933138597
Position 81: 0.9496373240974326
Position 2206: 0.9375516895367625
Position 1075: 0.9344759860196601
Position 6248: 0.7098259258184566
Position 3197: 0.19653899666817848
Position 3638: 0.10397674754912734
Position 6736: 0.06359454799186794
Position 3758: 0.06312889245275391
Position 4239: 0.048268931320815486
Position 555: 0.04381478803613026
Position 202: 0.04068157546201294
Position 3432: 0.035529984107471754
Position 484: 0.032989431388699954
Position 999: 0.031560826837816816
Position 3808: 0.0290723403234895
Position 1695: 0.026196042071197436
Position 7222: 0.021894692094235713
Position 6036: 0.017587170407508384
Position 1319: 0.008943089831267405
Position 6261: 0.006610473875832112
Position 469: 0.006588589206292155
Position 6841: 0.005469310632046861
Position 6367: 0.003826278980456954
Position 495: 0.003543108471123054
Position 5179: 0.003474310854633131
Position 66: 0.003109532314610324
Position 5096: 0.0029546380761327554
Position 3405: 0.0022694129521172814
Position 113: 0.0016848418562849178
Position 2757: 0.0015956168664667107
Position 148: 0.0012899000705100245
Position 6272: 0.0012690840660686225
Position 474: 0.0012562018798299617
Position 6026: 0.0011088680101813745
Position 3417: 0.0010990663083734558
Position 2405: 0.0008668521724696807
Position 176: 0.0008103240988390885
Position 640: 0.0007747249631957452
Position 597: 0.0003757905858409591
Position 514: 0.0003346425469377979
Position 108: 0.00026128809710545663
Position 74: 0.0002525152412465767
Position 385: 0.00013790932488597391
Position 341: 0.00010817939860673738
Position 1025: 2.3395346932679967e-05
Position 236: 2.0184255511260176e-05
Position 1031: 1.0006828515308647e-05
Position 234: 5.270524922286976e-06
Position 128: 5.0205064488095595e-06
Position 1080: 4.295883787945826e-06
Position 100: 4.265635852326584e-06
Position 995: 3.7361207171384604e-06
Position 969: 1.4878575350645356e-06
Position 87: 4.118756057250132e-07
Position 85: 6.008360464684642e-09
Position 23: 2.6412428918623117e-09
Position 628: 1.9298702501378217e-09
Position 19: 1.8690292033749137e-09
Position 650: 1.8421988851282246e-09
Position 41: 1.5460784550307632e-09
Position 146: 9.866587455589512e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 942: 0.9631437662057131
Position 4536: 0.9290901500382508
Position 7472: 0.9027424750580775
Position 2085: 0.8786281563191632
Position 6080: 0.7260401005590136
Position 3589: 0.1964876100919131
Position 3063: 0.18378007332381327
Position 6590: 0.08901331670877073
Position 4594: 0.053077274138799535
Position 2120: 0.050192999871624594
Position 4109: 0.04826893132081548
Position 305: 0.04732490334742995
Position 392: 0.03626810172106075
Position 7089: 0.02506435036185164
Position 3317: 0.023989130057286596
Position 4997: 0.022483581403477868
Position 5967: 0.02168663255114239
Position 7319: 0.017766674471270366
Position 1638: 0.017709633987023087
Position 3285: 0.014909333310675907
Position 6019: 0.01317543340796907
Position 1214: 0.012796599125302132
Position 4493: 0.007471524579162365
Position 2983: 0.007272029344768711
Position 5880: 0.005821469700398232
Position 6184: 0.005074836982194939
Position 6104: 0.004073870642744811
Position 3103: 0.003457206422934259
Position 1749: 0.0031270075485276294
Position 1976: 0.003120879323178861
Position 510: 0.0018308557748671105
Position 790: 0.001552429197474497
Position 2646: 0.001471824017328815
Position 2015: 0.001193193780566552
Position 195: 0.0011807554059209834
Position 6863: 0.0011337281227962277
Position 6777: 0.001057250628040703
Position 5432: 0.0010361990819594605
Position 2904: 0.0010068008484389497
Position 1591: 0.0010027204030349842
Position 2334: 0.0008668521724696807
Position 1560: 0.0008029385512607746
Position 1610: 0.0007710620882581076
Position 1862: 0.0006449133488920133
Position 2187: 0.000644382187545845
Position 483: 0.0006226254683724271
Position 3006: 0.0006045749430899754
Position 889: 0.000602070613795439
Position 1585: 0.000596382367777648
Position 1340: 0.0005439127850380745
Position 1541: 0.0005364574635677838
Position 4750: 0.0005213594178123115
Position 856: 0.0004409441146178392
Position 1647: 0.00037958228846647385
Position 2929: 0.00036513330087973434
Position 982: 0.000330905034497045
Position 458: 0.0002922570843969459
Position 5039: 0.00027199589955725526
Position 167: 0.0001663378593140243
Position 2697: 0.00012379284913789567
Position 2958: 5.31784842535675e-05
Position 4297: 2.164060144837933e-05
Position 805: 7.367394576185183e-06
Position 809: 1.7197118871277445e-06
Position 769: 5.326224037444924e-07
