Gene = Scg2
index = 950
Annotated 5SS: [165]
Annotated 3SS: [3101]
SMsplice 5SS: [165]
SMsplice 3SS: [230]
top_k =  100
Partition function (log Z): -7.791003058849247

Sorted 5' Splice Sites (High to Low Probability):
Position 165: 0.9999158254452012
Position 879: 0.11012171057267381
Position 315: 0.06181938628278969
Position 983: 0.020937685164679816
Position 397: 0.016825235367919005
Position 2527: 0.015295460264659794
Position 1071: 0.012523469241509525
Position 4341: 0.011122920361403072
Position 418: 0.00952395621657236
Position 317: 0.006264647833672231
Position 451: 0.005379573307031529
Position 2929: 0.003190225070617371
Position 339: 0.0012248095940875954
Position 389: 0.000752084232773872
Position 456: 0.0005262681288236778
Position 691: 0.00021012294463893482
Position 355: 7.371545102293748e-05
Position 88: 6.867915413996418e-05
Position 894: 4.9403556246426694e-05
Position 25: 9.23796508874677e-06
Position 83: 3.497208944515158e-06
Position 30: 2.0728039537438886e-06
Position 9: 3.6156167994768706e-07
Position 48: 2.388813803565561e-07
Position 209: 5.869884369330142e-08
Position 197: 2.157115681837504e-08
Position 36: 6.2818466410424615e-09
Position 211: 2.383272403465835e-10
Position 221: 1.894378457146448e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 230: 0.4200425823939931
Position 3024: 0.22983605848473276
Position 3101: 0.16110019817821156
Position 788: 0.15956328143448617
Position 982: 0.06405059680899575
Position 4442: 0.03359691110536693
Position 297: 0.03169719843672233
Position 732: 0.01992825380553409
Position 2738: 0.01979299170496953
Position 4188: 0.015522133928641114
Position 2402: 0.013129773899244041
Position 4494: 0.013016010412421227
Position 4159: 0.012058508525295863
Position 2266: 0.009397173406229602
Position 562: 0.008807294780640955
Position 5174: 0.00854700721833017
Position 858: 0.007934206271464078
Position 1345: 0.007140378736791528
Position 3512: 0.005553369032479755
Position 510: 0.0055380311275787224
Position 349: 0.0053893753946106125
Position 812: 0.00534235144173456
Position 3188: 0.004428751626469671
Position 2063: 0.0038319307525663516
Position 1124: 0.0034571785795863234
Position 1053: 0.0031928553890605465
Position 2066: 0.0021822437932129215
Position 1842: 0.0015531486283867101
Position 701: 0.00016648759583263493
Position 237: 2.508233702903522e-05
Position 269: 1.6700860170753797e-05
Position 235: 2.1709553992721645e-06
Position 244: 4.365449325644533e-07
