Gene = Ncapg
index = 732
Annotated 5SS: [  215  1305  2583  4585  4935  6223  6823  8569 10053 11537 11988 17504
 18762 21908 23420 24008 25897 26250 26626 28992]
Annotated 3SS: [ 1100  2353  4438  4849  6029  6672  8427  9928 11452 11807 17392 18641
 21682 23237 23832 25734 26113 26553 28921 29928]
SMsplice 5SS: [  215  1305  4585  4935  8569 11537 11988 18762 21908 25897 26250]
SMsplice 3SS: [ 1100  4438  4849  8427 11452 11807 18641 21682 25734 26113 29928]
top_k =  100
Partition function (log Z): 8.95410273817863

Sorted 5' Splice Sites (High to Low Probability):
Position 18762: 1.0000000000000042
Position 11988: 1.000000000000003
Position 4935: 1.0000000000000029
Position 25897: 0.9945334869141723
Position 1305: 0.9919550227922801
Position 8569: 0.9771230161101232
Position 4585: 0.96289818898973
Position 21908: 0.9474166941193741
Position 215: 0.9349628562445762
Position 26250: 0.9152196422065393
Position 11537: 0.5195492817450744
Position 2583: 0.4784624472841173
Position 26626: 0.4317779951943845
Position 13171: 0.3870793321310882
Position 24008: 0.2799156383423461
Position 30039: 0.26643900188668285
Position 24848: 0.2617933027308206
Position 28992: 0.23831606623241952
Position 23420: 0.18989734592553703
Position 9093: 0.17134121636382804
Position 10053: 0.08193768822154199
Position 30000: 0.07334050817233843
Position 7786: 0.07092610264563581
Position 1634: 0.06719824620327777
Position 23423: 0.06456154990251088
Position 10086: 0.039551298492588746
Position 1884: 0.03846769372873273
Position 21804: 0.03720495718432673
Position 697: 0.0351716286789538
Position 205: 0.027989173720537653
Position 713: 0.027397475853074768
Position 823: 0.02525285327156881
Position 3069: 0.01825676510267267
Position 22727: 0.014394830927264677
Position 4712: 0.012705858892208311
Position 2104: 0.010746462193605522
Position 23339: 0.010464643486083423
Position 2510: 0.00799674677389032
Position 635: 0.007461133003863124
Position 320: 0.0072092074279709525
Position 4607: 0.0069308948987940175
Position 1014: 0.00685903128231599
Position 912: 0.006431535277415782
Position 1148: 0.001886915760962645
Position 22505: 0.00181586350560829
Position 670: 0.001573615337536483
Position 4642: 0.0010304104624523516
Position 302: 0.0006576557195136542
Position 1161: 0.0005506273558181158
Position 687: 0.0005272181111037266
Position 1267: 0.0002967942728331668
Position 1211: 0.00023656565421770531
Position 472: 0.00021616666507981086
Position 185: 8.20480216924593e-07
Position 338: 5.767770365872361e-07
Position 131: 2.7982505569376185e-09
Position 188: 2.7820946259562986e-09
Position 142: 1.811362141544211e-09
Position 93: 5.077615216658704e-10
Position 73: 4.283525791046187e-10
Position 49: 2.5291942191791595e-10
Position 87: 1.942938357349177e-10
Position 25: 1.1309293570434137e-10
Position 27: 2.397953707310935e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18641: 1.000000000000004
Position 25734: 1.000000000000004
Position 11807: 0.995814403581423
Position 4849: 0.9949986512275557
Position 1100: 0.9814108718099055
Position 21682: 0.9785580510009719
Position 8427: 0.9771230161101232
Position 4438: 0.9672173722079043
Position 26113: 0.719009280092133
Position 29928: 0.7164459212402117
Position 30136: 0.5245055595432735
Position 11452: 0.5195492817450744
Position 2353: 0.3627136454384746
Position 26440: 0.32810963939262117
Position 13068: 0.3230564396990849
Position 23832: 0.2799156383423459
Position 23237: 0.2649235393141313
Position 24741: 0.26179330273082063
Position 28921: 0.2383160662324196
Position 26037: 0.17250020451048767
Position 8980: 0.1330361323181925
Position 9928: 0.12148898671413072
Position 26457: 0.11855049552331547
Position 2487: 0.09865805531623606
Position 7692: 0.07092610264563581
Position 1367: 0.052588769157506474
Position 13033: 0.047470227784429775
Position 27455: 0.035024426852620624
Position 1790: 0.028395549495475354
Position 549: 0.0272554162161472
Position 26757: 0.022324305092244336
Position 2549: 0.022207061091186576
Position 8673: 0.020378377422235642
Position 26005: 0.019547496265822133
Position 441: 0.018430550579578212
Position 8843: 0.01792670662339986
Position 27870: 0.01746333404132604
Position 13112: 0.016552664647573538
Position 1561: 0.014444065292699213
Position 22681: 0.014394830927264688
Position 489: 0.010394733457215597
Position 4513: 0.008670933431531623
Position 3033: 0.008016786541531084
Position 4688: 0.00799286407271929
Position 471: 0.00791260552704342
Position 27171: 0.007612769742184265
Position 1232: 0.007292755843216723
Position 1824: 0.0068403166738939345
Position 909: 0.006549098312687299
Position 1747: 0.006329601088334314
Position 21899: 0.006063600302728049
Position 2036: 0.004897585107875043
Position 4537: 0.0044325789370722275
Position 11694: 0.004185596418579938
Position 2758: 0.003840044545062936
Position 608: 0.0036072005224815087
Position 2737: 0.0032221100647160028
Position 3051: 0.003177823951362648
Position 1071: 0.0029203540397801345
Position 2233: 0.002880432212110392
Position 1674: 0.0025432476747864487
Position 1124: 0.001746089812662251
Position 886: 0.0014415391362592373
Position 553: 0.0014112177305791477
Position 22449: 0.001382554507139729
Position 788: 0.001278169120175025
Position 1206: 0.0010895495160407268
Position 316: 0.0009494799984550283
Position 803: 0.0007255828154644148
Position 523: 0.0006455412649370264
Position 413: 0.0005677407554216
Position 603: 0.0005501113556820255
Position 1148: 0.00044366411022721773
Position 22393: 0.00043330899846856047
Position 4776: 0.00024616091970994003
Position 26328: 0.00021720207787578072
Position 1744: 9.521281046744726e-05
Position 1518: 9.380517794062771e-05
Position 1804: 6.906623701313096e-05
Position 1439: 6.847553284526436e-05
Position 1778: 4.357683449260589e-05
Position 1029: 8.984471119657543e-06
Position 4308: 6.792446696052086e-06
Position 1026: 5.6217879780263075e-06
Position 1304: 1.6413786536512303e-06
Position 1378: 1.4896636325310252e-06
Position 383: 4.415921375992147e-09
